"","EventResidentCounty","Individuals.Tested","Individuals.Positive","Total.Recovered","Total.Deaths","Active","positivity","date"
"Kossuth","Kossuth","3424","267","124","0","143","0.0779789719626168",2020-09-26
"Lee","Lee","6183","630","423","7","200","0.101892285298399",2020-09-26
"Linn","Linn","49806","3989","3065","111","813","0.0800907521182187",2020-09-26
"Louisa","Louisa","2500","429","381","15","33","0.1716",2020-09-26
"Lucas","Lucas","1608","156","90","6","60","0.0970149253731343",2020-09-26
"Lyon","Lyon","1832","322","178","4","140","0.175764192139738",2020-09-26
"Madison","Madison","3449","217","173","2","42","0.0629167874746303",2020-09-26
"Mahaska","Mahaska","4835","409","294","19","96","0.0845915201654602",2020-09-26
"Marion","Marion","6759","759","670","7","82","0.112294718153573",2020-09-26
"Marshall","Marshall","10955","1780","1612","34","134","0.162482884527613",2020-09-26
"Mills","Mills","3597","178","132","1","45","0.0494856825132054",2020-09-26
"Mitchell","Mitchell","2754","189","107","0","82","0.0686274509803922",2020-09-26
"Monona","Monona","1751","152","107","1","44","0.0868075385494003",2020-09-26
"Monroe","Monroe","1360","157","102","10","45","0.115441176470588",2020-09-26
"Montgomery","Montgomery","1873","94","82","5","7","0.0501868659903897",2020-09-26
"Muscatine","Muscatine","9293","1100","913","54","133","0.118368664586248",2020-09-26
"O'Brien","O'Brien","2986","373","198","9","166","0.124916275954454",2020-09-26
"Osceola","Osceola","954","158","102","0","56","0.165618448637317",2020-09-26
"Page","Page","2619","155","150","0","5","0.0591828942344406",2020-09-26
"Palo Alto","Palo Alto","2118","198","112","0","86","0.0934844192634561",2020-09-26
"Pending Investigation","Pending Investigation","2439","9","0","0","9","0.003690036900369",2020-09-26
"Plymouth","Plymouth","6502","1132","729","20","383","0.174100276837896",2020-09-26
"Pocahontas","Pocahontas","1681","158","128","2","28","0.0939916716240333",2020-09-26
"Polk","Polk","130181","15817","13138","262","2417","0.121500065293706",2020-09-26
"Pottawattamie","Pottawattamie","20934","2094","1727","38","329","0.100028661507595",2020-09-26
"Poweshiek","Poweshiek","3540","294","196","8","90","0.0830508474576271",2020-09-26
"Ringgold","Ringgold","1107","50","41","2","7","0.04516711833785",2020-09-26
"Sac","Sac","2616","250","115","0","135","0.095565749235474",2020-09-26
"Scott","Scott","36766","2984","2202","28","754","0.0811619430996029",2020-09-26
"Shelby","Shelby","2354","265","238","1","26","0.112574341546304",2020-09-26
"Sioux","Sioux","7384","1594","894","3","697","0.215872156013001",2020-09-26
"Story","Story","29682","3437","2403","17","1017","0.115794083956607",2020-09-26
"Tama","Tama","4365","713","620","31","62","0.163344788087056",2020-09-26
"Taylor","Taylor","1206","127","114","1","12","0.10530679933665",2020-09-26
"Union","Union","3042","131","88","3","40","0.0430637738330046",2020-09-26
"Van Buren","Van Buren","1192","114","98","1","15","0.0956375838926175",2020-09-26
"Wapello","Wapello","8177","1328","1162","57","109","0.162406750642045",2020-09-26
"Warren","Warren","12425","954","769","6","179","0.0767806841046278",2020-09-26
"Washington","Washington","4932","459","348","11","100","0.0930656934306569",2020-09-26
"Wayne","Wayne","1087","86","74","2","10","0.0791168353265869",2020-09-26
"Webster","Webster","11808","1254","1076","14","164","0.10619918699187",2020-09-26
"Winnebago","Winnebago","2992","302","171","13","118","0.100935828877005",2020-09-26
"Winneshiek","Winneshiek","4196","335","246","6","83","0.0798379408960915",2020-09-26
"Woodbury","Woodbury","30375","5380","4097","64","1219","0.177119341563786",2020-09-26
"Worth","Worth","1638","108","79","0","29","0.0659340659340659",2020-09-26
"Wright","Wright","4328","582","529","1","52","0.134473197781885",2020-09-26
"Total","Totals","771755","85422","65442","1311","18669","0.110685385906149",2020-09-26
