"","date","County","Total.Tests","Total.Positive.Tests","Total.Recovered","Total.Deaths","Underlying.Cause.Deaths","Contributing.Factor.Deaths","Individuals.Tested","Individuals.Positive","Active","date"
"Madison",2021-04-13,"Madison",19794,1659,1461,19,15,4,7730,1520,40,2021-04-13
"Mahaska",2021-04-13,"Mahaska",29863,2343,2125,49,44,5,10418,2232,58,2021-04-13
"Marion",2021-04-13,"Marion",40843,3741,3408,75,64,11,16055,3539,56,2021-04-13
"Marshall",2021-04-13,"Marshall",79588,5123,4626,74,66,8,21384,4762,62,2021-04-13
"Mills",2021-04-13,"Mills",20813,1742,1503,20,17,3,7663,1574,51,2021-04-13
"Mitchell",2021-04-13,"Mitchell",17267,1363,1197,41,38,3,5481,1252,14,2021-04-13
"Monona",2021-04-13,"Monona",17620,859,754,30,28,2,3771,803,19,2021-04-13
"Monroe",2021-04-13,"Monroe",9391,975,879,28,21,7,3495,932,25,2021-04-13
"Montgomery",2021-04-13,"Montgomery",13875,1076,939,37,35,2,4274,997,21,2021-04-13
"Muscatine",2021-04-13,"Muscatine",53116,4874,4249,96,87,9,21500,4549,204,2021-04-13
"O'Brien",2021-04-13,"O'Brien",24951,2101,1815,60,55,5,6681,1951,76,2021-04-13
"Osceola",2021-04-13,"Osceola",8358,771,672,16,13,3,2478,738,50,2021-04-13
"Page",2021-04-13,"Page",20585,1960,1805,20,18,2,6362,1890,65,2021-04-13
"Palo Alto",2021-04-13,"Palo Alto",17946,1151,1008,22,20,2,4499,1096,66,2021-04-13
"Pending Investigation",2021-04-13,"Pending Investigation",11269,1025,934,0,0,0,5842,1004,70,2021-04-13
"Plymouth",2021-04-13,"Plymouth",36962,4241,3673,79,71,8,13287,3939,187,2021-04-13
"Pocahontas",2021-04-13,"Pocahontas",12407,874,802,21,21,0,3433,830,7,2021-04-13
"Polk",2021-04-13,"Polk",663325,62603,52529,598,532,66,275749,55520,2393,2021-04-13
"Pottawattamie",2021-04-13,"Pottawattamie",114837,11688,9900,160,141,19,47453,10620,560,2021-04-13
"Poweshiek",2021-04-13,"Poweshiek",41469,1595,1476,33,30,3,8929,1521,12,2021-04-13
"Ringgold",2021-04-13,"Ringgold",9412,552,498,22,18,4,2383,533,13,2021-04-13
"Sac",2021-04-13,"Sac",19156,1337,1195,19,19,0,5352,1257,43,2021-04-13
"Scott",2021-04-13,"Scott",200208,20119,17250,234,214,20,86349,18725,1241,2021-04-13
"Shelby",2021-04-13,"Shelby",16346,1323,1167,37,33,4,5449,1266,62,2021-04-13
"Sioux",2021-04-13,"Sioux",42975,5201,4783,73,70,3,16051,5029,173,2021-04-13
"Story",2021-04-13,"Story",156697,10988,9724,47,41,6,56045,10244,473,2021-04-13
"Tama",2021-04-13,"Tama",31707,2187,1969,71,67,4,8442,2063,23,2021-04-13
"Taylor",2021-04-13,"Taylor",8324,674,632,12,10,2,2508,650,6,2021-04-13
"Union",2021-04-13,"Union",16570,1321,1179,32,26,6,6518,1237,26,2021-04-13
"Van Buren",2021-04-13,"Van Buren",8112,579,521,18,15,3,2743,553,14,2021-04-13
"Wapello",2021-04-13,"Wapello",45511,4601,4026,120,116,4,18453,4246,100,2021-04-13
"Warren",2021-04-13,"Warren",73239,5980,5175,86,76,10,27930,5484,223,2021-04-13
"Washington",2021-04-13,"Washington",39559,2649,2374,49,45,4,11870,2481,58,2021-04-13
"Wayne",2021-04-13,"Wayne",6544,557,472,23,18,5,2453,518,23,2021-04-13
"Webster",2021-04-13,"Webster",66569,5339,4910,91,77,14,21316,5060,59,2021-04-13
"Winnebago",2021-04-13,"Winnebago",16866,1455,1297,31,26,5,6255,1353,25,2021-04-13
"Winneshiek",2021-04-13,"Winneshiek",37273,2003,1824,33,28,5,10314,1926,69,2021-04-13
"Woodbury",2021-04-13,"Woodbury",140666,16073,13942,219,201,18,60036,14787,626,2021-04-13
"Worth",2021-04-13,"Worth",12532,741,665,8,7,1,3786,701,28,2021-04-13
"Wright",2021-04-13,"Wright",20164,1857,1725,35,28,7,7837,1787,27,2021-04-13
"Total",2021-04-13,"Totals",4602059,386469,338584,5857,5208,649,1667253,357039,12598,2021-04-13
