"","EventResidentCounty","Individuals.Tested","Individuals.Positive","Total.Recovered","Total.Deaths","Active","positivity","date"
"Sac","Sac","3217","390","260","4","126","0.121230960522226",2020-10-24
"Scott","Scott","45419","4410","3026","38","1346","0.0970959290164909",2020-10-24
"Shelby","Shelby","2883","366","319","1","46","0.126951092611863",2020-10-24
"Sioux","Sioux","9445","2390","1678","16","696","0.253043938591848",2020-10-24
"Story","Story","33214","3965","3437","18","510","0.119377370988138",2020-10-24
"Tama","Tama","5151","934","723","37","174","0.181324014754417",2020-10-24
"Taylor","Taylor","1513","231","155","2","74","0.152676801057502",2020-10-24
"Union","Union","3763","228","202","4","22","0.0605899548232793",2020-10-24
"Van Buren","Van Buren","1453","170","110","2","58","0.116999311768754",2020-10-24
"Wapello","Wapello","9432","1505","1385","62","58","0.159563189143342",2020-10-24
"Warren","Warren","14892","1211","961","7","243","0.0813188289014236",2020-10-24
"Washington","Washington","6253","645","464","11","170","0.103150487765872",2020-10-24
"Wayne","Wayne","1335","117","95","3","19","0.0876404494382022",2020-10-24
"Webster","Webster","14022","1823","1309","15","499","0.130009984310369",2020-10-24
"Winnebago","Winnebago","3551","473","304","19","150","0.133201914953534",2020-10-24
"Winneshiek","Winneshiek","5235","464","365","9","90","0.0886341929321872",2020-10-24
"Woodbury","Woodbury","37079","7084","5488","94","1502","0.191051538606759",2020-10-24
"Worth","Worth","1960","140","108","0","32","0.0714285714285714",2020-10-24
"Wright","Wright","5028","712","592","1","119","0.141607000795545",2020-10-24
"Total","Totals","931803","114462","87448","1629","25385","0.122839269673955",2020-10-24
