"","EventResidentCounty","Individuals.Tested","Individuals.Positive","Total.Recovered","Total.Deaths","Active","positivity","date"
"Muscatine","Muscatine","7591","928","749","48","131","0.122250032933737",2020-08-25
"O'Brien","O'Brien","2182","167","123","7","37","0.0765352887259395",2020-08-25
"Osceola","Osceola","716","91","77","0","14","0.127094972067039",2020-08-25
"Page","Page","2163","104","102","0","2","0.048081368469718",2020-08-25
"Palo Alto","Palo Alto","1649","105","72","0","33","0.0636749545178896",2020-08-25
"Pending Investigation","Pending Investigation","7479","22","0","0","22","0.00294156972857334",2020-08-25
"Plymouth","Plymouth","4684","623","418","15","190","0.133005977796755",2020-08-25
"Pocahontas","Pocahontas","1365","122","110","2","10","0.0893772893772894",2020-08-25
"Polk","Polk","102500","11852","9146","217","2489","0.115629268292683",2020-08-25
"Pottawattamie","Pottawattamie","17069","1520","1216","31","273","0.0890503251508583",2020-08-25
"Poweshiek","Poweshiek","2442","178","142","8","28","0.0728910728910729",2020-08-25
"Ringgold","Ringgold","821","30","24","1","5","0.0365408038976857",2020-08-25
"Sac","Sac","1894","102","79","0","23","0.0538542766631468",2020-08-25
"Scott","Scott","28555","2020","1536","19","465","0.070740675888636",2020-08-25
"Shelby","Shelby","1826","209","194","1","14","0.114457831325301",2020-08-25
"Sioux","Sioux","5212","795","569","3","223","0.152532617037606",2020-08-25
"Story","Story","22604","1611","1084","16","511","0.0712705715802513",2020-08-25
"Tama","Tama","3622","586","495","29","62","0.161789066813915",2020-08-25
"Taylor","Taylor","988","107","100","0","7","0.1082995951417",2020-08-25
"Union","Union","2413","90","63","3","24","0.0372979693327808",2020-08-25
"Van Buren","Van Buren","876","48","25","1","22","0.0547945205479452",2020-08-25
"Wapello","Wapello","6518","1021","870","45","106","0.156643142068119",2020-08-25
"Warren","Warren","9577","662","491","5","166","0.0691239427795761",2020-08-25
"Washington","Washington","3483","316","288","10","18","0.0907263853000287",2020-08-25
"Wayne","Wayne","683","38","24","2","12","0.0556368960468521",2020-08-25
"Webster","Webster","9895","698","615","8","75","0.0705406771096513",2020-08-25
"Winnebago","Winnebago","2155","144","71","3","70","0.0668213457076566",2020-08-25
"Winneshiek","Winneshiek","2890","174","89","1","84","0.0602076124567474",2020-08-25
"Woodbury","Woodbury","23716","3969","3545","54","370","0.167355371900826",2020-08-25
"Worth","Worth","1263","76","58","0","18","0.0601741884402217",2020-08-25
"Wright","Wright","3692","495","431","1","63","0.134073672806067",2020-08-25
"Total","Totals","601441","57049","44301","1047","11701","0.0948538593145462",2020-08-25
