"","date","County","Total.Tests","Total.Positive.Tests","Total.Recovered","Total.Deaths","Underlying.Cause.Deaths","Contributing.Factor.Deaths","Individuals.Tested","Individuals.Positive","Active","date"
"Fayette",2021-07-01,"Fayette",38808,1961,1820,43,38,5,9957,1874,11,2021-07-01
"Floyd",2021-07-01,"Floyd",27874,1817,1583,42,32,10,8380,1638,13,2021-07-01
"Franklin",2021-07-01,"Franklin",21826,1346,1205,23,21,2,5901,1236,8,2021-07-01
"Fremont",2021-07-01,"Fremont",8064,663,621,10,8,2,2854,627,-4,2021-07-01
"Greene",2021-07-01,"Greene",15866,830,770,11,10,1,4408,781,0,2021-07-01
"Grundy",2021-07-01,"Grundy",20440,1456,1338,33,27,6,6145,1377,6,2021-07-01
"Guthrie",2021-07-01,"Guthrie",20128,1319,1201,32,26,6,6179,1234,1,2021-07-01
"Hamilton",2021-07-01,"Hamilton",24777,2014,1766,51,46,5,8112,1820,3,2021-07-01
"Hancock",2021-07-01,"Hancock",23579,1604,1464,34,27,7,6558,1505,7,2021-07-01
"Hardin",2021-07-01,"Hardin",38002,2019,1832,44,34,10,9153,1884,8,2021-07-01
"Harrison",2021-07-01,"Harrison",22511,1938,1724,73,69,4,6812,1801,4,2021-07-01
"Henry",2021-07-01,"Henry",39244,3107,2905,37,36,1,11786,2953,11,2021-07-01
"Howard",2021-07-01,"Howard",17980,1103,1024,22,18,4,4917,1051,5,2021-07-01
"Humboldt",2021-07-01,"Humboldt",16399,1253,1170,26,23,3,5008,1203,7,2021-07-01
"Ida",2021-07-01,"Ida",13317,1030,876,35,32,3,3563,917,6,2021-07-01
"Iowa",2021-07-01,"Iowa",31782,1564,1478,24,22,2,8735,1500,-2,2021-07-01
"Jackson",2021-07-01,"Jackson",28135,2386,2211,42,39,3,9877,2252,-1,2021-07-01
"Jasper",2021-07-01,"Jasper",55830,4569,4137,73,67,6,19722,4216,6,2021-07-01
"Jefferson",2021-07-01,"Jefferson",22932,1463,1305,35,29,6,8487,1337,-3,2021-07-01
"Johnson",2021-07-01,"Johnson",228864,15534,14500,85,77,8,87436,14641,56,2021-07-01
"Jones",2021-07-01,"Jones",28761,3144,2953,57,51,6,10790,3011,1,2021-07-01
"Keokuk",2021-07-01,"Keokuk",16762,1040,933,32,31,1,4586,971,6,2021-07-01
"Kossuth",2021-07-01,"Kossuth",28173,2288,2103,66,57,9,8481,2163,-6,2021-07-01
"Lee",2021-07-01,"Lee",59331,4104,3759,57,44,13,17203,3841,25,2021-07-01
"Linn",2021-07-01,"Linn",317062,22703,20764,341,305,36,127120,21280,175,2021-07-01
"Louisa",2021-07-01,"Louisa",18824,1368,1249,49,42,7,5808,1299,1,2021-07-01
"Lucas",2021-07-01,"Lucas",10230,808,759,23,18,5,4165,780,-2,2021-07-01
"Lyon",2021-07-01,"Lyon",17678,1611,1550,41,37,4,5071,1599,8,2021-07-01
"Madison",2021-07-01,"Madison",22733,1789,1629,19,15,4,8468,1647,-1,2021-07-01
"Mahaska",2021-07-01,"Mahaska",33766,2440,2264,51,46,5,11270,2328,13,2021-07-01
"Marion",2021-07-01,"Marion",45638,3867,3595,77,65,12,17339,3661,-11,2021-07-01
"Marshall",2021-07-01,"Marshall",88233,5261,4791,76,68,8,23017,4884,17,2021-07-01
"Mills",2021-07-01,"Mills",22457,1812,1608,24,21,3,8035,1642,10,2021-07-01
"Mitchell",2021-07-01,"Mitchell",19431,1378,1232,43,40,3,5789,1267,-8,2021-07-01
"Monona",2021-07-01,"Monona",19133,899,808,31,29,2,4001,836,-3,2021-07-01
"Monroe",2021-07-01,"Monroe",10479,1011,929,32,24,8,3798,964,3,2021-07-01
"Montgomery",2021-07-01,"Montgomery",15126,1117,1000,38,36,2,4526,1036,-2,2021-07-01
"Muscatine",2021-07-01,"Muscatine",60970,5238,4767,106,97,9,23283,4889,16,2021-07-01
"O'Brien",2021-07-01,"O'Brien",27645,2154,1941,61,56,5,7025,1998,-4,2021-07-01
"Osceola",2021-07-01,"Osceola",9801,816,775,17,14,3,2703,789,-3,2021-07-01
"Page",2021-07-01,"Page",22980,2012,1923,22,20,2,6673,1945,0,2021-07-01
"Palo Alto",2021-07-01,"Palo Alto",20157,1197,1109,23,22,1,4776,1135,3,2021-07-01
"Pending Investigation",2021-07-01,"Pending Investigation",8043,987,943,0,0,0,4320,964,21,2021-07-01
"Plymouth",2021-07-01,"Plymouth",40801,4349,3944,81,73,8,14016,4033,8,2021-07-01
"Pocahontas",2021-07-01,"Pocahontas",14510,902,839,22,22,0,3644,858,-3,2021-07-01
"Polk",2021-07-01,"Polk",752858,65739,57477,642,563,79,298545,58332,213,2021-07-01
"Pottawattamie",2021-07-01,"Pottawattamie",127535,12381,11038,176,153,23,50542,11240,26,2021-07-01
"Poweshiek",2021-07-01,"Poweshiek",48211,1652,1539,36,33,3,9489,1572,-3,2021-07-01
"Ringgold",2021-07-01,"Ringgold",10714,584,540,24,18,6,2540,565,1,2021-07-01
"Sac",2021-07-01,"Sac",22057,1397,1292,20,19,1,5696,1309,-3,2021-07-01
"Scott",2021-07-01,"Scott",235033,21772,20037,249,225,24,94920,20328,42,2021-07-01
"Shelby",2021-07-01,"Shelby",18366,1381,1279,37,33,4,5852,1317,1,2021-07-01
"Sioux",2021-07-01,"Sioux",48630,5363,5094,74,71,3,17078,5178,10,2021-07-01
"Story",2021-07-01,"Story",171439,11494,10640,48,42,6,59473,10728,40,2021-07-01
"Tama",2021-07-01,"Tama",34991,2256,2036,71,67,4,8999,2127,20,2021-07-01
"Taylor",2021-07-01,"Taylor",9596,690,654,12,10,2,2694,668,2,2021-07-01
"Union",2021-07-01,"Union",18614,1383,1264,35,27,8,7030,1301,2,2021-07-01
"Van Buren",2021-07-01,"Van Buren",9294,592,547,18,15,3,2973,565,0,2021-07-01
"Wapello",2021-07-01,"Wapello",51064,4718,4206,122,118,4,19893,4344,16,2021-07-01
"Warren",2021-07-01,"Warren",84052,6362,5725,92,82,10,30182,5848,31,2021-07-01
"Washington",2021-07-01,"Washington",44946,2748,2516,51,47,4,12786,2574,7,2021-07-01
"Wayne",2021-07-01,"Wayne",7847,589,520,23,18,5,2710,548,5,2021-07-01
"Webster",2021-07-01,"Webster",73717,5495,5044,94,79,15,22413,5195,57,2021-07-01
"Winnebago",2021-07-01,"Winnebago",19255,1564,1407,31,26,5,6816,1446,8,2021-07-01
"Winneshiek",2021-07-01,"Winneshiek",42797,2083,1941,35,30,5,11074,2003,27,2021-07-01
"Woodbury",2021-07-01,"Woodbury",157020,16571,15001,230,211,19,63998,15253,22,2021-07-01
"Worth",2021-07-01,"Worth",14719,808,752,8,7,1,4180,762,2,2021-07-01
"Wright",2021-07-01,"Wright",21930,1938,1823,40,33,7,8272,1866,3,2021-07-01
"Total",2021-07-01,"Totals",5195159,404788,366097,6138,5418,720,1795401,373823,1588,2021-07-01
