"","date","County","Total.Tests","Total.Positive.Tests","Total.Recovered","Total.Deaths","Underlying.Cause.Deaths","Contributing.Factor.Deaths","Individuals.Tested","Individuals.Positive","Active","date"
"Marshall",2021-02-27,"Marshall",69891,4954,4325,72,64,8,19897,4602,205,2021-02-27
"Mills",2021-02-27,"Mills",18983,1627,1386,20,17,3,7256,1476,70,2021-02-27
"Mitchell",2021-02-27,"Mitchell",15160,1305,1150,40,38,2,5165,1194,4,2021-02-27
"Monona",2021-02-27,"Monona",15551,814,710,27,26,1,3525,761,24,2021-02-27
"Monroe",2021-02-27,"Monroe",8333,930,813,28,21,7,3213,889,48,2021-02-27
"Montgomery",2021-02-27,"Montgomery",12274,1038,889,36,34,2,4166,964,39,2021-02-27
"Muscatine",2021-02-27,"Muscatine",45860,4494,3918,91,82,9,19934,4193,184,2021-02-27
"O'Brien",2021-02-27,"O'Brien",21737,1933,1675,58,54,4,6238,1792,59,2021-02-27
"Osceola",2021-02-27,"Osceola",6805,702,643,14,12,2,2270,676,19,2021-02-27
"Page",2021-02-27,"Page",17551,1825,1692,19,18,1,5946,1764,53,2021-02-27
"Palo Alto",2021-02-27,"Palo Alto",15600,1048,920,21,19,2,4205,999,58,2021-02-27
"Pending Investigation",2021-02-27,"Pending Investigation",12999,983,822,0,0,0,6590,942,120,2021-02-27
"Plymouth",2021-02-27,"Plymouth",33002,3933,3491,77,69,8,12483,3652,84,2021-02-27
"Pocahontas",2021-02-27,"Pocahontas",11335,851,776,19,19,0,3263,807,12,2021-02-27
"Polk",2021-02-27,"Polk",574291,57933,47509,547,487,60,255244,51303,3247,2021-02-27
"Pottawattamie",2021-02-27,"Pottawattamie",102601,10746,9216,143,128,15,44430,9766,407,2021-02-27
"Poweshiek",2021-02-27,"Poweshiek",34458,1537,1373,30,28,2,8245,1466,63,2021-02-27
"Ringgold",2021-02-27,"Ringgold",8537,520,456,20,17,3,2246,500,24,2021-02-27
"Sac",2021-02-27,"Sac",16845,1241,1130,18,18,0,4973,1171,23,2021-02-27
"Scott",2021-02-27,"Scott",177282,18263,16051,206,191,15,79805,16987,730,2021-02-27
"Shelby",2021-02-27,"Shelby",14041,1203,1074,33,30,3,5008,1147,40,2021-02-27
"Sioux",2021-02-27,"Sioux",36941,4929,4559,69,66,3,14904,4757,129,2021-02-27
"Story",2021-02-27,"Story",138255,10178,8970,45,39,6,52869,9487,472,2021-02-27
"Tama",2021-02-27,"Tama",28033,2123,1873,65,63,2,7966,2004,66,2021-02-27
"Taylor",2021-02-27,"Taylor",7266,663,610,12,10,2,2390,638,16,2021-02-27
"Union",2021-02-27,"Union",14851,1262,1117,31,26,5,6197,1184,36,2021-02-27
"Van Buren",2021-02-27,"Van Buren",7255,558,503,18,15,3,2561,534,13,2021-02-27
"Wapello",2021-02-27,"Wapello",39455,4310,3555,108,104,4,16922,3964,301,2021-02-27
"Warren",2021-02-27,"Warren",63291,5520,4701,74,69,5,25940,5055,280,2021-02-27
"Washington",2021-02-27,"Washington",35156,2540,2239,47,43,4,11106,2384,98,2021-02-27
"Wayne",2021-02-27,"Wayne",5068,487,404,21,17,4,2077,449,24,2021-02-27
"Webster",2021-02-27,"Webster",59904,5178,4698,87,73,14,20339,4907,122,2021-02-27
"Winnebago",2021-02-27,"Winnebago",14957,1376,1218,30,25,5,5798,1288,40,2021-02-27
"Winneshiek",2021-02-27,"Winneshiek",30943,1880,1630,26,22,4,9475,1807,151,2021-02-27
"Woodbury",2021-02-27,"Woodbury",122896,14914,13085,211,195,16,55445,13683,387,2021-02-27
"Worth",2021-02-27,"Worth",10786,692,624,7,6,1,3487,655,24,2021-02-27
"Wright",2021-02-27,"Wright",18578,1795,1667,31,26,5,7535,1730,32,2021-02-27
"Total",2021-02-27,"Totals",4042862,363077,314753,5463,4901,562,1553449,335405,15189,2021-02-27
