"","County","Individuals.Tested","Individuals.Positive","Total.Recovered","Total.Deaths","Active","positivity","date"
"37","Greene",5590,1312,1221,18,73,0.234704830053667,2021-12-08
"38","Grundy",7553,1924,1739,37,148,0.25473321858864,2021-12-08
"39","Guthrie",7813,1750,1610,39,101,0.223985664917445,2021-12-08
"40","Hamilton",10230,2665,2480,58,127,0.260508308895406,2021-12-08
"41","Hancock",8035,2320,2016,41,263,0.288736776602365,2021-12-08
"42","Hardin",11639,2993,2732,54,207,0.257152676346765,2021-12-08
"43","Harrison",8429,2540,2205,80,255,0.301340609799502,2021-12-08
"44","Henry",14995,4317,4095,55,167,0.287895965321774,2021-12-08
"45","Howard",6041,1570,1379,24,167,0.259890746565138,2021-12-08
"46","Humboldt",6249,1951,1772,33,146,0.312209953592575,2021-12-08
"47","Ida",4473,1393,1208,41,144,0.311424100156495,2021-12-08
"48","Iowa",11002,2433,2186,36,211,0.221141610616252,2021-12-08
"49","Jackson",12450,3469,2870,47,552,0.27863453815261,2021-12-08
"50","Jasper",24774,6494,5971,91,432,0.262129652054573,2021-12-08
"51","Jefferson",12015,2401,2112,44,245,0.199833541406575,2021-12-08
"52","Johnson",110971,20765,18924,108,1733,0.187120959529967,2021-12-08
"53","Jones",13429,4270,3856,64,350,0.317968575470996,2021-12-08
"54","Keokuk",6131,1569,1453,40,76,0.255912575436307,2021-12-08
"55","Kossuth",10358,3069,2769,78,222,0.296292720602433,2021-12-08
"56","Lee",22126,6113,5736,107,270,0.276281298020428,2021-12-08
"57","Linn",160128,34264,30713,433,3118,0.213978816946443,2021-12-08
"58","Louisa",7392,1849,1701,53,95,0.250135281385281,2021-12-08
"59","Lucas",5317,1302,1186,28,88,0.244874929471506,2021-12-08
"60","Lyon",6350,2156,1982,42,132,0.339527559055118,2021-12-08
"61","Madison",10490,2427,2272,25,130,0.231363203050524,2021-12-08
"62","Mahaska",14500,3837,3466,67,304,0.264620689655172,2021-12-08
"63","Marion",22116,5818,5375,100,343,0.26306746247061,2021-12-08
"64","Marshall",28139,6898,6518,94,286,0.245140196879775,2021-12-08
"65","Mills",9804,2342,2137,30,175,0.238882088943288,2021-12-08
"66","Mitchell",7014,1903,1719,44,140,0.271314513829484,2021-12-08
"67","Monona",4792,1294,1163,40,91,0.270033388981636,2021-12-08
"68","Monroe",4737,1485,1377,41,67,0.313489550348322,2021-12-08
"69","Montgomery",5895,1658,1547,47,64,0.281255301102629,2021-12-08
"70","Muscatine",28739,6907,6416,118,373,0.240335432687289,2021-12-08
"71","O'Brien",8429,2562,2298,66,198,0.303950646577293,2021-12-08
"72","Osceola",3279,1078,1014,18,46,0.328758767917048,2021-12-08
"73","Page",8664,2813,2643,35,135,0.324676823638042,2021-12-08
"74","Palo Alto",5768,1564,1443,32,89,0.271151178918169,2021-12-08
"75","Pending Investigation",3969,36,23,0,13,0.0090702947845805,2021-12-08
"76","Plymouth",16103,5048,4694,89,265,0.313481959883252,2021-12-08
"77","Pocahontas",4413,1243,1155,25,63,0.281667799682756,2021-12-08
"78","Polk",372763,84421,77718,824,5879,0.226473657525023,2021-12-08
"79","Pottawattamie",62880,16734,15267,219,1248,0.266125954198473,2021-12-08
"80","Poweshiek",11984,2506,2258,43,205,0.20911214953271,2021-12-08
"81","Ringgold",3121,838,730,30,78,0.268503684716437,2021-12-08
"82","Sac",6779,1809,1635,26,148,0.266853518218026,2021-12-08
"83","Scott",116844,28244,25838,301,2105,0.241724008079148,2021-12-08
"84","Shelby",7243,2079,1881,43,155,0.287035758663537,2021-12-08
"85","Sioux",20472,6352,5859,77,416,0.310277452129738,2021-12-08
"86","Story",70568,14328,13413,59,856,0.203038204285228,2021-12-08
"87","Tama",10865,2908,2670,78,160,0.26764841233318,2021-12-08
"88","Taylor",3413,1037,925,14,98,0.303838265455611,2021-12-08
"89","Union",8610,2057,1773,41,243,0.238908246225319,2021-12-08
"90","Van Buren",3865,997,868,23,106,0.257956015523933,2021-12-08
"91","Wapello",25321,6794,6139,146,509,0.268314837486671,2021-12-08
"92","Warren",37484,8923,8116,108,699,0.238048233913136,2021-12-08
"93","Washington",17353,4060,3784,65,211,0.233965308592174,2021-12-08
"94","Wayne",3560,906,790,25,91,0.254494382022472,2021-12-08
"95","Webster",27254,7688,7099,125,464,0.282087033096059,2021-12-08
"96","Winnebago",8490,2333,2028,40,265,0.274793875147232,2021-12-08
"97","Winneshiek",13533,2813,2449,44,320,0.207862262617306,2021-12-08
"98","Woodbury",76723,21185,19903,269,1013,0.276123196433925,2021-12-08
"99","Worth",5221,1280,1159,10,111,0.245163761731469,2021-12-08
"100","Wright",9910,2765,2565,52,148,0.279011099899092,2021-12-08
"101","Totals",2228187,545804,498302,7550,39952,0.244954305899819,2021-12-09
