"","County","Individuals.Tested","Individuals.Positive","Total.Recovered","Total.Deaths","Active","positivity","date"
"89","Union",9237,2581,2186,46,349,0.279419725018946,2022-02-01
"90","Van Buren",4221,1314,1062,25,227,0.311300639658849,2022-02-01
"91","Wapello",27207,8566,6977,176,1413,0.314845444187158,2022-02-01
"92","Warren",40174,11805,9352,124,2329,0.29384676656544,2022-02-01
"93","Washington",18729,5414,4350,73,991,0.289070425543275,2022-02-01
"94","Wayne",3900,1186,950,31,205,0.304102564102564,2022-02-01
"95","Webster",29454,9958,8199,147,1612,0.338086507774835,2022-02-01
"96","Winnebago",8999,2838,2398,42,398,0.315368374263807,2022-02-01
"97","Winneshiek",14464,3599,3020,46,533,0.248824668141593,2022-02-01
"98","Woodbury",83730,27835,21447,302,6086,0.332437597038099,2022-02-01
"99","Worth",5602,1685,1345,11,329,0.300785433773652,2022-02-01
"100","Wright",10660,3513,2934,58,521,0.329549718574109,2022-02-01
"101","Totals",2411824,722589,576109,8657,137823,0.299602707328561,2022-02-01
