"","County","Individuals.Tested","Individuals.Positive","Total.Recovered","Total.Deaths","Active","positivity","date"
"61","Madison",8552,1672,1644,19,9,0.195509822263798,2021-07-17
"62","Mahaska",11320,2315,2237,51,27,0.204505300353357,2021-07-17
"63","Marion",17496,3672,3586,77,9,0.209876543209877,2021-07-17
"64","Marshall",23176,4913,4800,77,36,0.211986537797722,2021-07-17
"65","Mills",8070,1637,1608,24,5,0.202850061957869,2021-07-17
"66","Mitchell",5849,1272,1230,43,-1,0.217473072320055,2021-07-17
"67","Monona",4032,856,817,31,8,0.212301587301587,2021-07-17
"68","Monroe",3855,986,944,33,9,0.255771725032425,2021-07-17
"69","Montgomery",4572,1061,1014,38,9,0.232064741907262,2021-07-17
"70","Muscatine",23455,4906,4785,106,15,0.209166489021531,2021-07-17
"71","O'Brien",7064,2008,1950,61,-3,0.284258210645527,2021-07-17
"72","Osceola",2713,790,776,17,-3,0.291190563951345,2021-07-17
"73","Page",6708,1952,1929,22,1,0.290995825879547,2021-07-17
"74","Palo Alto",4814,1147,1117,24,6,0.238263398421271,2021-07-17
"75","Pending Investigation",3376,8,4,0,4,0.0023696682464455,2021-07-17
"76","Plymouth",14088,4047,3954,82,11,0.287265758091993,2021-07-17
"77","Pocahontas",3679,867,844,22,1,0.23566186463713,2021-07-17
"78","Polk",301153,58736,57831,644,261,0.195037074178242,2021-07-17
"79","Pottawattamie",50848,11274,11056,177,41,0.22171963499056,2021-07-17
"80","Poweshiek",9573,1588,1554,36,-2,0.165883213203802,2021-07-17
"81","Ringgold",2563,564,536,24,4,0.2200546234881,2021-07-17
"82","Sac",5749,1325,1307,20,-2,0.230474865193947,2021-07-17
"83","Scott",95740,20383,20076,250,57,0.212899519532066,2021-07-17
"84","Shelby",5879,1315,1269,38,8,0.223677496172819,2021-07-17
"85","Sioux",17184,5189,5105,74,10,0.301966945996276,2021-07-17
"86","Story",59835,10787,10700,48,39,0.1802791008607,2021-07-17
"87","Tama",9052,2130,2051,72,7,0.235307114449845,2021-07-17
"88","Taylor",2712,669,659,12,-2,0.246681415929204,2021-07-17
"89","Union",7071,1295,1261,35,-1,0.183142412671475,2021-07-17
"90","Van Buren",3002,567,550,18,-1,0.188874083944037,2021-07-17
"91","Wapello",20054,4361,4220,123,18,0.217462850304179,2021-07-17
"92","Warren",30483,5908,5783,92,33,0.193812944920119,2021-07-17
"93","Washington",12903,2596,2543,51,2,0.201193520886616,2021-07-17
"94","Wayne",2753,561,528,23,10,0.203777697057755,2021-07-17
"95","Webster",22635,5310,5056,95,159,0.234592445328032,2021-07-17
"96","Winnebago",6865,1454,1417,31,6,0.211798980335033,2021-07-17
"97","Winneshiek",11162,2004,1942,35,27,0.179537717254972,2021-07-17
"98","Woodbury",64355,15274,15002,230,42,0.237339756040712,2021-07-17
"99","Worth",4204,756,747,8,1,0.179828734538535,2021-07-17
"100","Wright",8317,1880,1820,40,20,0.226043044366959,2021-07-17
"101","Totals",1809767,375474,367181,6158,2135,0.207470906475806,2021-07-15
