"","date","County","Total.Tests","Total.Positive.Tests","Total.Recovered","Total.Deaths","Underlying.Cause.Deaths","Contributing.Factor.Deaths","Individuals.Tested","Individuals.Positive","Active","date"
"Madison",2021-06-08,"Madison",22253,1788,1603,19,15,4,8336,1644,22,2021-06-08
"Mahaska",2021-06-08,"Mahaska",33113,2428,2244,51,46,5,11124,2319,24,2021-06-08
"Marion",2021-06-08,"Marion",44893,3860,3564,76,65,11,17092,3655,15,2021-06-08
"Marshall",2021-06-08,"Marshall",86320,5234,4754,76,68,8,22740,4863,33,2021-06-08
"Mills",2021-06-08,"Mills",22184,1797,1601,24,21,3,7951,1628,3,2021-06-08
"Mitchell",2021-06-08,"Mitchell",18933,1377,1231,42,39,3,5711,1265,-8,2021-06-08
"Monona",2021-06-08,"Monona",18822,888,800,31,29,2,3963,829,-2,2021-06-08
"Monroe",2021-06-08,"Monroe",10265,1005,923,29,22,7,3737,960,8,2021-06-08
"Montgomery",2021-06-08,"Montgomery",14993,1115,997,38,36,2,4488,1036,1,2021-06-08
"Muscatine",2021-06-08,"Muscatine",59559,5213,4701,105,96,9,22937,4871,65,2021-06-08
"O'Brien",2021-06-08,"O'Brien",27433,2151,1935,61,56,5,6971,1998,2,2021-06-08
"Osceola",2021-06-08,"Osceola",9674,817,773,16,13,3,2681,790,1,2021-06-08
"Page",2021-06-08,"Page",22640,2006,1907,22,20,2,6640,1939,10,2021-06-08
"Palo Alto",2021-06-08,"Palo Alto",19817,1194,1101,23,22,1,4721,1135,11,2021-06-08
"Pending Investigation",2021-06-08,"Pending Investigation",8166,984,940,0,0,0,4356,959,19,2021-06-08
"Plymouth",2021-06-08,"Plymouth",40260,4333,3928,81,73,8,13873,4027,18,2021-06-08
"Pocahontas",2021-06-08,"Pocahontas",14269,903,837,22,22,0,3608,858,-1,2021-06-08
"Polk",2021-06-08,"Polk",737725,65483,56951,636,558,78,294239,58101,514,2021-06-08
"Pottawattamie",2021-06-08,"Pottawattamie",126009,12327,10951,173,150,23,50026,11200,76,2021-06-08
"Poweshiek",2021-06-08,"Poweshiek",47717,1647,1522,35,32,3,9364,1568,11,2021-06-08
"Ringgold",2021-06-08,"Ringgold",10529,577,539,24,18,6,2513,559,-4,2021-06-08
"Sac",2021-06-08,"Sac",21741,1392,1285,20,19,1,5637,1308,3,2021-06-08
"Scott",2021-06-08,"Scott",228396,21701,19766,244,220,24,93352,20269,259,2021-06-08
"Shelby",2021-06-08,"Shelby",18147,1373,1272,37,33,4,5790,1310,1,2021-06-08
"Sioux",2021-06-08,"Sioux",48125,5344,5069,74,71,3,16937,5165,22,2021-06-08
"Story",2021-06-08,"Story",169254,11459,10550,48,42,6,58878,10700,102,2021-06-08
"Tama",2021-06-08,"Tama",34218,2240,2020,71,67,4,8890,2111,20,2021-06-08
"Taylor",2021-06-08,"Taylor",9331,687,649,12,10,2,2664,664,3,2021-06-08
"Union",2021-06-08,"Union",18236,1381,1252,35,27,8,6918,1298,11,2021-06-08
"Van Buren",2021-06-08,"Van Buren",9000,589,541,18,15,3,2920,564,5,2021-06-08
"Wapello",2021-06-08,"Wapello",49946,4699,4177,122,118,4,19628,4331,32,2021-06-08
"Warren",2021-06-08,"Warren",82577,6325,5682,90,80,10,29846,5824,52,2021-06-08
"Washington",2021-06-08,"Washington",44071,2737,2498,51,47,4,12598,2565,16,2021-06-08
"Wayne",2021-06-08,"Wayne",7686,584,515,23,18,5,2657,543,5,2021-06-08
"Webster",2021-06-08,"Webster",72050,5427,5031,94,79,15,22174,5138,13,2021-06-08
"Winnebago",2021-06-08,"Winnebago",18841,1554,1392,31,26,5,6707,1442,19,2021-06-08
"Winneshiek",2021-06-08,"Winneshiek",41928,2053,1935,35,30,5,10889,1974,4,2021-06-08
"Woodbury",2021-06-08,"Woodbury",154105,16521,14915,229,210,19,63211,15213,69,2021-06-08
"Worth",2021-06-08,"Worth",14149,800,741,8,7,1,4095,757,8,2021-06-08
"Wright",2021-06-08,"Wright",21659,1929,1807,40,33,7,8212,1857,10,2021-06-08
"Total",2021-06-08,"Totals",5091452,402578,362781,6073,5367,706,1770720,372061,3207,2021-06-08
