"","date","County","Total.Tests","Total.Positive.Tests","Total.Recovered","Total.Deaths","Underlying.Cause.Deaths","Contributing.Factor.Deaths","Individuals.Tested","Individuals.Positive","Active","date"
"Pottawattamie",2021-02-25,"Pottawattamie",101950,10714,9165,140,125,15,44229,9717,412,2021-02-25
"Poweshiek",2021-02-25,"Poweshiek",34079,1534,1366,29,27,2,8222,1462,67,2021-02-25
"Ringgold",2021-02-25,"Ringgold",8480,516,459,16,15,1,2230,498,23,2021-02-25
"Sac",2021-02-25,"Sac",16714,1237,1124,18,18,0,4952,1166,24,2021-02-25
"Scott",2021-02-25,"Scott",175699,18204,15935,205,190,15,79533,16935,795,2021-02-25
"Shelby",2021-02-25,"Shelby",13914,1200,1064,33,30,3,4983,1143,46,2021-02-25
"Sioux",2021-02-25,"Sioux",36603,4916,4551,68,65,3,14812,4738,119,2021-02-25
"Story",2021-02-25,"Story",137320,10131,8903,45,39,6,52652,9455,507,2021-02-25
"Tama",2021-02-25,"Tama",27825,2114,1865,64,62,2,7929,1997,68,2021-02-25
"Taylor",2021-02-25,"Taylor",7205,663,603,12,10,2,2374,637,22,2021-02-25
"Union",2021-02-25,"Union",14765,1260,1112,31,26,5,6173,1181,38,2021-02-25
"Van Buren",2021-02-25,"Van Buren",7198,559,497,18,15,3,2554,534,19,2021-02-25
"Wapello",2021-02-25,"Wapello",39083,4268,3525,107,103,4,16829,3930,298,2021-02-25
"Warren",2021-02-25,"Warren",62703,5498,4650,71,66,5,25842,5037,316,2021-02-25
"Washington",2021-02-25,"Washington",34830,2535,2231,45,41,4,11059,2378,102,2021-02-25
"Wayne",2021-02-25,"Wayne",5035,487,402,21,17,4,2068,449,26,2021-02-25
"Webster",2021-02-25,"Webster",59647,5162,4694,86,72,14,20290,4892,112,2021-02-25
"Winnebago",2021-02-25,"Winnebago",14856,1373,1212,30,25,5,5763,1287,45,2021-02-25
"Winneshiek",2021-02-25,"Winneshiek",30195,1871,1613,26,22,4,9432,1803,164,2021-02-25
"Woodbury",2021-02-25,"Woodbury",122148,14873,13039,211,195,16,55225,13633,383,2021-02-25
"Worth",2021-02-25,"Worth",10733,692,622,7,6,1,3474,652,23,2021-02-25
"Wright",2021-02-25,"Wright",18497,1794,1665,31,26,5,7512,1726,30,2021-02-25
"Total",2021-02-25,"Totals",4012548,361764,312842,5415,4862,553,1546844,334104,15847,2021-02-25
