"","County","Individuals.Tested","Individuals.Positive","Total.Recovered","Total.Deaths","Active","positivity","date"
"34","Floyd",8709,1702,1606,42,54,0.195430014927087,2021-08-12
"35","Franklin",6228,1358,1254,23,81,0.218047527296082,2021-08-12
"36","Fremont",3032,681,643,10,28,0.224604221635884,2021-08-12
"37","Greene",4641,834,780,11,43,0.179702650290886,2021-08-12
"38","Grundy",6384,1446,1359,34,53,0.226503759398496,2021-08-12
"39","Guthrie",6499,1283,1220,32,31,0.197414986921065,2021-08-12
"40","Hamilton",8553,1975,1824,51,100,0.230913129895943,2021-08-12
"41","Hancock",6828,1581,1495,34,52,0.231546572934974,2021-08-12
"42","Hardin",9629,2021,1865,44,112,0.209886800290788,2021-08-12
"43","Harrison",7074,1870,1748,75,47,0.264348317783432,2021-08-12
"44","Henry",12348,3145,2972,38,135,0.254697116942015,2021-08-12
"45","Howard",5135,1077,1032,22,23,0.209737098344693,2021-08-12
"46","Humboldt",5284,1310,1222,26,62,0.247918243754731,2021-08-12
"47","Ida",3775,991,891,35,65,0.262516556291391,2021-08-12
"48","Iowa",9044,1567,1462,24,81,0.173264042459089,2021-08-12
"49","Jackson",10240,2309,2222,43,44,0.22548828125,2021-08-12
"50","Jasper",20768,4722,4452,73,197,0.227369029275809,2021-08-12
"51","Jefferson",9348,1464,1315,35,114,0.156611039794608,2021-08-12
"52","Johnson",91912,15340,14641,86,613,0.166898772739142,2021-08-12
"53","Jones",11126,3094,2958,57,79,0.278087362933669,2021-08-12
"54","Keokuk",4837,1037,969,32,36,0.214389084143064,2021-08-12
"55","Kossuth",8844,2299,2140,67,92,0.259950248756219,2021-08-12
"56","Lee",18506,4444,3900,59,485,0.240138333513455,2021-08-12
"57","Linn",132825,22724,21118,346,1260,0.171082251082251,2021-08-12
"58","Louisa",6068,1374,1258,49,67,0.226433750823995,2021-08-12
"59","Lucas",4393,826,754,23,49,0.188026405645345,2021-08-12
"60","Lyon",5245,1633,1574,41,18,0.311344137273594,2021-08-12
"61","Madison",8869,1775,1661,19,95,0.20013530273988,2021-08-12
"62","Mahaska",11839,2436,2269,51,116,0.205760621674128,2021-08-12
"63","Marion",18252,3945,3629,79,237,0.216140696909928,2021-08-12
"64","Marshall",23911,5138,4842,79,217,0.214880180669985,2021-08-12
"65","Mills",8275,1717,1618,24,75,0.207492447129909,2021-08-12
"66","Mitchell",5958,1294,1240,43,11,0.217186975495133,2021-08-12
"67","Monona",4135,884,834,32,18,0.213784764207981,2021-08-12
"68","Monroe",4003,1045,975,33,37,0.261054209342993,2021-08-12
"69","Montgomery",4730,1079,1030,38,11,0.228118393234672,2021-08-12
"70","Muscatine",24167,5131,4820,106,205,0.212314312906029,2021-08-12
"71","O'Brien",7228,2037,1950,61,26,0.281820697288323,2021-08-12
"72","Osceola",2781,812,776,17,19,0.29198130169004,2021-08-12
"73","Page",7033,2025,1936,22,67,0.287928337835916,2021-08-12
"74","Palo Alto",4957,1175,1123,24,28,0.23703853136978,2021-08-12
"75","Pending Investigation",2834,8,5,0,3,0.00282286520818631,2021-08-12
"76","Plymouth",14333,4111,3969,82,60,0.286820623735436,2021-08-12
"77","Pocahontas",3772,884,850,22,12,0.234358430540827,2021-08-12
"78","Polk",311716,61319,58294,651,2374,0.196714316878184,2021-08-12
"79","Pottawattamie",52602,11921,11149,178,594,0.226626364016577,2021-08-12
"80","Poweshiek",9860,1638,1564,36,38,0.166125760649087,2021-08-12
"81","Ringgold",2652,592,547,24,21,0.223227752639517,2021-08-12
"82","Sac",5902,1365,1311,20,34,0.231277533039648,2021-08-12
"83","Scott",98787,21299,20216,252,831,0.215605292194317,2021-08-12
"84","Shelby",6059,1379,1288,38,53,0.227595312757881,2021-08-12
"85","Sioux",17638,5259,5122,74,63,0.298163057035945,2021-08-12
"86","Story",61556,11239,10777,48,414,0.18258171421145,2021-08-12
"87","Tama",9330,2185,2063,72,50,0.234190782422294,2021-08-12
"88","Taylor",2795,682,659,12,11,0.244007155635063,2021-08-12
"89","Union",7234,1315,1267,35,13,0.181780481061653,2021-08-12
"90","Van Buren",3136,610,551,18,41,0.194515306122449,2021-08-12
"91","Wapello",20824,4565,4247,124,194,0.219218209757972,2021-08-12
"92","Warren",31406,6166,5840,92,234,0.19633191109979,2021-08-12
"93","Washington",13411,2730,2554,51,125,0.203564238311834,2021-08-12
"94","Wayne",2876,582,541,23,18,0.202364394993046,2021-08-12
"95","Webster",23550,5774,5293,100,381,0.245180467091295,2021-08-12
"96","Winnebago",7052,1516,1430,31,55,0.214974475326149,2021-08-12
"97","Winneshiek",11519,2039,1971,37,31,0.177011893393524,2021-08-12
"98","Woodbury",66349,15825,15113,231,481,0.238511507332439,2021-08-12
"99","Worth",4319,800,751,8,41,0.185228062051401,2021-08-12
"100","Wright",8628,1993,1860,40,93,0.230992118683357,2021-08-12
"101","Totals",1871217,392970,370998,6226,15746,0.210007711558841,2021-08-18
