"","date","County","Total.Tests","Total.Positive.Tests","Total.Recovered","Total.Deaths","Underlying.Cause.Deaths","Contributing.Factor.Deaths","Individuals.Tested","Individuals.Positive","Active","date"
"Fremont",2021-03-05,"Fremont",6456,591,536,9,7,2,2504,559,14,2021-03-05
"Greene",2021-03-05,"Greene",13122,777,707,10,10,0,3897,730,13,2021-03-05
"Grundy",2021-03-05,"Grundy",16805,1396,1228,30,25,5,5478,1321,63,2021-03-05
"Guthrie",2021-03-05,"Guthrie",15634,1170,1040,28,23,5,5292,1089,21,2021-03-05
"Hamilton",2021-03-05,"Hamilton",20953,1922,1630,42,41,1,7164,1737,65,2021-03-05
"Hancock",2021-03-05,"Hancock",18696,1475,1321,30,25,5,5674,1377,26,2021-03-05
"Hardin",2021-03-05,"Hardin",29830,1819,1592,39,33,6,7903,1694,63,2021-03-05
"Harrison",2021-03-05,"Harrison",18222,1800,1563,69,65,4,6107,1673,41,2021-03-05
"Henry",2021-03-05,"Henry",31866,2937,2699,37,36,1,10395,2797,61,2021-03-05
"Howard",2021-03-05,"Howard",14669,1034,913,21,17,4,4295,991,57,2021-03-05
"Humboldt",2021-03-05,"Humboldt",13613,1183,1074,25,22,3,4492,1136,37,2021-03-05
"Ida",2021-03-05,"Ida",10458,918,760,32,30,2,3089,812,20,2021-03-05
"Iowa",2021-03-05,"Iowa",25724,1458,1317,23,21,2,7675,1396,56,2021-03-05
"Jackson",2021-03-05,"Jackson",22451,2220,1993,38,35,3,8559,2097,66,2021-03-05
"Jasper",2021-03-05,"Jasper",44014,4188,3428,67,62,5,17109,3866,371,2021-03-05
"Jefferson",2021-03-05,"Jefferson",17759,1390,1232,34,28,6,7302,1283,17,2021-03-05
"Johnson",2021-03-05,"Johnson",182878,13891,12533,75,70,5,75004,13132,524,2021-03-05
"Jones",2021-03-05,"Jones",22468,2946,2752,55,51,4,9395,2846,39,2021-03-05
"Keokuk",2021-03-05,"Keokuk",13588,988,860,29,29,0,3955,923,34,2021-03-05
"Kossuth",2021-03-05,"Kossuth",22190,2095,1845,55,48,7,7448,1982,82,2021-03-05
"Lee",2021-03-05,"Lee",47232,3762,3380,53,40,13,15044,3544,111,2021-03-05
"Linn",2021-03-05,"Linn",251675,20704,18512,315,284,31,110181,19475,648,2021-03-05
"Louisa",2021-03-05,"Louisa",15129,1283,1150,43,36,7,5143,1222,29,2021-03-05
"Lucas",2021-03-05,"Lucas",8119,746,665,21,17,4,3599,716,30,2021-03-05
"Lyon",2021-03-05,"Lyon",13143,1460,1379,41,37,4,4348,1455,35,2021-03-05
"Madison",2021-03-05,"Madison",17459,1556,1324,18,14,4,7266,1420,78,2021-03-05
"Mahaska",2021-03-05,"Mahaska",26553,2255,2023,46,41,5,9876,2153,84,2021-03-05
"Marion",2021-03-05,"Marion",35572,3602,3191,70,60,10,14902,3400,139,2021-03-05
"Marshall",2021-03-05,"Marshall",71354,4988,4401,73,65,8,20137,4636,162,2021-03-05
"Mills",2021-03-05,"Mills",19214,1633,1410,20,17,3,7287,1480,50,2021-03-05
"Mitchell",2021-03-05,"Mitchell",15417,1314,1153,40,38,2,5215,1205,12,2021-03-05
"Monona",2021-03-05,"Monona",15833,818,718,27,26,1,3551,763,18,2021-03-05
"Monroe",2021-03-05,"Monroe",8491,936,831,28,21,7,3258,895,36,2021-03-05
"Montgomery",2021-03-05,"Montgomery",12499,1043,903,36,34,2,4200,968,29,2021-03-05
"Muscatine",2021-03-05,"Muscatine",46680,4548,3948,93,84,9,20128,4242,201,2021-03-05
"O'Brien",2021-03-05,"O'Brien",22250,1970,1689,58,54,4,6314,1829,82,2021-03-05
"Osceola",2021-03-05,"Osceola",7096,707,644,15,13,2,2307,682,23,2021-03-05
"Page",2021-03-05,"Page",17887,1838,1713,19,18,1,6009,1778,46,2021-03-05
"Palo Alto",2021-03-05,"Palo Alto",15862,1058,939,21,19,2,4241,1010,50,2021-03-05
"Pending Investigation",2021-03-05,"Pending Investigation",12840,991,836,0,0,0,6505,969,133,2021-03-05
"Plymouth",2021-03-05,"Plymouth",33421,3964,3517,78,70,8,12592,3679,84,2021-03-05
"Pocahontas",2021-03-05,"Pocahontas",11498,854,781,19,19,0,3294,809,9,2021-03-05
"Polk",2021-03-05,"Polk",586373,58501,48419,558,498,60,258315,51834,2857,2021-03-05
"Pottawattamie",2021-03-05,"Pottawattamie",104120,10822,9328,146,130,16,44766,9831,357,2021-03-05
"Poweshiek",2021-03-05,"Poweshiek",35328,1549,1414,30,28,2,8317,1478,34,2021-03-05
"Ringgold",2021-03-05,"Ringgold",8677,523,469,20,17,3,2261,505,16,2021-03-05
"Sac",2021-03-05,"Sac",17054,1256,1136,18,18,0,5034,1184,30,2021-03-05
"Scott",2021-03-05,"Scott",180078,18379,16291,211,195,16,80561,17090,588,2021-03-05
"Shelby",2021-03-05,"Shelby",14339,1225,1084,33,30,3,5058,1169,52,2021-03-05
"Sioux",2021-03-05,"Sioux",37660,4959,4595,69,66,3,15071,4794,130,2021-03-05
"Story",2021-03-05,"Story",141121,10296,9101,45,39,6,53358,9604,458,2021-03-05
"Tama",2021-03-05,"Tama",28639,2146,1891,65,63,2,8026,2024,68,2021-03-05
"Taylor",2021-03-05,"Taylor",7384,666,618,12,10,2,2403,641,11,2021-03-05
"Union",2021-03-05,"Union",15044,1268,1130,31,26,5,6236,1187,26,2021-03-05
"Van Buren",2021-03-05,"Van Buren",7380,562,512,18,15,3,2593,537,7,2021-03-05
"Wapello",2021-03-05,"Wapello",40297,4366,3617,108,104,4,17191,4034,309,2021-03-05
"Warren",2021-03-05,"Warren",64732,5588,4785,76,71,5,26240,5118,257,2021-03-05
"Washington",2021-03-05,"Washington",35836,2549,2268,47,43,4,11211,2391,76,2021-03-05
"Wayne",2021-03-05,"Wayne",5235,502,409,21,17,4,2110,458,28,2021-03-05
"Webster",2021-03-05,"Webster",60948,5209,4719,88,74,14,20507,4945,138,2021-03-05
"Winnebago",2021-03-05,"Winnebago",15247,1394,1227,31,26,5,5868,1304,46,2021-03-05
"Winneshiek",2021-03-05,"Winneshiek",31722,1899,1665,28,24,4,9622,1829,136,2021-03-05
"Woodbury",2021-03-05,"Woodbury",124871,15030,13191,214,198,16,56054,13791,386,2021-03-05
"Worth",2021-03-05,"Worth",10981,705,628,7,6,1,3538,666,31,2021-03-05
"Wright",2021-03-05,"Wright",18799,1805,1673,31,26,5,7599,1738,34,2021-03-05
"Total",2021-03-05,"Totals",4121420,366052,319006,5536,4960,576,1569889,338265,13723,2021-03-05
