"","date","County","Total.Tests","Total.Positive.Tests","Total.Recovered","Total.Deaths","Underlying.Cause.Deaths","Contributing.Factor.Deaths","Individuals.Tested","Individuals.Positive","Active","date"
"Howard",2021-05-13,"Howard",17246,1089,1009,22,18,4,4767,1046,15,2021-05-13
"Humboldt",2021-05-13,"Humboldt",15740,1241,1157,26,23,3,4872,1189,6,2021-05-13
"Ida",2021-05-13,"Ida",12846,1015,856,35,32,3,3465,904,13,2021-05-13
"Iowa",2021-05-13,"Iowa",30325,1550,1434,24,22,2,8458,1485,27,2021-05-13
"Jackson",2021-05-13,"Jackson",26306,2342,2142,42,39,3,9515,2215,31,2021-05-13
"Jasper",2021-05-13,"Jasper",53228,4528,4042,72,66,6,19003,4188,74,2021-05-13
"Jefferson",2021-05-13,"Jefferson",20990,1442,1282,35,29,6,7933,1324,7,2021-05-13
"Johnson",2021-05-13,"Johnson",216181,15327,13888,83,77,6,83703,14465,494,2021-05-13
"Jones",2021-05-13,"Jones",27317,3117,2875,57,51,6,10450,2987,55,2021-05-13
"Keokuk",2021-05-13,"Keokuk",16073,1023,916,31,31,0,4417,958,11,2021-05-13
"Kossuth",2021-05-13,"Kossuth",26827,2275,2065,64,56,8,8222,2152,23,2021-05-13
"Lee",2021-05-13,"Lee",55076,3995,3638,55,42,13,16486,3754,61,2021-05-13
"Linn",2021-05-13,"Linn",299404,22227,19914,334,298,36,122412,20831,583,2021-05-13
"Louisa",2021-05-13,"Louisa",17765,1347,1224,49,42,7,5617,1279,6,2021-05-13
"Lucas",2021-05-13,"Lucas",9634,801,729,23,18,5,3990,772,20,2021-05-13
"Lyon",2021-05-13,"Lyon",16918,1584,1505,41,37,4,4888,1577,31,2021-05-13
"Madison",2021-05-13,"Madison",21340,1762,1520,19,15,4,8128,1618,79,2021-05-13
"Mahaska",2021-05-13,"Mahaska",32236,2411,2185,51,46,5,10876,2298,62,2021-05-13
"Marion",2021-05-13,"Marion",43372,3823,3488,75,64,11,16706,3622,59,2021-05-13
"Marshall",2021-05-13,"Marshall",84340,5190,4700,75,67,8,22254,4826,51,2021-05-13
"Mills",2021-05-13,"Mills",21699,1790,1566,22,19,3,7848,1619,31,2021-05-13
"Mitchell",2021-05-13,"Mitchell",18281,1374,1222,42,39,3,5624,1262,-2,2021-05-13
"Monona",2021-05-13,"Monona",18497,885,784,30,28,2,3907,827,13,2021-05-13
"Monroe",2021-05-13,"Monroe",9977,994,910,29,22,7,3644,951,12,2021-05-13
"Montgomery",2021-05-13,"Montgomery",14680,1112,969,38,36,2,4436,1033,26,2021-05-13
"Muscatine",2021-05-13,"Muscatine",57349,5139,4520,99,90,9,22410,4776,157,2021-05-13
"O'Brien",2021-05-13,"O'Brien",26736,2149,1905,60,55,5,6877,1995,30,2021-05-13
"Osceola",2021-05-13,"Osceola",9306,813,736,16,13,3,2624,786,34,2021-05-13
"Page",2021-05-13,"Page",21885,1993,1881,22,20,2,6557,1926,23,2021-05-13
"Palo Alto",2021-05-13,"Palo Alto",19307,1186,1082,23,22,1,4646,1126,21,2021-05-13
"Pending Investigation",2021-05-13,"Pending Investigation",9269,1000,937,0,0,0,5041,976,39,2021-05-13
"Plymouth",2021-05-13,"Plymouth",39166,4314,3897,80,72,8,13682,4008,31,2021-05-13
"Pocahontas",2021-05-13,"Pocahontas",13585,899,820,22,22,0,3547,855,13,2021-05-13
"Polk",2021-05-13,"Polk",712302,64856,55305,625,551,74,287541,57533,1603,2021-05-13
"Pottawattamie",2021-05-13,"Pottawattamie",122858,12228,10580,168,148,20,49217,11101,353,2021-05-13
"Poweshiek",2021-05-13,"Poweshiek",46076,1623,1499,33,30,3,9194,1547,15,2021-05-13
"Ringgold",2021-05-13,"Ringgold",10285,575,530,24,18,6,2470,555,1,2021-05-13
"Sac",2021-05-13,"Sac",20828,1386,1252,19,19,0,5545,1301,30,2021-05-13
"Scott",2021-05-13,"Scott",217658,21422,18801,241,217,24,90843,19984,942,2021-05-13
"Shelby",2021-05-13,"Shelby",17802,1368,1241,37,33,4,5718,1309,31,2021-05-13
"Sioux",2021-05-13,"Sioux",46975,5326,4979,74,70,4,16695,5138,85,2021-05-13
"Story",2021-05-13,"Story",165698,11369,10232,48,42,6,57859,10604,324,2021-05-13
"Tama",2021-05-13,"Tama",33291,2217,1993,71,67,4,8717,2093,29,2021-05-13
"Taylor",2021-05-13,"Taylor",8921,681,641,12,10,2,2592,658,5,2021-05-13
"Union",2021-05-13,"Union",17667,1364,1203,33,26,7,6766,1283,47,2021-05-13
"Van Buren",2021-05-13,"Van Buren",8701,583,540,18,15,3,2847,557,-1,2021-05-13
"Wapello",2021-05-13,"Wapello",48110,4661,4129,122,118,4,19156,4298,47,2021-05-13
"Warren",2021-05-13,"Warren",79529,6263,5458,88,78,10,29135,5762,216,2021-05-13
"Washington",2021-05-13,"Washington",42513,2708,2444,50,46,4,12350,2541,47,2021-05-13
"Wayne",2021-05-13,"Wayne",7360,581,496,23,18,5,2595,539,20,2021-05-13
"Webster",2021-05-13,"Webster",70114,5408,4986,93,78,15,21859,5121,42,2021-05-13
"Winnebago",2021-05-13,"Winnebago",17999,1531,1331,31,26,5,6548,1423,61,2021-05-13
"Winneshiek",2021-05-13,"Winneshiek",40984,2049,1907,34,29,5,10689,1968,27,2021-05-13
"Woodbury",2021-05-13,"Woodbury",149850,16423,14674,228,209,19,62149,15123,221,2021-05-13
"Worth",2021-05-13,"Worth",13517,790,701,8,7,1,3994,746,37,2021-05-13
"Wright",2021-05-13,"Wright",21188,1915,1771,36,29,7,8069,1845,38,2021-05-13
"Total",2021-05-13,"Totals",4925773,398777,353567,5994,5305,689,1733763,368468,8907,2021-05-13
