"","County","Individuals.Tested","Individuals.Positive","Total.Recovered","Total.Deaths","Active","positivity","date"
"46","Humboldt",6052,1822,1636,29,157,0.301057501652346,2021-11-10
"47","Ida",4309,1262,1149,41,72,0.292875377117661,2021-11-10
"48","Iowa",10676,2248,2071,34,143,0.210565754964406,2021-11-10
"49","Jackson",11849,2959,2702,47,210,0.249725715250232,2021-11-10
"50","Jasper",24030,6098,5713,90,295,0.253766125676238,2021-11-10
"51","Jefferson",11514,2155,1982,43,130,0.187163453187424,2021-11-10
"52","Johnson",107368,19285,17913,105,1267,0.179615900454512,2021-11-10
"53","Jones",12979,3958,3655,61,242,0.304954156714693,2021-11-10
"54","Keokuk",5920,1494,1369,39,86,0.252364864864865,2021-11-10
"55","Kossuth",10069,2851,2662,76,113,0.283146290594895,2021-11-10
"56","Lee",21597,5841,5622,104,115,0.270454229754133,2021-11-10
"57","Linn",155270,31491,28884,423,2184,0.202814452244477,2021-11-10
"58","Louisa",7173,1754,1667,52,35,0.244528091454064,2021-11-10
"59","Lucas",5156,1218,1119,25,74,0.236229635376261,2021-11-10
"60","Lyon",6137,2037,1892,42,103,0.331921134104611,2021-11-10
"61","Madison",10238,2303,2160,25,118,0.224946278570033,2021-11-10
"62","Mahaska",13988,3573,3172,64,337,0.255433228481556,2021-11-10
"63","Marion",21444,5501,5015,97,389,0.256528632717777,2021-11-10
"64","Marshall",27493,6621,6356,92,173,0.240824937256756,2021-11-10
"65","Mills",9481,2164,1997,29,138,0.228245965615441,2021-11-10
"66","Mitchell",6792,1767,1615,43,109,0.260159010600707,2021-11-10
"67","Monona",4618,1198,1066,39,93,0.259419662191425,2021-11-10
"68","Monroe",4619,1422,1310,39,73,0.307858843905607,2021-11-10
"69","Montgomery",5715,1595,1393,45,157,0.279090113735783,2021-11-10
"70","Muscatine",27976,6560,6268,117,175,0.23448670288819,2021-11-10
"71","O'Brien",8169,2379,2223,65,91,0.291222915901579,2021-11-10
"72","Osceola",3173,1036,922,18,96,0.326504884966908,2021-11-10
"73","Page",8442,2691,2471,33,187,0.318763326226013,2021-11-10
"74","Palo Alto",5629,1489,1392,32,65,0.264523005862498,2021-11-10
"75","Plymouth",15757,4813,4558,88,167,0.305451545344926,2021-11-10
"76","Pocahontas",4314,1186,1091,24,71,0.274918868799258,2021-11-10
"77","Polk",361229,78903,74316,785,3802,0.218429306617132,2021-11-10
"78","Pottawattamie",60485,15448,14408,211,829,0.255402165826238,2021-11-10
"79","Poweshiek",11587,2331,2094,43,194,0.201173729179253,2021-11-10
"80","Ringgold",3012,760,657,29,74,0.252324037184595,2021-11-10
"81","Sac",6603,1675,1562,26,87,0.253672573072846,2021-11-10
"82","Scott",113095,26201,24786,288,1127,0.231672487731553,2021-11-10
"83","Shelby",7013,1934,1758,41,135,0.27577356338229,2021-11-10
"84","Sioux",19796,5998,5587,77,334,0.302990503131946,2021-11-10
"85","Story",68916,13592,12848,56,688,0.197225607986534,2021-11-10
"86","Tama",10580,2765,2595,77,93,0.261342155009452,2021-11-10
"87","Taylor",3301,953,786,14,153,0.288700393820055,2021-11-10
"88","Union",8310,1840,1599,39,202,0.221419975932611,2021-11-10
"89","Van Buren",3735,905,823,22,60,0.242302543507363,2021-11-10
"90","Wapello",24603,6339,5814,143,382,0.257651505913913,2021-11-10
"91","Warren",36406,8260,7690,102,468,0.226885678184915,2021-11-10
"92","Washington",16819,3862,3622,61,179,0.229621261668351,2021-11-10
"93","Wayne",3412,819,729,25,65,0.240035169988277,2021-11-10
"94","Webster",26561,7258,6845,121,292,0.273257783968977,2021-11-10
"95","Winnebago",8179,2092,1844,36,212,0.25577698985206,2021-11-10
"96","Winneshiek",13057,2523,2303,41,179,0.193229685226315,2021-11-10
"97","Woodbury",74954,20273,19050,256,967,0.270472556501321,2021-11-10
"98","Worth",5055,1182,1092,9,81,0.233827893175074,2021-11-10
"99","Wright",9695,2625,2411,49,165,0.270758122743682,2021-11-10
"101","Totals",2157437,509205,472305,7268,29632,0.236023114464061,2021-11-16
