"","date","County","Total.Tests","Total.Positive.Tests","Total.Recovered","Total.Deaths","Underlying.Cause.Deaths","Contributing.Factor.Deaths","Individuals.Tested","Individuals.Positive","Active","date"
"Grundy",2021-03-28,"Grundy",18065,1408,1287,31,26,5,5666,1336,18,2021-03-28
"Guthrie",2021-03-28,"Guthrie",16915,1219,1068,28,23,5,5528,1136,40,2021-03-28
"Hamilton",2021-03-28,"Hamilton",22077,1942,1694,45,42,3,7394,1757,18,2021-03-28
"Hancock",2021-03-28,"Hancock",19663,1500,1340,33,27,6,5861,1401,28,2021-03-28
"Hardin",2021-03-28,"Hardin",31881,1873,1653,40,33,7,8214,1751,58,2021-03-28
"Harrison",2021-03-28,"Harrison",19766,1838,1596,71,67,4,6293,1705,38,2021-03-28
"Henry",2021-03-28,"Henry",33822,2963,2758,37,36,1,10783,2831,36,2021-03-28
"Howard",2021-03-28,"Howard",15762,1063,968,22,18,4,4521,1020,30,2021-03-28
"Humboldt",2021-03-28,"Humboldt",14458,1219,1102,26,23,3,4660,1171,43,2021-03-28
"Ida",2021-03-28,"Ida",11468,979,768,32,30,2,3264,873,73,2021-03-28
"Iowa",2021-03-28,"Iowa",27528,1494,1364,23,21,2,7951,1434,47,2021-03-28
"Jackson",2021-03-28,"Jackson",23709,2265,2057,41,38,3,8930,2138,40,2021-03-28
"Jasper",2021-03-28,"Jasper",47704,4340,3805,69,64,5,17846,4006,132,2021-03-28
"Jefferson",2021-03-28,"Jefferson",19040,1407,1257,35,29,6,7538,1299,7,2021-03-28
"Johnson",2021-03-28,"Johnson",193595,14272,12979,78,73,5,77900,13464,407,2021-03-28
"Jones",2021-03-28,"Jones",23917,2996,2792,55,51,4,9727,2889,42,2021-03-28
"Keokuk",2021-03-28,"Keokuk",14576,1000,890,30,30,0,4119,933,13,2021-03-28
"Kossuth",2021-03-28,"Kossuth",23948,2176,1923,58,51,7,7756,2063,82,2021-03-28
"Lee",2021-03-28,"Lee",50410,3863,3567,55,42,13,15601,3632,10,2021-03-28
"Linn",2021-03-28,"Linn",267542,21114,19068,324,291,33,114343,19811,419,2021-03-28
"Louisa",2021-03-28,"Louisa",16082,1306,1180,48,41,7,5313,1244,16,2021-03-28
"Lucas",2021-03-28,"Lucas",8657,773,686,22,18,4,3718,745,37,2021-03-28
"Lyon",2021-03-28,"Lyon",14292,1504,1415,41,37,4,4495,1496,40,2021-03-28
"Madison",2021-03-28,"Madison",19018,1635,1422,19,15,4,7564,1497,56,2021-03-28
"Mahaska",2021-03-28,"Mahaska",28634,2292,2084,49,44,5,10217,2192,59,2021-03-28
"Marion",2021-03-28,"Marion",38849,3698,3335,74,64,10,15713,3498,89,2021-03-28
"Marshall",2021-03-28,"Marshall",76214,5084,4544,74,66,8,20947,4724,106,2021-03-28
"Mills",2021-03-28,"Mills",20090,1705,1462,20,17,3,7530,1542,60,2021-03-28
"Mitchell",2021-03-28,"Mitchell",16348,1354,1169,41,38,3,5380,1240,30,2021-03-28
"Monona",2021-03-28,"Monona",16953,843,738,30,28,2,3692,789,21,2021-03-28
"Monroe",2021-03-28,"Monroe",9045,955,863,28,21,7,3407,913,22,2021-03-28
"Montgomery",2021-03-28,"Montgomery",13299,1053,930,36,34,2,4200,979,13,2021-03-28
"Muscatine",2021-03-28,"Muscatine",50166,4729,4130,95,86,9,20967,4413,188,2021-03-28
"O'Brien",2021-03-28,"O'Brien",23956,2058,1744,58,54,4,6570,1916,114,2021-03-28
"Osceola",2021-03-28,"Osceola",7758,738,665,16,13,3,2412,710,29,2021-03-28
"Page",2021-03-28,"Page",19738,1909,1778,19,18,1,6229,1848,51,2021-03-28
"Palo Alto",2021-03-28,"Palo Alto",16900,1107,983,22,20,2,4386,1055,50,2021-03-28
"Pending Investigation",2021-03-28,"Pending Investigation",11998,1034,928,0,0,0,6118,1007,79,2021-03-28
"Plymouth",2021-03-28,"Plymouth",35287,4118,3590,79,71,8,13018,3821,152,2021-03-28
"Pocahontas",2021-03-28,"Pocahontas",12061,872,791,19,19,0,3385,826,16,2021-03-28
"Polk",2021-03-28,"Polk",633269,61077,50993,579,515,64,268962,54094,2522,2021-03-28
"Pottawattamie",2021-03-28,"Pottawattamie",110191,11255,9670,152,134,18,46358,10230,408,2021-03-28
"Poweshiek",2021-03-28,"Poweshiek",38969,1579,1445,32,29,3,8579,1507,30,2021-03-28
"Ringgold",2021-03-28,"Ringgold",9101,544,486,22,18,4,2345,527,19,2021-03-28
"Sac",2021-03-28,"Sac",18368,1304,1162,18,18,0,5259,1231,51,2021-03-28
"Scott",2021-03-28,"Scott",191517,19200,16914,226,207,19,83758,17865,725,2021-03-28
"Shelby",2021-03-28,"Shelby",15538,1288,1111,34,31,3,5303,1231,86,2021-03-28
"Sioux",2021-03-28,"Sioux",40642,5109,4707,69,66,3,15662,4940,164,2021-03-28
"Story",2021-03-28,"Story",150477,10683,9478,46,40,6,55068,9972,448,2021-03-28
"Tama",2021-03-28,"Tama",30480,2172,1944,68,65,3,8284,2051,39,2021-03-28
"Taylor",2021-03-28,"Taylor",7958,668,628,12,10,2,2464,643,3,2021-03-28
"Union",2021-03-28,"Union",15931,1296,1165,31,26,5,6398,1218,22,2021-03-28
"Van Buren",2021-03-28,"Van Buren",7846,568,520,18,15,3,2698,543,5,2021-03-28
"Wapello",2021-03-28,"Wapello",43538,4550,3894,116,112,4,18002,4203,193,2021-03-28
"Warren",2021-03-28,"Warren",70020,5832,5015,80,71,9,27300,5342,247,2021-03-28
"Washington",2021-03-28,"Washington",37946,2599,2345,49,45,4,11642,2438,44,2021-03-28
"Wayne",2021-03-28,"Wayne",6122,553,428,23,18,5,2367,512,61,2021-03-28
"Webster",2021-03-28,"Webster",64613,5309,4839,88,74,14,21017,5032,105,2021-03-28
"Winnebago",2021-03-28,"Winnebago",16264,1433,1263,31,26,5,6115,1338,44,2021-03-28
"Winneshiek",2021-03-28,"Winneshiek",35316,1962,1787,31,26,5,10065,1884,66,2021-03-28
"Woodbury",2021-03-28,"Woodbury",134422,15691,13534,217,199,18,58622,14412,661,2021-03-28
"Worth",2021-03-28,"Worth",11706,716,655,8,7,1,3672,678,15,2021-03-28
"Wright",2021-03-28,"Wright",19627,1832,1703,34,27,7,7749,1764,27,2021-03-28
"Total",2021-03-28,"Totals",4410162,377896,331453,5718,5095,623,1629433,349140,11969,2021-03-28
