"","EventResidentCounty","Individuals.Tested","Individuals.Positive","Total.Recovered","Total.Deaths","Active","positivity","date"
"Wapello","Wapello","7808","1243","1106","57","80","0.159195696721311",2020-09-19
"Warren","Warren","11844","924","647","6","271","0.0780141843971631",2020-09-19
"Washington","Washington","4560","429","325","11","93","0.0940789473684211",2020-09-19
"Wayne","Wayne","1019","79","52","2","25","0.0775269872423945",2020-09-19
"Webster","Webster","11402","1185","707","14","464","0.103929135239432",2020-09-19
"Winnebago","Winnebago","2812","263","138","11","114","0.0935277382645804",2020-09-19
"Winneshiek","Winneshiek","3811","283","207","5","71","0.0742587247441616",2020-09-19
"Woodbury","Woodbury","28343","4902","3916","61","925","0.17295275729457",2020-09-19
"Worth","Worth","1535","101","75","0","26","0.0657980456026059",2020-09-19
"Wright","Wright","4146","557","490","1","66","0.134346357935359",2020-09-19
"Total","Totals","732185","79073","57227","1264","20582","0.107995929990371",2020-09-19
