"","date","County","Individuals.Tested","Individuals.Positive","Total.Recovered","Total.Deaths","Underlying.Cause.Deaths","Contributing.Factor.Deaths","Active","positivity"
"Jasper",2020-12-23,"Jasper",14140,2744,2109,51,49,2,584,0.194059405940594
"Jefferson",2020-12-23,"Jefferson",5915,944,695,20,19,1,229,0.159594251901944
"Johnson",2020-12-23,"Johnson",63510,10715,9257,47,43,4,1411,0.168713588411274
"Jones",2020-12-23,"Jones",8065,2539,2286,41,40,1,212,0.314817110973342
"Keokuk",2020-12-23,"Keokuk",3263,760,572,22,22,0,166,0.232914495862703
"Kossuth",2020-12-23,"Kossuth",6197,1465,1007,26,25,1,432,0.236404711957399
"Lee",2020-12-23,"Lee",12692,2761,1980,23,19,4,758,0.217538606996533
"Linn",2020-12-23,"Linn",93406,16152,13740,232,218,14,2180,0.172922510331242
"Louisa",2020-12-23,"Louisa",4393,1016,828,24,20,4,164,0.231277031641247
"Lucas",2020-12-23,"Lucas",2928,493,313,7,7,0,173,0.168374316939891
"Lyon",2020-12-23,"Lyon",3680,1207,1003,23,21,2,181,0.327989130434783
"Madison",2020-12-23,"Madison",5782,897,677,8,7,1,212,0.155136630923556
"Mahaska",2020-12-23,"Mahaska",8225,1624,1221,32,30,2,371,0.197446808510638
"Marion",2020-12-23,"Marion",12139,2561,1994,40,35,5,527,0.210972897273251
"Marshall",2020-12-23,"Marshall",16639,3908,3401,53,50,3,454,0.234869884007452
"Mills",2020-12-23,"Mills",6469,1242,1047,13,12,1,182,0.191992579996908
"Mitchell",2020-12-23,"Mitchell",4492,979,763,26,26,0,190,0.217943009795191
"Monona",2020-12-23,"Monona",3025,534,427,15,14,1,92,0.176528925619835
"Monroe",2020-12-23,"Monroe",2492,588,424,16,15,1,148,0.235955056179775
"Montgomery",2020-12-23,"Montgomery",3403,695,453,14,13,1,228,0.204231560387893
"Muscatine",2020-12-23,"Muscatine",17078,3444,2801,72,65,7,571,0.201662958191826
"O'Brien",2020-12-23,"O'Brien",5469,1555,1275,50,46,4,230,0.284329859206436
"Osceola",2020-12-23,"Osceola",1992,603,517,7,6,1,79,0.302710843373494
"Page",2020-12-23,"Page",4989,1329,1184,13,13,0,132,0.266386049308479
"Palo Alto",2020-12-23,"Palo Alto",3658,784,631,7,7,0,146,0.214324767632586
"Pending Investigation",2020-12-23,"Pending Investigation",9320,562,390,0,0,0,172,0.0603004291845494
"Plymouth",2020-12-23,"Plymouth",11106,3274,2683,49,43,6,542,0.29479560597875
"Pocahontas",2020-12-23,"Pocahontas",2941,678,553,8,8,0,117,0.230533832029922
"Polk",2020-12-23,"Polk",215193,39868,32615,400,364,36,6853,0.185266249366847
"Pottawattamie",2020-12-23,"Pottawattamie",38768,7957,6206,87,79,8,1664,0.205246595130004
"Poweshiek",2020-12-23,"Poweshiek",6737,1158,971,23,22,1,164,0.171886596407897
"Ringgold",2020-12-23,"Ringgold",1899,344,206,7,6,1,131,0.181147972617167
"Sac",2020-12-23,"Sac",4379,1014,821,14,14,0,179,0.231559716830327
"Scott",2020-12-23,"Scott",68626,13623,10889,141,133,8,2593,0.198510768513391
"Shelby",2020-12-23,"Shelby",4179,911,740,23,23,0,148,0.217994735582675
"Sioux",2020-12-23,"Sioux",13042,4241,3680,41,40,1,520,0.32518018708787
"Story",2020-12-23,"Story",45015,7793,6715,27,23,4,1051,0.173120071087415
"Tama",2020-12-23,"Tama",6827,1710,1470,55,53,2,185,0.250476050974074
"Taylor",2020-12-23,"Taylor",2085,522,454,8,7,1,60,0.250359712230216
"Union",2020-12-23,"Union",5450,991,740,16,16,0,235,0.181834862385321
"Van Buren",2020-12-23,"Van Buren",2167,443,365,11,10,1,67,0.204430087678819
"Wapello",2020-12-23,"Wapello",13349,3006,2439,90,88,2,477,0.225185407146603
"Warren",2020-12-23,"Warren",21746,3564,2715,29,27,2,820,0.163892210061621
"Washington",2020-12-23,"Washington",9403,1785,1366,27,26,1,392,0.18983303201106
"Wayne",2020-12-23,"Wayne",1772,354,287,21,17,4,46,0.199774266365688
"Webster",2020-12-23,"Webster",18272,4304,3489,57,51,6,758,0.235551663747811
"Winnebago",2020-12-23,"Winnebago",4928,1084,879,28,23,5,177,0.219967532467532
"Winneshiek",2020-12-23,"Winneshiek",7795,1320,936,17,15,2,367,0.169339320076972
"Woodbury",2020-12-23,"Woodbury",48872,11944,10200,160,150,10,1584,0.244393517760681
"Worth",2020-12-23,"Worth",2905,487,354,2,2,0,131,0.167641996557659
"Wright",2020-12-23,"Wright",6703,1487,1206,14,12,2,267,0.221840966731314
"Total",2020-12-23,"Totals",1328329,271018,222071,3652,3354,298,45295,0.204029272868393
