"","EventResidentCounty","Individuals.Tested","Individuals.Positive","Total.Recovered","Total.Deaths","Active","positivity","date"
"Harrison","Harrison","2529","178","152","2","24","0.0703835508105971",2020-09-21
"Henry","Henry","4734","607","205","4","398","0.128221377270807",2020-09-21
"Howard","Howard","1934","182","103","5","74","0.094105480868666",2020-09-21
"Humboldt","Humboldt","2124","173","103","3","67","0.0814500941619586",2020-09-21
"Ida","Ida","1404","97","36","0","61","0.0690883190883191",2020-09-21
"Iowa","Iowa","3661","186","106","1","79","0.0508057907675498",2020-09-21
"Jackson","Jackson","3676","301","181","3","117","0.0818824809575626",2020-09-21
"Jasper","Jasper","7360","767","501","32","234","0.104211956521739",2020-09-21
"Jefferson","Jefferson","2654","134","104","1","29","0.0504898266767144",2020-09-21
"Johnson","Johnson","37932","4996","2602","27","2367","0.131709374670463",2020-09-21
"Jones","Jones","3660","245","156","3","86","0.0669398907103825",2020-09-21
"Keokuk","Keokuk","1606","91","46","1","44","0.0566625155666252",2020-09-21
"Kossuth","Kossuth","3224","222","113","0","109","0.0688585607940447",2020-09-21
"Lee","Lee","5929","596","298","7","291","0.100522853769607",2020-09-21
"Linn","Linn","47930","3785","2934","106","745","0.0789693302733152",2020-09-21
"Louisa","Louisa","2408","425","368","15","42","0.176495016611296",2020-09-21
"Lucas","Lucas","1507","142","78","6","58","0.0942269409422694",2020-09-21
"Lyon","Lyon","1681","251","169","3","79","0.149315883402736",2020-09-21
"Madison","Madison","3317","205","155","2","48","0.0618028338860416",2020-09-21
"Mahaska","Mahaska","4590","341","245","19","77","0.0742919389978214",2020-09-21
"Marion","Marion","6505","717","531","4","182","0.110222905457341",2020-09-21
"Marshall","Marshall","10594","1762","1541","34","187","0.166320558806872",2020-09-21
"Mills","Mills","3479","168","117","1","50","0.0482897384305835",2020-09-21
"Mitchell","Mitchell","2662","183","89","0","94","0.0687453042824944",2020-09-21
"Monona","Monona","1665","138","102","1","35","0.0828828828828829",2020-09-21
"Monroe","Monroe","1308","149","86","10","53","0.113914373088685",2020-09-21
"Montgomery","Montgomery","1811","87","79","5","3","0.0480397570403092",2020-09-21
"Muscatine","Muscatine","8995","1065","879","52","134","0.118399110617009",2020-09-21
"O'Brien","O'Brien","2769","305","169","9","127","0.110148067894547",2020-09-21
"Osceola","Osceola","871","127","92","0","35","0.145809414466131",2020-09-21
"Page","Page","2551","142","137","0","5","0.0556644453155625",2020-09-21
"Palo Alto","Palo Alto","2017","161","105","0","56","0.0798215171046108",2020-09-21
"Pending Investigation","Pending Investigation","2062","19","0","0","19","0.00921435499515034",2020-09-21
"Plymouth","Plymouth","6189","1054","610","20","424","0.170302148973986",2020-09-21
"Pocahontas","Pocahontas","1615","152","119","2","31","0.0941176470588235",2020-09-21
"Polk","Polk","125974","15323","11693","256","3374","0.121636210646641",2020-09-21
"Pottawattamie","Pottawattamie","20228","2000","1611","37","352","0.098872849515523",2020-09-21
"Poweshiek","Poweshiek","3366","249","189","8","52","0.0739750445632799",2020-09-21
"Ringgold","Ringgold","1061","42","34","2","6","0.0395852968897267",2020-09-21
"Sac","Sac","2467","214","101","0","113","0.0867450344548034",2020-09-21
"Scott","Scott","35216","2800","2033","27","740","0.0795093139482054",2020-09-21
"Shelby","Shelby","2244","242","229","1","12","0.107843137254902",2020-09-21
"Sioux","Sioux","6821","1352","796","3","553","0.198211405952206",2020-09-21
"Story","Story","28828","3286","1628","17","1641","0.113986402109061",2020-09-21
"Tama","Tama","4208","690","580","31","79","0.163973384030418",2020-09-21
"Taylor","Taylor","1182","124","108","1","15","0.104906937394247",2020-09-21
"Union","Union","2937","122","85","3","34","0.0415389853592101",2020-09-21
"Van Buren","Van Buren","1150","110","45","1","64","0.0956521739130435",2020-09-21
"Wapello","Wapello","7882","1267","1112","57","98","0.160746003552398",2020-09-21
"Warren","Warren","11984","928","657","6","265","0.0774365821094793",2020-09-21
"Washington","Washington","4593","431","325","11","95","0.0938384498149358",2020-09-21
"Wayne","Wayne","1032","83","55","2","26","0.0804263565891473",2020-09-21
"Webster","Webster","11472","1194","709","14","471","0.10407949790795",2020-09-21
"Winnebago","Winnebago","2859","271","138","11","122","0.0947883875480937",2020-09-21
"Winneshiek","Winneshiek","3881","298","218","5","75","0.0767843339345529",2020-09-21
"Woodbury","Woodbury","28736","4990","3927","61","1002","0.173649777282851",2020-09-21
"Worth","Worth","1567","103","75","0","28","0.0657306955966816",2020-09-21
"Wright","Wright","4184","562","494","1","67","0.134321223709369",2020-09-21
"Total","Totals","740655","80475","57815","1265","21395","0.108653826680438",2020-09-21
