"","EventResidentCounty","Individuals.Tested","Individuals.Positive","Total.Recovered","Total.Deaths","Active","positivity","date"
"Emmet","Emmet","3410","698","411","23","264","0.204692082111437",2020-11-22
"Fayette","Fayette","6253","945","372","8","565","0.151127458819767",2020-11-22
"Floyd","Floyd","5495","922","476","14","432","0.16778889899909",2020-11-22
"Franklin","Franklin","3578","673","397","19","257","0.188093907210732",2020-11-22
"Fremont","Fremont","1874","341","206","2","133","0.18196371398079",2020-11-22
"Greene","Greene","3019","483","187","0","296","0.159986750579662",2020-11-22
"Grundy","Grundy","4024","770","302","10","458","0.191351888667992",2020-11-22
"Guthrie","Guthrie","3962","686","378","15","293","0.173144876325088",2020-11-22
"Hamilton","Hamilton","5204","982","503","7","472","0.18870099923136",2020-11-22
"Hancock","Hancock","4070","791","338","7","446","0.194348894348894",2020-11-22
"Hardin","Hardin","5854","1050","468","10","572","0.179364537068671",2020-11-22
"Harrison","Harrison","4452","1002","632","28","342","0.225067385444744",2020-11-22
"Henry","Henry","7636","1684","1061","7","616","0.220534311157674",2020-11-22
"Howard","Howard","2993","498","260","9","229","0.166388239224858",2020-11-22
"Humboldt","Humboldt","3396","647","333","5","309","0.190518256772674",2020-11-22
"Ida","Ida","2197","427","192","10","225","0.19435593991807",2020-11-22
"Iowa","Iowa","5799","862","389","11","462","0.148646318330747",2020-11-22
"Jackson","Jackson","6247","1339","632","8","699","0.214342884584601",2020-11-22
"Jasper","Jasper","11905","2001","1072","39","890","0.168080638387232",2020-11-22
"Jefferson","Jefferson","5071","609","238","1","370","0.120094655886413",2020-11-22
"Johnson","Johnson","56376","8975","5807","35","3133","0.159198949907762",2020-11-22
"Jones","Jones","7318","2192","441","11","1740","0.299535392183657",2020-11-22
"Keokuk","Keokuk","2757","522","157","7","358","0.189336235038085",2020-11-22
"Kossuth","Kossuth","5329","921","469","4","448","0.172827922687183",2020-11-22
"Lee","Lee","10822","1868","941","15","912","0.17261134725559",2020-11-22
"Linn","Linn","82337","13130","5416","154","7560","0.15946658245989",2020-11-22
"Louisa","Louisa","3896","794","502","16","276","0.203798767967146",2020-11-22
"Lucas","Lucas","2430","302","197","6","99","0.124279835390947",2020-11-22
"Lyon","Lyon","3143","937","539","8","390","0.298122812599427",2020-11-22
"Madison","Madison","4984","635","359","4","272","0.127407704654896",2020-11-22
"Mahaska","Mahaska","7118","1179","671","27","481","0.165636414723237",2020-11-22
"Marion","Marion","10333","1900","1041","18","841","0.183876899254815",2020-11-22
"Marshall","Marshall","15045","3266","1981","41","1244","0.217082087072117",2020-11-22
"Mills","Mills","5623","965","396","6","563","0.171616574782145",2020-11-22
"Mitchell","Mitchell","3989","708","276","4","428","0.177488092253698",2020-11-22
"Monona","Monona","2632","390","241","2","147","0.148176291793313",2020-11-22
"Monroe","Monroe","2138","417","249","12","156","0.195042095416277",2020-11-22
"Montgomery","Montgomery","2850","416","202","10","204","0.145964912280702",2020-11-22
"Muscatine","Muscatine","14778","2644","1404","64","1176","0.178914602787928",2020-11-22
"O'Brien","O'Brien","4669","1180","658","28","494","0.252730777468409",2020-11-22
"Osceola","Osceola","1752","493","288","1","204","0.281392694063927",2020-11-22
"Page","Page","4433","1069","431","4","634","0.24114595082337",2020-11-22
"Palo Alto","Palo Alto","3238","603","314","4","285","0.186226065472514",2020-11-22
"Pending Investigation","Pending Investigation","7897","571","1","0","570","0.0723059389641636",2020-11-22
"Plymouth","Plymouth","9662","2569","1635","37","897","0.265886979921341",2020-11-22
"Pocahontas","Pocahontas","2622","507","223","2","282","0.193363844393593",2020-11-22
"Polk","Polk","187927","30901","18710","322","11869","0.164430869433344",2020-11-22
"Pottawattamie","Pottawattamie","32762","5674","3295","65","2314","0.173188450033575",2020-11-22
"Poweshiek","Poweshiek","5923","905","476","12","417","0.152794192132365",2020-11-22
"Ringgold","Ringgold","1675","177","95","2","80","0.105671641791045",2020-11-22
"Sac","Sac","3905","759","392","7","360","0.194366197183099",2020-11-22
"Scott","Scott","58946","10100","4630","75","5395","0.171343263325756",2020-11-22
"Shelby","Shelby","3593","709","437","4","268","0.197328138046201",2020-11-22
"Sioux","Sioux","11425","3482","2422","25","1035","0.304770240700219",2020-11-22
"Story","Story","39738","6335","3982","19","2334","0.159419195732045",2020-11-22
"Tama","Tama","6144","1446","900","40","506","0.2353515625",2020-11-22
"Taylor","Taylor","1826","415","234","2","179","0.227272727272727",2020-11-22
"Union","Union","4773","680","264","6","410","0.142468049444794",2020-11-22
"Van Buren","Van Buren","1863","329","176","4","149","0.176596886741814",2020-11-22
"Wapello","Wapello","11450","2381","1511","71","799","0.207947598253275",2020-11-22
"Warren","Warren","18855","2502","1248","10","1244","0.132696897374702",2020-11-22
"Washington","Washington","8104","1257","645","13","599","0.155108588351431",2020-11-22
"Wayne","Wayne","1591","282","132","6","144","0.177247014456317",2020-11-22
"Webster","Webster","16307","3287","1831","27","1429","0.201569877966517",2020-11-22
"Winnebago","Winnebago","4446","872","475","23","374","0.196131354026091",2020-11-22
"Winneshiek","Winneshiek","6614","887","524","10","353","0.134109464771696",2020-11-22
"Woodbury","Woodbury","43449","9834","7168","111","2555","0.226334322999379",2020-11-22
"Worth","Worth","2486","332","145","0","187","0.133547868061142",2020-11-22
"Wright","Wright","5946","1138","736","5","397","0.191389169189371",2020-11-22
"Total","Totals","1162482","210055","116307","2192","91556","0.18069527098054",2020-11-22
