"","date","County","Total.Tests","Total.Positive.Tests","Total.Recovered","Total.Deaths","Underlying.Cause.Deaths","Contributing.Factor.Deaths","Individuals.Tested","Individuals.Positive","Active","date"
"Marion",2021-06-23,"Marion",45401,3867,3585,76,65,11,17261,3660,-1,2021-06-23
"Marshall",2021-06-23,"Marshall",87028,5256,4783,76,68,8,22917,4870,11,2021-06-23
"Mills",2021-06-23,"Mills",22366,1808,1609,24,21,3,8011,1639,6,2021-06-23
"Mitchell",2021-06-23,"Mitchell",19262,1378,1233,43,40,3,5767,1266,-10,2021-06-23
"Monona",2021-06-23,"Monona",18978,895,805,31,29,2,3989,832,-4,2021-06-23
"Monroe",2021-06-23,"Monroe",10421,1010,927,31,23,8,3775,964,6,2021-06-23
"Montgomery",2021-06-23,"Montgomery",15076,1116,999,38,36,2,4516,1036,-1,2021-06-23
"Muscatine",2021-06-23,"Muscatine",60514,5224,4753,106,97,9,23173,4884,25,2021-06-23
"O'Brien",2021-06-23,"O'Brien",27579,2155,1939,61,56,5,7005,1997,-3,2021-06-23
"Osceola",2021-06-23,"Osceola",9778,816,774,17,14,3,2690,789,-2,2021-06-23
"Page",2021-06-23,"Page",22898,2012,1915,22,20,2,6664,1945,8,2021-06-23
"Palo Alto",2021-06-23,"Palo Alto",20040,1196,1109,23,22,1,4759,1136,4,2021-06-23
"Pending Investigation",2021-06-23,"Pending Investigation",8110,980,946,0,0,0,4322,956,10,2021-06-23
"Plymouth",2021-06-23,"Plymouth",40646,4342,3944,81,73,8,13968,4031,6,2021-06-23
"Pocahontas",2021-06-23,"Pocahontas",14418,903,840,22,22,0,3633,858,-4,2021-06-23
"Polk",2021-06-23,"Polk",748097,65672,57381,641,563,78,297232,58270,248,2021-06-23
"Pottawattamie",2021-06-23,"Pottawattamie",127036,12367,11025,174,151,23,50361,11232,33,2021-06-23
"Poweshiek",2021-06-23,"Poweshiek",48053,1649,1536,36,33,3,9452,1571,-1,2021-06-23
"Ringgold",2021-06-23,"Ringgold",10636,582,540,24,18,6,2534,564,0,2021-06-23
"Sac",2021-06-23,"Sac",21949,1397,1290,20,19,1,5672,1309,-1,2021-06-23
"Scott",2021-06-23,"Scott",233009,21747,19984,248,224,24,94418,20309,77,2021-06-23
"Shelby",2021-06-23,"Shelby",18285,1379,1279,37,33,4,5826,1315,-1,2021-06-23
"Sioux",2021-06-23,"Sioux",48473,5358,5089,74,71,3,17031,5176,13,2021-06-23
"Story",2021-06-23,"Story",170735,11485,10624,48,42,6,59282,10717,45,2021-06-23
"Tama",2021-06-23,"Tama",34671,2251,2036,71,67,4,8959,2122,15,2021-06-23
"Taylor",2021-06-23,"Taylor",9487,690,653,12,10,2,2683,668,3,2021-06-23
"Union",2021-06-23,"Union",18502,1383,1259,35,27,8,6993,1300,6,2021-06-23
"Van Buren",2021-06-23,"Van Buren",9175,591,544,18,15,3,2954,564,2,2021-06-23
"Wapello",2021-06-23,"Wapello",50668,4710,4201,122,118,4,19784,4337,14,2021-06-23
"Warren",2021-06-23,"Warren",83498,6350,5717,91,81,10,30082,5837,29,2021-06-23
"Washington",2021-06-23,"Washington",44602,2746,2507,51,47,4,12719,2571,13,2021-06-23
"Wayne",2021-06-23,"Wayne",7788,585,520,23,18,5,2692,544,1,2021-06-23
"Webster",2021-06-23,"Webster",73116,5456,5042,94,79,15,22334,5160,24,2021-06-23
"Winnebago",2021-06-23,"Winnebago",19108,1560,1402,31,26,5,6786,1445,12,2021-06-23
"Winneshiek",2021-06-23,"Winneshiek",42302,2070,1935,35,30,5,11008,1988,18,2021-06-23
"Woodbury",2021-06-23,"Woodbury",156070,16553,14990,230,211,19,63729,15240,20,2021-06-23
"Worth",2021-06-23,"Worth",14442,806,750,8,7,1,4144,762,4,2021-06-23
"Wright",2021-06-23,"Wright",21852,1934,1817,40,33,7,8251,1860,3,2021-06-23
"Total",2021-06-23,"Totals",5159763,404049,365447,6117,5403,714,1787499,373200,1636,2021-06-23
