"","date","County","Total.Tests","Total.Positive.Tests","Total.Recovered","Total.Deaths","Underlying.Cause.Deaths","Contributing.Factor.Deaths","Individuals.Tested","Individuals.Positive","Active","date"
"Plymouth",2021-06-21,"Plymouth",40590,4340,3940,81,73,8,13961,4032,11,2021-06-21
"Pocahontas",2021-06-21,"Pocahontas",14402,903,840,22,22,0,3632,858,-4,2021-06-21
"Polk",2021-06-21,"Polk",747014,65664,57329,640,562,78,297008,58265,296,2021-06-21
"Pottawattamie",2021-06-21,"Pottawattamie",126913,12360,11016,174,151,23,50316,11228,38,2021-06-21
"Poweshiek",2021-06-21,"Poweshiek",47985,1651,1530,36,33,3,9443,1570,4,2021-06-21
"Ringgold",2021-06-21,"Ringgold",10631,583,540,24,18,6,2532,564,0,2021-06-21
"Sac",2021-06-21,"Sac",21911,1395,1290,20,19,1,5670,1309,-1,2021-06-21
"Scott",2021-06-21,"Scott",232443,21750,19963,248,224,24,94335,20308,97,2021-06-21
"Shelby",2021-06-21,"Shelby",18269,1379,1280,37,33,4,5824,1316,-1,2021-06-21
"Sioux",2021-06-21,"Sioux",48416,5361,5085,74,71,3,17013,5175,16,2021-06-21
"Story",2021-06-21,"Story",170556,11480,10616,48,42,6,59246,10715,51,2021-06-21
"Tama",2021-06-21,"Tama",34610,2247,2034,71,67,4,8952,2120,15,2021-06-21
"Taylor",2021-06-21,"Taylor",9475,690,652,12,10,2,2680,668,4,2021-06-21
"Union",2021-06-21,"Union",18493,1381,1257,35,27,8,6991,1300,8,2021-06-21
"Van Buren",2021-06-21,"Van Buren",9148,590,544,18,15,3,2950,563,1,2021-06-21
"Wapello",2021-06-21,"Wapello",50561,4710,4195,122,118,4,19780,4338,21,2021-06-21
"Warren",2021-06-21,"Warren",83405,6345,5714,91,81,10,30065,5838,33,2021-06-21
"Washington",2021-06-21,"Washington",44528,2744,2508,51,47,4,12706,2570,11,2021-06-21
"Wayne",2021-06-21,"Wayne",7776,584,520,23,18,5,2690,544,1,2021-06-21
"Webster",2021-06-21,"Webster",73027,5447,5039,94,79,15,22319,5157,24,2021-06-21
"Winnebago",2021-06-21,"Winnebago",19083,1559,1398,31,26,5,6776,1445,16,2021-06-21
"Winneshiek",2021-06-21,"Winneshiek",42238,2068,1935,35,30,5,10999,1988,18,2021-06-21
"Woodbury",2021-06-21,"Woodbury",155850,16555,14981,230,211,19,63691,15239,28,2021-06-21
"Worth",2021-06-21,"Worth",14378,805,749,8,7,1,4141,761,4,2021-06-21
"Wright",2021-06-21,"Wright",21825,1931,1818,40,33,7,8249,1860,2,2021-06-21
"Total",2021-06-21,"Totals",5151252,403839,365083,6114,5401,713,1785966,373100,1903,2021-06-21
