"","date","County","Total.Tests","Total.Positive.Tests","Total.Recovered","Total.Deaths","Underlying.Cause.Deaths","Contributing.Factor.Deaths","Individuals.Tested","Individuals.Positive","Active","date"
"Des Moines",2021-03-08,"Des Moines",48591,4607,4046,61,53,8,20137,4281,174,2021-03-08
"Dickinson",2021-03-08,"Dickinson",22513,2203,1895,40,34,6,9742,2042,107,2021-03-08
"Dubuque",2021-03-08,"Dubuque",163360,13620,11801,196,183,13,54280,12445,448,2021-03-08
"Emmet",2021-03-08,"Emmet",14504,1223,1085,40,38,2,4752,1154,29,2021-03-08
"Fayette",2021-03-08,"Fayette",30573,1868,1696,35,32,3,8753,1792,61,2021-03-08
"Floyd",2021-03-08,"Floyd",22410,1640,1407,41,31,10,7320,1481,33,2021-03-08
"Franklin",2021-03-08,"Franklin",17625,1193,1053,19,18,1,4958,1093,21,2021-03-08
"Fremont",2021-03-08,"Fremont",6492,593,537,9,7,2,2516,561,15,2021-03-08
"Greene",2021-03-08,"Greene",13173,777,709,10,10,0,3906,731,12,2021-03-08
"Grundy",2021-03-08,"Grundy",16966,1399,1236,30,25,5,5496,1322,56,2021-03-08
"Guthrie",2021-03-08,"Guthrie",15704,1175,1041,28,23,5,5315,1096,27,2021-03-08
"Hamilton",2021-03-08,"Hamilton",21034,1923,1639,42,41,1,7183,1739,58,2021-03-08
"Hancock",2021-03-08,"Hancock",18765,1475,1326,30,25,5,5693,1379,23,2021-03-08
"Hardin",2021-03-08,"Hardin",29962,1826,1601,39,33,6,7936,1702,62,2021-03-08
"Harrison",2021-03-08,"Harrison",18309,1802,1566,70,66,4,6134,1676,40,2021-03-08
"Henry",2021-03-08,"Henry",32071,2939,2703,37,36,1,10429,2798,58,2021-03-08
"Howard",2021-03-08,"Howard",14744,1036,921,22,18,4,4320,995,52,2021-03-08
"Humboldt",2021-03-08,"Humboldt",13670,1186,1075,25,22,3,4509,1137,37,2021-03-08
"Ida",2021-03-08,"Ida",10513,925,764,32,30,2,3103,815,19,2021-03-08
"Iowa",2021-03-08,"Iowa",25815,1465,1322,23,21,2,7704,1404,59,2021-03-08
"Jackson",2021-03-08,"Jackson",22548,2224,1996,39,36,3,8602,2102,67,2021-03-08
"Jasper",2021-03-08,"Jasper",44332,4204,3455,67,62,5,17173,3875,353,2021-03-08
"Jefferson",2021-03-08,"Jefferson",17975,1393,1235,34,28,6,7342,1285,16,2021-03-08
"Johnson",2021-03-08,"Johnson",184246,13935,12586,75,70,5,75296,13159,498,2021-03-08
"Jones",2021-03-08,"Jones",22592,2948,2764,55,51,4,9428,2851,32,2021-03-08
"Keokuk",2021-03-08,"Keokuk",13649,991,863,29,29,0,3970,925,33,2021-03-08
"Kossuth",2021-03-08,"Kossuth",22333,2095,1852,55,49,6,7475,1987,80,2021-03-08
"Lee",2021-03-08,"Lee",47597,3764,3393,53,40,13,15079,3544,98,2021-03-08
"Linn",2021-03-08,"Linn",253371,20743,18592,317,285,32,110534,19500,591,2021-03-08
"Louisa",2021-03-08,"Louisa",15195,1285,1149,44,37,7,5159,1224,31,2021-03-08
"Lucas",2021-03-08,"Lucas",8171,752,666,21,17,4,3614,722,35,2021-03-08
"Lyon",2021-03-08,"Lyon",13232,1461,1382,41,37,4,4365,1455,32,2021-03-08
"Madison",2021-03-08,"Madison",17584,1567,1338,18,14,4,7298,1430,74,2021-03-08
"Mahaska",2021-03-08,"Mahaska",26797,2258,2041,46,41,5,9902,2157,70,2021-03-08
"Marion",2021-03-08,"Marion",35957,3613,3208,72,62,10,15060,3412,132,2021-03-08
"Marshall",2021-03-08,"Marshall",71737,5005,4421,73,65,8,20226,4644,150,2021-03-08
"Mills",2021-03-08,"Mills",19266,1637,1415,20,17,3,7304,1484,49,2021-03-08
"Mitchell",2021-03-08,"Mitchell",15504,1317,1153,40,38,2,5231,1206,13,2021-03-08
"Monona",2021-03-08,"Monona",15913,818,720,27,26,1,3561,765,18,2021-03-08
"Monroe",2021-03-08,"Monroe",8535,940,834,28,21,7,3273,898,36,2021-03-08
"Montgomery",2021-03-08,"Montgomery",12560,1044,912,36,34,2,4213,969,21,2021-03-08
"Muscatine",2021-03-08,"Muscatine",46913,4565,3959,93,84,9,20213,4257,205,2021-03-08
"O'Brien",2021-03-08,"O'Brien",22363,1975,1699,58,54,4,6335,1834,77,2021-03-08
"Osceola",2021-03-08,"Osceola",7148,708,645,15,13,2,2318,683,23,2021-03-08
"Page",2021-03-08,"Page",17981,1841,1720,19,18,1,6034,1781,42,2021-03-08
"Palo Alto",2021-03-08,"Palo Alto",15915,1063,942,21,19,2,4253,1013,50,2021-03-08
"Pending Investigation",2021-03-08,"Pending Investigation",12824,998,844,0,0,0,6488,974,130,2021-03-08
"Plymouth",2021-03-08,"Plymouth",33522,3971,3520,78,70,8,12623,3686,88,2021-03-08
"Pocahontas",2021-03-08,"Pocahontas",11525,854,783,19,19,0,3303,809,7,2021-03-08
"Polk",2021-03-08,"Polk",590693,58735,48722,562,501,61,259145,52005,2721,2021-03-08
"Pottawattamie",2021-03-08,"Pottawattamie",104682,10880,9356,146,130,16,44952,9878,376,2021-03-08
"Poweshiek",2021-03-08,"Poweshiek",35716,1550,1416,30,28,2,8349,1480,34,2021-03-08
"Ringgold",2021-03-08,"Ringgold",8731,527,470,20,17,3,2272,506,16,2021-03-08
"Sac",2021-03-08,"Sac",17168,1260,1136,18,18,0,5051,1187,33,2021-03-08
"Scott",2021-03-08,"Scott",181287,18435,16345,213,197,16,80872,17156,598,2021-03-08
"Shelby",2021-03-08,"Shelby",14408,1231,1085,34,31,3,5089,1174,55,2021-03-08
"Sioux",2021-03-08,"Sioux",37833,4970,4598,69,66,3,15120,4799,132,2021-03-08
"Story",2021-03-08,"Story",141727,10336,9134,45,39,6,53544,9640,461,2021-03-08
"Tama",2021-03-08,"Tama",28800,2151,1898,65,63,2,8058,2029,66,2021-03-08
"Taylor",2021-03-08,"Taylor",7405,666,620,12,10,2,2411,641,9,2021-03-08
"Union",2021-03-08,"Union",15118,1271,1134,31,26,5,6253,1191,26,2021-03-08
"Van Buren",2021-03-08,"Van Buren",7440,562,514,18,15,3,2602,538,6,2021-03-08
"Wapello",2021-03-08,"Wapello",40579,4392,3643,110,106,4,17312,4047,294,2021-03-08
"Warren",2021-03-08,"Warren",65207,5611,4813,76,71,5,26325,5140,251,2021-03-08
"Washington",2021-03-08,"Washington",35968,2549,2274,47,43,4,11250,2392,71,2021-03-08
"Wayne",2021-03-08,"Wayne",5323,513,412,21,17,4,2153,472,39,2021-03-08
"Webster",2021-03-08,"Webster",61263,5219,4738,88,74,14,20559,4955,129,2021-03-08
"Winnebago",2021-03-08,"Winnebago",15355,1394,1231,31,26,5,5901,1305,43,2021-03-08
"Winneshiek",2021-03-08,"Winneshiek",32086,1907,1673,29,25,4,9675,1833,131,2021-03-08
"Woodbury",2021-03-08,"Woodbury",125587,15083,13213,214,198,16,56243,13836,409,2021-03-08
"Worth",2021-03-08,"Worth",11017,704,632,8,7,1,3552,667,27,2021-03-08
"Wright",2021-03-08,"Wright",18893,1809,1675,31,26,5,7611,1742,36,2021-03-08
"Total",2021-03-08,"Totals",4147210,367167,320318,5558,4982,576,1575544,339208,13332,2021-03-08
