"","date","County","Total.Tests","Total.Positive.Tests","Total.Recovered","Total.Deaths","Underlying.Cause.Deaths","Contributing.Factor.Deaths","Individuals.Tested","Individuals.Positive","Active","date"
"Poweshiek",2021-05-07,"Poweshiek",45229,1621,1495,33,30,3,9141,1546,18,2021-05-07
"Ringgold",2021-05-07,"Ringgold",10015,575,527,24,18,6,2462,555,4,2021-05-07
"Sac",2021-05-07,"Sac",20504,1381,1240,19,19,0,5518,1300,41,2021-05-07
"Scott",2021-05-07,"Scott",214550,21232,18433,240,217,23,90107,19791,1118,2021-05-07
"Shelby",2021-05-07,"Shelby",17685,1364,1232,37,33,4,5687,1303,34,2021-05-07
"Sioux",2021-05-07,"Sioux",46565,5306,4947,74,70,4,16542,5127,106,2021-05-07
"Story",2021-05-07,"Story",163954,11313,10173,48,42,6,57465,10546,325,2021-05-07
"Tama",2021-05-07,"Tama",33054,2213,1989,71,67,4,8658,2089,29,2021-05-07
"Taylor",2021-05-07,"Taylor",8814,679,640,12,10,2,2582,656,4,2021-05-07
"Union",2021-05-07,"Union",17471,1362,1201,32,26,6,6724,1278,45,2021-05-07
"Van Buren",2021-05-07,"Van Buren",8595,583,538,18,15,3,2830,557,1,2021-05-07
"Wapello",2021-05-07,"Wapello",47727,4646,4121,122,118,4,19051,4285,42,2021-05-07
"Warren",2021-05-07,"Warren",78463,6233,5395,88,78,10,28922,5735,252,2021-05-07
"Washington",2021-05-07,"Washington",42032,2704,2426,50,46,4,12233,2528,52,2021-05-07
"Wayne",2021-05-07,"Wayne",7243,575,492,23,18,5,2565,532,17,2021-05-07
"Webster",2021-05-07,"Webster",69268,5391,4967,93,78,15,21740,5109,49,2021-05-07
"Winnebago",2021-05-07,"Winnebago",17785,1519,1321,31,26,5,6478,1408,56,2021-05-07
"Winneshiek",2021-05-07,"Winneshiek",40754,2046,1891,33,28,5,10617,1966,42,2021-05-07
"Woodbury",2021-05-07,"Woodbury",148284,16383,14561,228,209,19,61783,15093,304,2021-05-07
"Worth",2021-05-07,"Worth",13341,781,692,8,7,1,3957,734,34,2021-05-07
"Wright",2021-05-07,"Wright",20994,1903,1755,36,29,7,8025,1834,43,2021-05-07
"Total",2021-05-07,"Totals",4872784,397031,350782,5980,5297,683,1722348,366842,10080,2021-05-07
