"","date","County","Total.Tests","Total.Positive.Tests","Total.Recovered","Total.Deaths","Underlying.Cause.Deaths","Contributing.Factor.Deaths","Individuals.Tested","Individuals.Positive","Active","date"
"Taylor",2021-06-28,"Taylor",9515,690,654,12,10,2,2690,668,2,2021-06-28
"Union",2021-06-28,"Union",18561,1384,1261,35,27,8,7019,1301,5,2021-06-28
"Van Buren",2021-06-28,"Van Buren",9232,591,545,18,15,3,2965,565,2,2021-06-28
"Wapello",2021-06-28,"Wapello",50856,4715,4203,122,118,4,19847,4341,16,2021-06-28
"Warren",2021-06-28,"Warren",83855,6353,5722,92,82,10,30151,5842,28,2021-06-28
"Washington",2021-06-28,"Washington",44743,2747,2507,51,47,4,12764,2573,15,2021-06-28
"Wayne",2021-06-28,"Wayne",7823,584,520,23,18,5,2705,544,1,2021-06-28
"Webster",2021-06-28,"Webster",73454,5478,5043,94,79,15,22379,5182,45,2021-06-28
"Winnebago",2021-06-28,"Winnebago",19208,1563,1406,31,26,5,6813,1446,9,2021-06-28
"Winneshiek",2021-06-28,"Winneshiek",42536,2076,1937,35,30,5,11051,1995,23,2021-06-28
"Woodbury",2021-06-28,"Woodbury",156654,16562,14996,230,211,19,63904,15245,19,2021-06-28
"Worth",2021-06-28,"Worth",14626,806,751,8,7,1,4168,762,3,2021-06-28
"Wright",2021-06-28,"Wright",21894,1936,1823,40,33,7,8266,1863,0,2021-06-28
"Total",2021-06-28,"Totals",5179684,404446,365821,6133,5415,718,1792641,373573,1619,2021-06-28
