"","date","County","Total.Tests","Total.Positive.Tests","Total.Recovered","Total.Deaths","Underlying.Cause.Deaths","Contributing.Factor.Deaths","Individuals.Tested","Individuals.Positive","Active","date"
"Humboldt",2021-04-12,"Humboldt",14913,1226,1121,26,23,3,4731,1179,32,2021-04-12
"Ida",2021-04-12,"Ida",12052,993,813,33,31,2,3340,886,40,2021-04-12
"Iowa",2021-04-12,"Iowa",28549,1510,1400,24,22,2,8118,1446,22,2021-04-12
"Jackson",2021-04-12,"Jackson",24713,2298,2074,42,39,3,9132,2169,53,2021-04-12
"Jasper",2021-04-12,"Jasper",49571,4396,3873,70,65,5,18241,4062,119,2021-04-12
"Jefferson",2021-04-12,"Jefferson",19759,1417,1269,35,29,6,7679,1305,1,2021-04-12
"Johnson",2021-04-12,"Johnson",201695,14680,13161,80,75,5,79976,13856,615,2021-04-12
"Jones",2021-04-12,"Jones",24986,3035,2810,55,51,4,9940,2921,56,2021-04-12
"Keokuk",2021-04-12,"Keokuk",15018,1009,901,30,30,0,4232,944,13,2021-04-12
"Kossuth",2021-04-12,"Kossuth",25158,2229,1961,61,54,7,7935,2113,91,2021-04-12
"Lee",2021-04-12,"Lee",51928,3897,3581,55,42,13,15894,3666,30,2021-04-12
"Linn",2021-04-12,"Linn",277525,21480,19273,329,293,36,116973,20155,553,2021-04-12
"Louisa",2021-04-12,"Louisa",16673,1324,1192,49,42,7,5415,1262,21,2021-04-12
"Lucas",2021-04-12,"Lucas",9009,776,715,22,18,4,3815,748,11,2021-04-12
"Lyon",2021-04-12,"Lyon",15170,1541,1438,41,37,4,4630,1535,56,2021-04-12
"Madison",2021-04-12,"Madison",19727,1655,1458,19,15,4,7725,1520,43,2021-04-12
"Mahaska",2021-04-12,"Mahaska",29667,2340,2122,49,44,5,10413,2232,61,2021-04-12
"Marion",2021-04-12,"Marion",40716,3736,3406,75,64,11,16045,3539,58,2021-04-12
"Marshall",2021-04-12,"Marshall",79325,5120,4619,74,66,8,21377,4762,69,2021-04-12
"Mills",2021-04-12,"Mills",20772,1737,1499,20,17,3,7659,1573,54,2021-04-12
"Mitchell",2021-04-12,"Mitchell",17201,1362,1196,41,38,3,5475,1252,15,2021-04-12
"Monona",2021-04-12,"Monona",17554,859,752,30,28,2,3772,805,23,2021-04-12
"Monroe",2021-04-12,"Monroe",9368,974,879,28,21,7,3492,931,24,2021-04-12
"Montgomery",2021-04-12,"Montgomery",13793,1074,936,37,35,2,4273,997,24,2021-04-12
"Muscatine",2021-04-12,"Muscatine",52924,4861,4235,96,87,9,21489,4549,218,2021-04-12
"O'Brien",2021-04-12,"O'Brien",24904,2099,1807,60,55,5,6679,1950,83,2021-04-12
"Osceola",2021-04-12,"Osceola",8317,764,672,16,13,3,2477,737,49,2021-04-12
"Page",2021-04-12,"Page",20546,1952,1799,20,18,2,6359,1890,71,2021-04-12
"Palo Alto",2021-04-12,"Palo Alto",17827,1150,1006,22,20,2,4496,1096,68,2021-04-12
"Pending Investigation",2021-04-12,"Pending Investigation",11384,1028,937,0,0,0,5833,1002,65,2021-04-12
"Plymouth",2021-04-12,"Plymouth",36757,4232,3659,79,71,8,13286,3939,201,2021-04-12
"Pocahontas",2021-04-12,"Pocahontas",12361,875,798,21,21,0,3433,830,11,2021-04-12
"Polk",2021-04-12,"Polk",661048,62501,52383,598,532,66,275590,55501,2520,2021-04-12
"Pottawattamie",2021-04-12,"Pottawattamie",114389,11675,9878,160,141,19,47427,10612,574,2021-04-12
"Poweshiek",2021-04-12,"Poweshiek",41406,1593,1474,33,30,3,8925,1521,14,2021-04-12
"Ringgold",2021-04-12,"Ringgold",9382,552,497,22,18,4,2383,533,14,2021-04-12
"Sac",2021-04-12,"Sac",19078,1333,1191,19,19,0,5350,1257,47,2021-04-12
"Scott",2021-04-12,"Scott",199634,20068,17219,234,214,20,86239,18694,1241,2021-04-12
"Shelby",2021-04-12,"Shelby",16306,1322,1161,37,33,4,5447,1265,67,2021-04-12
"Sioux",2021-04-12,"Sioux",42752,5196,4775,73,70,3,16047,5027,179,2021-04-12
"Story",2021-04-12,"Story",156119,10972,9701,47,41,6,56034,10246,498,2021-04-12
"Tama",2021-04-12,"Tama",31560,2186,1968,71,67,4,8438,2063,24,2021-04-12
"Taylor",2021-04-12,"Taylor",8297,674,632,12,10,2,2506,649,5,2021-04-12
"Union",2021-04-12,"Union",16512,1320,1177,32,26,6,6516,1237,28,2021-04-12
"Van Buren",2021-04-12,"Van Buren",8093,579,521,18,15,3,2741,553,14,2021-04-12
"Wapello",2021-04-12,"Wapello",45349,4598,4020,120,116,4,18436,4246,106,2021-04-12
"Warren",2021-04-12,"Warren",72927,5966,5167,86,76,10,27912,5483,230,2021-04-12
"Washington",2021-04-12,"Washington",39209,2645,2372,49,45,4,11865,2480,59,2021-04-12
"Wayne",2021-04-12,"Wayne",6526,557,468,23,18,5,2452,518,27,2021-04-12
"Webster",2021-04-12,"Webster",66363,5334,4906,91,77,14,21307,5060,63,2021-04-12
"Winnebago",2021-04-12,"Winnebago",16829,1455,1296,31,26,5,6248,1353,26,2021-04-12
"Winneshiek",2021-04-12,"Winneshiek",37184,2002,1820,33,28,5,10309,1925,72,2021-04-12
"Woodbury",2021-04-12,"Woodbury",140290,16053,13892,219,201,18,59996,14781,670,2021-04-12
"Worth",2021-04-12,"Worth",12401,741,664,8,7,1,3782,700,28,2021-04-12
"Wright",2021-04-12,"Wright",20098,1854,1723,35,28,7,7837,1787,29,2021-04-12
"Total",2021-04-12,"Totals",4586453,385902,337968,5857,5208,649,1666231,356893,13068,2021-04-12
