"","date","County","Individuals.Tested","Individuals.Positive","Total.Recovered","Total.Deaths","Underlying.Cause.Deaths","Contributing.Factor.Deaths","Active","positivity"
"Dallas",2020-12-26,"Dallas",42801,7706,6330,64,54,10,1312,0.180042522370973
"Davis",2020-12-26,"Davis",2557,622,494,18,17,1,110,0.243253813062182
"Decatur",2020-12-26,"Decatur",2710,413,326,3,3,0,84,0.15239852398524
"Delaware",2020-12-26,"Delaware",6517,1600,1425,29,28,1,146,0.245511738529998
"Des Moines",2020-12-26,"Des Moines",17103,3434,2899,32,29,3,503,0.20078348827691
"Dickinson",2020-12-26,"Dickinson",8590,1667,1394,15,13,2,258,0.194062863795111
"Dubuque",2020-12-26,"Dubuque",47451,10428,9163,135,127,8,1130,0.219763545552254
"Emmet",2020-12-26,"Emmet",4084,980,785,23,22,1,172,0.239960822722821
"Fayette",2020-12-26,"Fayette",7230,1326,1033,16,15,1,277,0.183402489626556
"Floyd",2020-12-26,"Floyd",6251,1252,1034,33,25,8,185,0.200287953927372
"Franklin",2020-12-26,"Franklin",4093,866,726,17,16,1,123,0.211580747617884
"Fremont",2020-12-26,"Fremont",2177,454,376,5,3,2,73,0.208543867707855
"Greene",2020-12-26,"Greene",3460,632,526,7,7,0,99,0.182658959537572
"Grundy",2020-12-26,"Grundy",4578,1040,859,15,12,3,166,0.227173438182612
"Guthrie",2020-12-26,"Guthrie",4563,929,745,22,17,5,162,0.20359412667105
"Hamilton",2020-12-26,"Hamilton",6090,1433,1123,22,22,0,288,0.235303776683087
"Hancock",2020-12-26,"Hancock",4782,1146,866,24,19,5,256,0.239648682559599
"Hardin",2020-12-26,"Hardin",6754,1423,1160,25,23,2,238,0.210689961504294
"Harrison",2020-12-26,"Harrison",5310,1389,1067,52,49,3,270,0.261581920903955
"Henry",2020-12-26,"Henry",9065,2437,1953,24,24,0,460,0.268836183121897
"Howard",2020-12-26,"Howard",3484,684,540,15,11,4,129,0.196326061997704
"Humboldt",2020-12-26,"Humboldt",3878,932,777,18,15,3,137,0.240330067044868
"Ida",2020-12-26,"Ida",2613,681,484,22,21,1,175,0.260619977037887
"Iowa",2020-12-26,"Iowa",6539,1119,932,20,19,1,167,0.171127083651935
"Jackson",2020-12-26,"Jackson",7215,1751,1509,29,28,1,213,0.242688842688843
"Jasper",2020-12-26,"Jasper",14308,2809,2166,52,50,2,591,0.196323734973441
"Jefferson",2020-12-26,"Jefferson",5979,968,715,20,19,1,233,0.161899983274795
"Johnson",2020-12-26,"Johnson",64082,10791,9465,47,43,4,1279,0.168393620673512
"Jones",2020-12-26,"Jones",8124,2558,2320,44,43,1,194,0.314869522402757
"Keokuk",2020-12-26,"Keokuk",3281,770,608,23,23,0,139,0.234684547394087
"Kossuth",2020-12-26,"Kossuth",6214,1469,1072,28,27,1,369,0.236401673640167
"Lee",2020-12-26,"Lee",12775,2794,2041,24,20,4,729,0.218708414872798
"Linn",2020-12-26,"Linn",94221,16318,14105,240,225,15,1973,0.173188567304529
"Louisa",2020-12-26,"Louisa",4416,1035,853,24,20,4,158,0.234375
"Lucas",2020-12-26,"Lucas",2990,530,319,7,7,0,204,0.177257525083612
"Lyon",2020-12-26,"Lyon",3706,1221,1031,24,22,2,166,0.329465731246627
"Madison",2020-12-26,"Madison",5825,915,696,8,7,1,211,0.157081545064378
"Mahaska",2020-12-26,"Mahaska",8296,1653,1240,32,30,2,381,0.199252651880424
"Marion",2020-12-26,"Marion",12265,2615,2041,46,40,6,528,0.21320831634733
"Marshall",2020-12-26,"Marshall",16732,3938,3462,54,51,3,422,0.235357398995936
"Mills",2020-12-26,"Mills",6508,1258,1079,14,13,1,165,0.193300553165335
"Mitchell",2020-12-26,"Mitchell",4525,996,780,27,27,0,189,0.220110497237569
"Monona",2020-12-26,"Monona",3043,539,437,15,14,1,87,0.177127834373973
"Monroe",2020-12-26,"Monroe",2536,608,431,16,15,1,161,0.239747634069401
"Montgomery",2020-12-26,"Montgomery",3427,713,462,15,14,1,236,0.208053691275168
"Muscatine",2020-12-26,"Muscatine",17219,3477,2876,73,66,7,528,0.201928102677275
"O'Brien",2020-12-26,"O'Brien",5506,1568,1312,50,46,4,206,0.284780239738467
"Osceola",2020-12-26,"Osceola",2009,606,528,7,6,1,71,0.301642608262817
"Page",2020-12-26,"Page",5007,1335,1200,13,13,0,122,0.266626722588376
"Palo Alto",2020-12-26,"Palo Alto",3670,788,657,8,8,0,123,0.214713896457766
"Pending Investigation",2020-12-26,"Pending Investigation",9649,620,394,0,0,0,226,0.0642553632500777
"Plymouth",2020-12-26,"Plymouth",11157,3302,2751,51,45,6,500,0.295957694720803
"Pocahontas",2020-12-26,"Pocahontas",2948,683,565,11,11,0,107,0.23168249660787
"Polk",2020-12-26,"Polk",217300,40415,33383,406,370,36,6626,0.185987114588127
"Pottawattamie",2020-12-26,"Pottawattamie",39087,8065,6455,90,82,8,1520,0.206334586947067
"Poweshiek",2020-12-26,"Poweshiek",6784,1167,983,24,22,2,160,0.172022405660377
"Ringgold",2020-12-26,"Ringgold",1922,352,220,7,6,1,125,0.183142559833507
"Sac",2020-12-26,"Sac",4400,1019,852,14,14,0,153,0.231590909090909
"Scott",2020-12-26,"Scott",69213,13763,11228,146,138,8,2389,0.198849927036828
"Shelby",2020-12-26,"Shelby",4215,922,765,23,23,0,134,0.218742586002372
"Sioux",2020-12-26,"Sioux",13119,4267,3742,41,40,1,484,0.325253449195823
"Story",2020-12-26,"Story",45320,7856,6830,29,25,4,997,0.173345101500441
"Tama",2020-12-26,"Tama",6873,1734,1498,55,53,2,181,0.252291575731122
"Taylor",2020-12-26,"Taylor",2093,528,462,8,7,1,58,0.252269469660774
"Union",2020-12-26,"Union",5475,1001,761,16,16,0,224,0.182831050228311
"Van Buren",2020-12-26,"Van Buren",2182,447,374,11,10,1,62,0.204857928505958
"Wapello",2020-12-26,"Wapello",13452,3042,2480,90,88,2,472,0.226137377341659
"Warren",2020-12-26,"Warren",21971,3646,2810,33,31,2,803,0.165946019753311
"Washington",2020-12-26,"Washington",9492,1810,1420,27,26,1,363,0.190686894226717
"Wayne",2020-12-26,"Wayne",1785,362,294,21,17,4,47,0.202801120448179
"Webster",2020-12-26,"Webster",18362,4333,3577,61,55,6,695,0.235976473151073
"Winnebago",2020-12-26,"Winnebago",4962,1089,908,28,23,5,153,0.219467956469166
"Winneshiek",2020-12-26,"Winneshiek",7846,1340,963,17,15,2,360,0.170787662503186
"Woodbury",2020-12-26,"Woodbury",49271,12051,10361,163,151,12,1527,0.244586064825151
"Worth",2020-12-26,"Worth",2926,495,366,2,2,0,127,0.169172932330827
"Wright",2020-12-26,"Wright",6733,1496,1239,16,14,2,241,0.222189217287985
"Total",2020-12-26,"Totals",1339488,274311,227671,3743,3437,306,42897,0.204787948828209
