"","EventResidentCounty","Individuals.Tested","Individuals.Positive","Total.Recovered","Total.Deaths","Active","positivity","date"
"Montgomery","Montgomery","3007","491","238","11","242","0.163285666777519",2020-12-02
"Muscatine","Muscatine","15588","2962","1690","69","1203","0.190017962535284",2020-12-02
"O'Brien","O'Brien","4954","1323","886","31","406","0.267056923698022",2020-12-02
"Osceola","Osceola","1839","539","345","1","193","0.293094072865688",2020-12-02
"Page","Page","4595","1160","598","4","558","0.252448313384113",2020-12-02
"Palo Alto","Palo Alto","3376","661","381","4","276","0.195793838862559",2020-12-02
"Pending Investigation","Pending Investigation","8448","700","6","0","694","0.0828598484848485",2020-12-02
"Plymouth","Plymouth","10104","2806","1942","42","822","0.277711797307997",2020-12-02
"Pocahontas","Pocahontas","2739","588","304","4","280","0.214676889375685",2020-12-02
"Polk","Polk","198179","34302","21935","339","12028","0.173085947552465",2020-12-02
"Pottawattamie","Pottawattamie","34966","6573","3804","71","2698","0.187982611679918",2020-12-02
"Poweshiek","Poweshiek","6225","1014","611","13","390","0.16289156626506",2020-12-02
"Ringgold","Ringgold","1736","231","111","2","118","0.133064516129032",2020-12-02
"Sac","Sac","4091","889","480","8","401","0.21730628208262",2020-12-02
"Scott","Scott","62731","11542","5947","87","5508","0.183991965694792",2020-12-02
"Shelby","Shelby","3779","784","471","11","302","0.207462291611537",2020-12-02
"Sioux","Sioux","11951","3755","2805","26","924","0.314199648564974",2020-12-02
"Story","Story","41913","6912","4480","22","2410","0.164913034142152",2020-12-02
"Tama","Tama","6404","1563","1075","40","448","0.244066208619613",2020-12-02
"Taylor","Taylor","1918","473","294","3","176","0.246611053180396",2020-12-02
"Union","Union","5021","808","317","6","485","0.160924118701454",2020-12-02
"Van Buren","Van Buren","1975","369","217","5","147","0.186835443037975",2020-12-02
"Wapello","Wapello","12096","2622","1697","72","853","0.216765873015873",2020-12-02
"Warren","Warren","19896","2892","1574","14","1304","0.145355850422195",2020-12-02
"Washington","Washington","8529","1473","793","15","665","0.172704889201548",2020-12-02
"Wayne","Wayne","1645","305","192","7","106","0.185410334346505",2020-12-02
"Webster","Webster","17036","3701","2254","36","1411","0.217245832355013",2020-12-02
"Winnebago","Winnebago","4595","942","565","24","353","0.205005440696409",2020-12-02
"Winneshiek","Winneshiek","6963","1012","580","13","419","0.145339652448657",2020-12-02
"Woodbury","Woodbury","45081","10493","8056","130","2307","0.232758811916328",2020-12-02
"Worth","Worth","2635","378","191","0","187","0.143453510436433",2020-12-02
"Wright","Wright","6233","1292","880","7","405","0.207283811968554",2020-12-02
"Total","Totals","1222575","233868","142251","2449","89168","0.191291331820134",2020-12-02
