"","date","County","Total.Tests","Total.Positive.Tests","Total.Recovered","Total.Deaths","Underlying.Cause.Deaths","Contributing.Factor.Deaths","Individuals.Tested","Individuals.Positive","Active","date"
"Scott",2021-05-09,"Scott",215540,21302,18534,240,217,23,90433,19877,1103,2021-05-09
"Shelby",2021-05-09,"Shelby",17711,1365,1238,37,33,4,5700,1305,30,2021-05-09
"Sioux",2021-05-09,"Sioux",46711,5310,4960,74,70,4,16594,5133,99,2021-05-09
"Story",2021-05-09,"Story",164374,11334,10189,48,42,6,57602,10578,341,2021-05-09
"Tama",2021-05-09,"Tama",33135,2218,1990,71,67,4,8676,2091,30,2021-05-09
"Taylor",2021-05-09,"Taylor",8849,680,641,12,10,2,2586,657,4,2021-05-09
"Union",2021-05-09,"Union",17567,1361,1201,33,26,7,6742,1281,47,2021-05-09
"Van Buren",2021-05-09,"Van Buren",8629,581,539,18,15,3,2835,556,-1,2021-05-09
"Wapello",2021-05-09,"Wapello",47863,4651,4127,122,118,4,19087,4287,38,2021-05-09
"Warren",2021-05-09,"Warren",78835,6238,5415,88,78,10,29001,5747,244,2021-05-09
"Washington",2021-05-09,"Washington",42171,2705,2432,50,46,4,12267,2535,53,2021-05-09
"Wayne",2021-05-09,"Wayne",7286,577,493,23,18,5,2573,535,19,2021-05-09
"Webster",2021-05-09,"Webster",69474,5397,4970,93,78,15,21780,5112,49,2021-05-09
"Winnebago",2021-05-09,"Winnebago",17889,1522,1323,31,26,5,6516,1414,60,2021-05-09
"Winneshiek",2021-05-09,"Winneshiek",40828,2048,1893,34,29,5,10636,1968,41,2021-05-09
"Woodbury",2021-05-09,"Woodbury",148918,16393,14599,228,209,19,61973,15101,274,2021-05-09
"Worth",2021-05-09,"Worth",13404,785,696,8,7,1,3970,741,37,2021-05-09
"Wright",2021-05-09,"Wright",21059,1909,1759,36,29,7,8042,1838,43,2021-05-09
"Total",2021-05-09,"Totals",4890975,397584,351592,5984,5300,684,1726626,367540,9964,2021-05-09
