"","date","County","Total.Tests","Total.Positive.Tests","Total.Recovered","Total.Deaths","Underlying.Cause.Deaths","Contributing.Factor.Deaths","Individuals.Tested","Individuals.Positive","Active","date"
"Hamilton",2021-03-09,"Hamilton",21151,1923,1647,42,41,1,7190,1739,50,2021-03-09
"Hancock",2021-03-09,"Hancock",18810,1477,1326,31,26,5,5707,1380,23,2021-03-09
"Hardin",2021-03-09,"Hardin",30109,1826,1608,39,33,6,7958,1703,56,2021-03-09
"Harrison",2021-03-09,"Harrison",18342,1800,1568,70,66,4,6143,1677,39,2021-03-09
"Henry",2021-03-09,"Henry",32258,2942,2710,37,36,1,10456,2798,51,2021-03-09
"Howard",2021-03-09,"Howard",14811,1034,926,22,18,4,4333,997,49,2021-03-09
"Humboldt",2021-03-09,"Humboldt",13724,1190,1081,25,22,3,4515,1139,33,2021-03-09
"Ida",2021-03-09,"Ida",10629,932,765,32,30,2,3114,821,24,2021-03-09
"Iowa",2021-03-09,"Iowa",25951,1466,1325,23,21,2,7715,1407,59,2021-03-09
"Jackson",2021-03-09,"Jackson",22663,2227,2009,39,36,3,8616,2103,55,2021-03-09
"Jasper",2021-03-09,"Jasper",44726,4210,3474,67,62,5,17227,3882,341,2021-03-09
"Jefferson",2021-03-09,"Jefferson",18015,1393,1236,34,28,6,7349,1285,15,2021-03-09
"Johnson",2021-03-09,"Johnson",185009,13956,12610,75,70,5,75445,13179,494,2021-03-09
"Jones",2021-03-09,"Jones",22701,2952,2764,55,51,4,9445,2853,34,2021-03-09
"Keokuk",2021-03-09,"Keokuk",13702,989,868,29,29,0,3976,924,27,2021-03-09
"Kossuth",2021-03-09,"Kossuth",22461,2093,1863,55,49,6,7490,1986,68,2021-03-09
"Lee",2021-03-09,"Lee",47704,3768,3407,53,40,13,15120,3546,86,2021-03-09
"Linn",2021-03-09,"Linn",254445,20767,18645,317,285,32,110792,19518,556,2021-03-09
"Louisa",2021-03-09,"Louisa",15246,1286,1152,44,37,7,5169,1226,30,2021-03-09
"Lucas",2021-03-09,"Lucas",8208,752,667,21,17,4,3618,724,36,2021-03-09
"Lyon",2021-03-09,"Lyon",13265,1461,1384,41,37,4,4374,1457,32,2021-03-09
"Madison",2021-03-09,"Madison",18108,1595,1365,18,14,4,7312,1433,50,2021-03-09
"Mahaska",2021-03-09,"Mahaska",26921,2261,2049,46,41,5,9926,2159,64,2021-03-09
"Marion",2021-03-09,"Marion",36166,3626,3222,72,62,10,15109,3417,123,2021-03-09
"Marshall",2021-03-09,"Marshall",72073,5009,4431,73,65,8,20269,4654,150,2021-03-09
"Mills",2021-03-09,"Mills",19303,1640,1427,20,17,3,7313,1485,38,2021-03-09
"Mitchell",2021-03-09,"Mitchell",15574,1320,1154,40,38,2,5241,1208,14,2021-03-09
"Monona",2021-03-09,"Monona",15990,820,724,27,26,1,3565,765,14,2021-03-09
"Monroe",2021-03-09,"Monroe",8556,940,837,28,21,7,3282,900,35,2021-03-09
"Montgomery",2021-03-09,"Montgomery",12684,1046,918,36,34,2,4216,970,16,2021-03-09
"Muscatine",2021-03-09,"Muscatine",47034,4573,3972,93,84,9,20250,4265,200,2021-03-09
"O'Brien",2021-03-09,"O'Brien",22490,1980,1703,58,54,4,6343,1837,76,2021-03-09
"Osceola",2021-03-09,"Osceola",7183,709,646,15,13,2,2321,683,22,2021-03-09
"Page",2021-03-09,"Page",18598,1847,1726,19,18,1,6045,1781,36,2021-03-09
"Palo Alto",2021-03-09,"Palo Alto",15952,1062,948,21,19,2,4264,1017,48,2021-03-09
"Pending Investigation",2021-03-09,"Pending Investigation",12850,1009,846,0,0,0,6505,977,131,2021-03-09
"Plymouth",2021-03-09,"Plymouth",33625,3980,3527,78,70,8,12639,3691,86,2021-03-09
"Pocahontas",2021-03-09,"Pocahontas",11576,855,786,19,19,0,3306,809,4,2021-03-09
"Polk",2021-03-09,"Polk",593872,58881,48960,562,501,61,259733,52125,2603,2021-03-09
"Pottawattamie",2021-03-09,"Pottawattamie",104988,10889,9388,146,130,16,45032,9900,366,2021-03-09
"Poweshiek",2021-03-09,"Poweshiek",35784,1554,1424,30,28,2,8364,1480,26,2021-03-09
"Ringgold",2021-03-09,"Ringgold",8739,525,471,20,17,3,2274,507,16,2021-03-09
"Sac",2021-03-09,"Sac",17404,1270,1138,18,18,0,5056,1188,32,2021-03-09
"Scott",2021-03-09,"Scott",181725,18451,16396,213,197,16,81036,17182,573,2021-03-09
"Shelby",2021-03-09,"Shelby",14455,1232,1085,34,31,3,5099,1175,56,2021-03-09
"Sioux",2021-03-09,"Sioux",37963,4974,4607,69,66,3,15136,4804,128,2021-03-09
"Story",2021-03-09,"Story",142486,10355,9162,45,39,6,53623,9653,446,2021-03-09
"Tama",2021-03-09,"Tama",28936,2152,1900,65,63,2,8066,2031,66,2021-03-09
"Taylor",2021-03-09,"Taylor",7571,666,620,12,10,2,2415,641,9,2021-03-09
"Union",2021-03-09,"Union",15174,1270,1139,31,26,5,6259,1193,23,2021-03-09
"Van Buren",2021-03-09,"Van Buren",7476,562,515,18,15,3,2608,538,5,2021-03-09
"Wapello",2021-03-09,"Wapello",40727,4403,3671,110,106,4,17346,4061,280,2021-03-09
"Warren",2021-03-09,"Warren",65548,5636,4838,76,71,5,26387,5150,236,2021-03-09
"Washington",2021-03-09,"Washington",36086,2548,2287,47,43,4,11258,2392,58,2021-03-09
"Wayne",2021-03-09,"Wayne",5329,513,416,21,17,4,2170,475,38,2021-03-09
"Webster",2021-03-09,"Webster",61477,5222,4752,88,74,14,20569,4957,117,2021-03-09
"Winnebago",2021-03-09,"Winnebago",15423,1398,1233,31,26,5,5912,1305,41,2021-03-09
"Winneshiek",2021-03-09,"Winneshiek",32313,1906,1689,29,25,4,9695,1837,119,2021-03-09
"Woodbury",2021-03-09,"Woodbury",125995,15104,13234,214,198,16,56347,13859,411,2021-03-09
"Worth",2021-03-09,"Worth",11107,706,634,8,7,1,3560,667,25,2021-03-09
"Wright",2021-03-09,"Wright",18945,1812,1678,31,26,5,7616,1746,37,2021-03-09
"Total",2021-03-09,"Totals",4167019,367751,321531,5559,4983,576,1578605,339693,12603,2021-03-09
