"","date","County","Total.Tests","Total.Positive.Tests","Total.Recovered","Total.Deaths","Underlying.Cause.Deaths","Contributing.Factor.Deaths","Individuals.Tested","Individuals.Positive","Active","date"
"Emmet",2021-03-30,"Emmet",15554,1294,1104,40,38,2,4941,1220,76,2021-03-30
"Fayette",2021-03-30,"Fayette",32905,1895,1747,39,34,5,9101,1817,31,2021-03-30
"Floyd",2021-03-30,"Floyd",23629,1685,1431,41,31,10,7561,1518,46,2021-03-30
"Franklin",2021-03-30,"Franklin",18420,1209,1065,21,19,2,5177,1111,25,2021-03-30
"Fremont",2021-03-30,"Fremont",6781,611,545,10,8,2,2593,582,27,2021-03-30
"Greene",2021-03-30,"Greene",13879,801,719,10,10,0,4034,753,24,2021-03-30
"Grundy",2021-03-30,"Grundy",18138,1413,1290,31,26,5,5675,1336,15,2021-03-30
"Guthrie",2021-03-30,"Guthrie",16998,1229,1070,28,23,5,5533,1139,41,2021-03-30
"Hamilton",2021-03-30,"Hamilton",22133,1943,1696,46,43,3,7407,1757,15,2021-03-30
"Hancock",2021-03-30,"Hancock",19705,1503,1342,33,27,6,5870,1405,30,2021-03-30
"Hardin",2021-03-30,"Hardin",32041,1878,1658,40,33,7,8233,1753,55,2021-03-30
"Harrison",2021-03-30,"Harrison",19800,1836,1600,71,67,4,6303,1708,37,2021-03-30
"Henry",2021-03-30,"Henry",33960,2972,2759,37,36,1,10798,2833,37,2021-03-30
"Howard",2021-03-30,"Howard",15817,1062,968,22,18,4,4531,1021,31,2021-03-30
"Humboldt",2021-03-30,"Humboldt",14493,1223,1106,26,23,3,4667,1171,39,2021-03-30
"Ida",2021-03-30,"Ida",11524,985,771,32,30,2,3271,873,70,2021-03-30
"Iowa",2021-03-30,"Iowa",27651,1498,1370,23,21,2,7967,1435,42,2021-03-30
"Jackson",2021-03-30,"Jackson",23788,2268,2058,42,39,3,8943,2140,40,2021-03-30
"Jasper",2021-03-30,"Jasper",47959,4350,3816,69,64,5,17884,4019,134,2021-03-30
"Jefferson",2021-03-30,"Jefferson",19096,1411,1259,35,29,6,7543,1299,5,2021-03-30
"Johnson",2021-03-30,"Johnson",194276,14308,13012,78,73,5,78039,13484,394,2021-03-30
"Jones",2021-03-30,"Jones",24025,2999,2792,55,51,4,9747,2893,46,2021-03-30
"Keokuk",2021-03-30,"Keokuk",14612,1002,893,30,30,0,4129,933,10,2021-03-30
"Kossuth",2021-03-30,"Kossuth",24026,2181,1927,58,51,7,7771,2067,82,2021-03-30
"Lee",2021-03-30,"Lee",50547,3864,3570,55,42,13,15630,3632,7,2021-03-30
"Linn",2021-03-30,"Linn",268584,21143,19109,324,291,33,114560,19827,394,2021-03-30
"Louisa",2021-03-30,"Louisa",16148,1311,1181,48,41,7,5320,1246,17,2021-03-30
"Lucas",2021-03-30,"Lucas",8718,774,691,22,18,4,3733,746,33,2021-03-30
"Lyon",2021-03-30,"Lyon",14360,1505,1417,41,37,4,4502,1499,41,2021-03-30
"Madison",2021-03-30,"Madison",19076,1637,1427,19,15,4,7573,1500,54,2021-03-30
"Mahaska",2021-03-30,"Mahaska",28755,2298,2096,49,44,5,10236,2194,49,2021-03-30
"Marion",2021-03-30,"Marion",39066,3701,3342,74,64,10,15741,3499,83,2021-03-30
"Marshall",2021-03-30,"Marshall",76592,5085,4562,74,66,8,20981,4727,91,2021-03-30
"Mills",2021-03-30,"Mills",20142,1711,1464,20,17,3,7542,1547,63,2021-03-30
"Mitchell",2021-03-30,"Mitchell",16448,1353,1174,41,38,3,5389,1243,28,2021-03-30
"Monona",2021-03-30,"Monona",17051,843,738,30,28,2,3696,790,22,2021-03-30
"Monroe",2021-03-30,"Monroe",9074,954,867,28,21,7,3407,913,18,2021-03-30
"Montgomery",2021-03-30,"Montgomery",13339,1056,932,36,34,2,4201,979,11,2021-03-30
"Muscatine",2021-03-30,"Muscatine",50382,4740,4144,95,86,9,21009,4426,187,2021-03-30
"O'Brien",2021-03-30,"O'Brien",24012,2062,1763,58,54,4,6577,1918,97,2021-03-30
"Osceola",2021-03-30,"Osceola",7800,738,667,16,13,3,2422,712,29,2021-03-30
"Page",2021-03-30,"Page",19810,1915,1787,19,18,1,6236,1848,42,2021-03-30
"Palo Alto",2021-03-30,"Palo Alto",17018,1112,985,22,20,2,4398,1059,52,2021-03-30
"Pending Investigation",2021-03-30,"Pending Investigation",11856,1035,933,0,0,0,6149,1011,78,2021-03-30
"Plymouth",2021-03-30,"Plymouth",35450,4127,3596,79,71,8,13040,3824,149,2021-03-30
"Pocahontas",2021-03-30,"Pocahontas",12082,871,794,19,19,0,3389,827,14,2021-03-30
"Polk",2021-03-30,"Polk",636315,61183,51174,579,515,64,269608,54253,2500,2021-03-30
"Pottawattamie",2021-03-30,"Pottawattamie",110641,11296,9693,152,134,18,46425,10252,407,2021-03-30
"Poweshiek",2021-03-30,"Poweshiek",39084,1584,1454,32,29,3,8596,1510,24,2021-03-30
"Ringgold",2021-03-30,"Ringgold",9123,545,488,22,18,4,2347,527,17,2021-03-30
"Sac",2021-03-30,"Sac",18447,1310,1165,18,18,0,5264,1231,48,2021-03-30
"Scott",2021-03-30,"Scott",192195,19261,16949,226,207,19,83971,17910,735,2021-03-30
"Shelby",2021-03-30,"Shelby",15687,1294,1118,34,31,3,5312,1233,81,2021-03-30
"Sioux",2021-03-30,"Sioux",40874,5120,4715,69,66,3,15690,4943,159,2021-03-30
"Story",2021-03-30,"Story",151342,10725,9527,46,40,6,55139,9985,412,2021-03-30
"Tama",2021-03-30,"Tama",30615,2174,1945,68,65,3,8292,2051,38,2021-03-30
"Taylor",2021-03-30,"Taylor",7997,668,630,12,10,2,2471,643,1,2021-03-30
"Union",2021-03-30,"Union",15982,1300,1163,32,26,6,6413,1219,24,2021-03-30
"Van Buren",2021-03-30,"Van Buren",7877,571,521,18,15,3,2701,544,5,2021-03-30
"Wapello",2021-03-30,"Wapello",43844,4571,3909,116,112,4,18046,4208,183,2021-03-30
"Warren",2021-03-30,"Warren",70349,5841,5036,80,71,9,27363,5361,245,2021-03-30
"Washington",2021-03-30,"Washington",38044,2605,2350,49,45,4,11647,2441,42,2021-03-30
"Wayne",2021-03-30,"Wayne",6143,552,431,23,18,5,2372,514,60,2021-03-30
"Webster",2021-03-30,"Webster",64796,5305,4853,89,75,14,21034,5033,91,2021-03-30
"Winnebago",2021-03-30,"Winnebago",16311,1434,1271,31,26,5,6126,1339,37,2021-03-30
"Winneshiek",2021-03-30,"Winneshiek",35388,1963,1795,31,26,5,10093,1890,64,2021-03-30
"Woodbury",2021-03-30,"Woodbury",134921,15729,13573,217,199,18,58786,14451,661,2021-03-30
"Worth",2021-03-30,"Worth",11810,716,657,8,7,1,3675,678,13,2021-03-30
"Wright",2021-03-30,"Wright",19663,1834,1705,34,27,7,7757,1765,26,2021-03-30
"Total",2021-03-30,"Totals",4428334,378641,332440,5729,5101,628,1632550,349735,11566,2021-03-30
