"","EventResidentCounty","Individuals.Tested","Individuals.Positive","Total.Recovered","Total.Deaths","Active","positivity","date"
"Delaware","Delaware","5621","1279","726","20","533","0.227539583703967",2020-11-19
"Des Moines","Des Moines","14448","2511","1316","15","1180","0.173795681063123",2020-11-19
"Dickinson","Dickinson","7239","1182","712","9","461","0.163282221301285",2020-11-19
"Dubuque","Dubuque","41741","8268","4937","88","3243","0.198078627728133",2020-11-19
"Emmet","Emmet","3338","657","396","23","238","0.196824445775914",2020-11-19
"Fayette","Fayette","6032","887","357","8","522","0.147049071618037",2020-11-19
"Floyd","Floyd","5355","839","476","13","350","0.156676003734827",2020-11-19
"Franklin","Franklin","3497","640","392","19","229","0.183014012010295",2020-11-19
"Fremont","Fremont","1843","321","196","2","123","0.174172544763972",2020-11-19
"Greene","Greene","2957","446","182","0","264","0.150828542441664",2020-11-19
"Grundy","Grundy","3933","712","289","10","413","0.181032290872108",2020-11-19
"Guthrie","Guthrie","3850","666","366","15","285","0.172987012987013",2020-11-19
"Hamilton","Hamilton","5047","885","501","6","378","0.175351694075689",2020-11-19
"Hancock","Hancock","3948","740","332","6","402","0.187436676798379",2020-11-19
"Hardin","Hardin","5667","974","448","10","516","0.171872242809247",2020-11-19
"Harrison","Harrison","4348","952","618","26","308","0.218951241950322",2020-11-19
"Henry","Henry","7475","1616","1026","7","583","0.2161872909699",2020-11-19
"Howard","Howard","2895","460","255","9","196","0.158894645941278",2020-11-19
"Humboldt","Humboldt","3339","616","317","4","295","0.184486373165618",2020-11-19
"Ida","Ida","2153","412","187","8","217","0.191360891778913",2020-11-19
"Iowa","Iowa","5680","809","375","11","423","0.142429577464789",2020-11-19
"Jackson","Jackson","6107","1272","579","8","685","0.208285573931554",2020-11-19
"Jasper","Jasper","11656","1923","1039","37","847","0.164979409746054",2020-11-19
"Jefferson","Jefferson","4925","554","220","1","333","0.11248730964467",2020-11-19
"Johnson","Johnson","55108","8621","5705","35","2881","0.156438266676345",2020-11-19
"Jones","Jones","7191","2065","427","9","1629","0.287164511194549",2020-11-19
"Keokuk","Keokuk","2683","472","148","5","319","0.175922474841595",2020-11-19
"Kossuth","Kossuth","5187","862","451","3","408","0.166184692500482",2020-11-19
"Lee","Lee","10530","1779","904","14","861","0.168945868945869",2020-11-19
"Linn","Linn","80340","12473","5171","150","7152","0.155252676126463",2020-11-19
"Louisa","Louisa","3793","755","495","16","244","0.199050883205906",2020-11-19
"Lucas","Lucas","2390","291","190","6","95","0.121757322175732",2020-11-19
"Lyon","Lyon","3046","877","522","8","347","0.287918581746553",2020-11-19
"Madison","Madison","4879","599","349","4","246","0.12277105964337",2020-11-19
"Mahaska","Mahaska","6950","1120","650","26","444","0.161151079136691",2020-11-19
"Marion","Marion","10029","1777","1023","17","737","0.177186160135607",2020-11-19
"Marshall","Marshall","14791","3119","1939","40","1140","0.210871475897505",2020-11-19
"Mills","Mills","5473","894","364","6","524","0.16334734149461",2020-11-19
"Mitchell","Mitchell","3911","662","242","4","416","0.169266172334441",2020-11-19
"Monona","Monona","2568","354","237","2","115","0.13785046728972",2020-11-19
"Monroe","Monroe","2092","392","240","12","140","0.187380497131931",2020-11-19
"Montgomery","Montgomery","2782","395","202","10","183","0.141984184040259",2020-11-19
"Muscatine","Muscatine","14409","2487","1348","62","1077","0.172600458047054",2020-11-19
"O'Brien","O'Brien","4578","1143","607","26","510","0.249672346002621",2020-11-19
"Osceola","Osceola","1711","467","275","0","192","0.272939801285798",2020-11-19
"Page","Page","4350","1037","429","3","605","0.238390804597701",2020-11-19
"Palo Alto","Palo Alto","3134","568","305","3","260","0.181238034460753",2020-11-19
"Pending Investigation","Pending Investigation","7618","503","1","0","502","0.0660278288264636",2020-11-19
"Plymouth","Plymouth","9503","2491","1586","36","869","0.262127749131853",2020-11-19
"Pocahontas","Pocahontas","2572","485","216","2","267","0.188569206842924",2020-11-19
"Polk","Polk","183332","29286","18313","315","10658","0.159742979948945",2020-11-19
"Pottawattamie","Pottawattamie","31829","5263","3224","61","1978","0.165352351629018",2020-11-19
"Poweshiek","Poweshiek","5760","857","469","12","376","0.148784722222222",2020-11-19
"Ringgold","Ringgold","1625","154","93","2","59","0.0947692307692308",2020-11-19
"Sac","Sac","3838","720","382","7","331","0.187597707139135",2020-11-19
"Scott","Scott","57006","9325","4393","66","4866","0.163579272357296",2020-11-19
"Shelby","Shelby","3514","682","436","3","243","0.194080819578828",2020-11-19
"Sioux","Sioux","11166","3356","2339","22","995","0.30055525703027",2020-11-19
"Story","Story","38525","5929","3919","19","1991","0.153900064892927",2020-11-19
"Tama","Tama","6033","1391","872","39","480","0.230565224598044",2020-11-19
"Taylor","Taylor","1801","395","227","2","166","0.219322598556358",2020-11-19
"Union","Union","4656","612","259","6","347","0.131443298969072",2020-11-19
"Van Buren","Van Buren","1816","310","165","4","141","0.170704845814978",2020-11-19
"Wapello","Wapello","11127","2243","1489","70","684","0.201581738114496",2020-11-19
"Warren","Warren","18326","2336","1196","9","1131","0.127469169485976",2020-11-19
"Washington","Washington","7981","1189","620","12","557","0.148978824708683",2020-11-19
"Wayne","Wayne","1544","268","128","6","134","0.173575129533679",2020-11-19
"Webster","Webster","16008","3121","1774","27","1320","0.194965017491254",2020-11-19
"Winnebago","Winnebago","4328","813","448","23","342","0.187846580406654",2020-11-19
"Winneshiek","Winneshiek","6413","826","518","9","299","0.128800873226259",2020-11-19
"Woodbury","Woodbury","42606","9506","6994","109","2403","0.22311411538281",2020-11-19
"Worth","Worth","2412","300","136","0","164","0.124378109452736",2020-11-19
"Wright","Wright","5844","1088","714","4","370","0.186173853524983",2020-11-19
"Total","Totals","1133850","198641","112777","2102","83762","0.175191603827667",2020-11-19
