"","date","County","Total.Tests","Total.Positive.Tests","Total.Recovered","Total.Deaths","Underlying.Cause.Deaths","Contributing.Factor.Deaths","Individuals.Tested","Individuals.Positive","Active","date"
"Dickinson",2021-03-16,"Dickinson",23135,2273,1944,40,34,6,9877,2095,111,2021-03-16
"Dubuque",2021-03-16,"Dubuque",167617,13701,11962,199,186,13,54883,12508,347,2021-03-16
"Emmet",2021-03-16,"Emmet",14750,1235,1093,40,38,2,4819,1166,33,2021-03-16
"Fayette",2021-03-16,"Fayette",31315,1876,1719,36,33,3,8874,1801,46,2021-03-16
"Floyd",2021-03-16,"Floyd",22809,1658,1419,41,31,10,7416,1495,35,2021-03-16
"Franklin",2021-03-16,"Franklin",17983,1199,1058,20,19,1,5044,1100,22,2021-03-16
"Fremont",2021-03-16,"Fremont",6555,592,536,9,7,2,2533,560,15,2021-03-16
"Greene",2021-03-16,"Greene",13423,790,712,10,10,0,3955,741,19,2021-03-16
"Grundy",2021-03-16,"Grundy",17416,1402,1258,31,26,5,5571,1329,40,2021-03-16
"Guthrie",2021-03-16,"Guthrie",16277,1185,1052,28,23,5,5419,1105,25,2021-03-16
"Hamilton",2021-03-16,"Hamilton",21542,1930,1671,42,41,1,7276,1744,31,2021-03-16
"Hancock",2021-03-16,"Hancock",19086,1484,1330,33,27,6,5756,1388,25,2021-03-16
"Hardin",2021-03-16,"Hardin",30762,1843,1619,39,33,6,8061,1718,60,2021-03-16
"Harrison",2021-03-16,"Harrison",18913,1812,1580,70,66,4,6188,1685,35,2021-03-16
"Henry",2021-03-16,"Henry",33038,2947,2737,37,36,1,10595,2808,34,2021-03-16
"Howard",2021-03-16,"Howard",15260,1048,944,22,18,4,4418,1007,41,2021-03-16
"Humboldt",2021-03-16,"Humboldt",13978,1194,1089,25,22,3,4556,1145,31,2021-03-16
"Ida",2021-03-16,"Ida",10940,957,766,32,30,2,3191,849,51,2021-03-16
"Iowa",2021-03-16,"Iowa",26461,1482,1336,23,21,2,7800,1419,60,2021-03-16
"Jackson",2021-03-16,"Jackson",23006,2238,2036,39,36,3,8746,2113,38,2021-03-16
"Jasper",2021-03-16,"Jasper",45786,4243,3593,69,64,5,17473,3919,257,2021-03-16
"Jefferson",2021-03-16,"Jefferson",18519,1401,1247,34,28,6,7418,1289,8,2021-03-16
"Johnson",2021-03-16,"Johnson",188372,14028,12761,76,71,5,76383,13245,408,2021-03-16
"Jones",2021-03-16,"Jones",23135,2967,2776,55,51,4,9542,2866,35,2021-03-16
"Keokuk",2021-03-16,"Keokuk",14071,993,877,29,29,0,4025,927,21,2021-03-16
"Kossuth",2021-03-16,"Kossuth",23021,2126,1881,57,51,6,7599,2013,75,2021-03-16
"Lee",2021-03-16,"Lee",48743,3770,3437,54,41,13,15255,3549,58,2021-03-16
"Linn",2021-03-16,"Linn",259698,20874,18825,320,288,32,112137,19610,465,2021-03-16
"Louisa",2021-03-16,"Louisa",15542,1295,1156,48,41,7,5235,1232,28,2021-03-16
"Lucas",2021-03-16,"Lucas",8391,763,671,21,17,4,3664,735,43,2021-03-16
"Lyon",2021-03-16,"Lyon",13705,1483,1398,41,37,4,4422,1475,36,2021-03-16
"Madison",2021-03-16,"Madison",18523,1606,1385,18,14,4,7434,1471,68,2021-03-16
"Mahaska",2021-03-16,"Mahaska",27662,2275,2061,47,42,5,10038,2173,65,2021-03-16
"Marion",2021-03-16,"Marion",37154,3655,3279,74,64,10,15361,3457,104,2021-03-16
"Marshall",2021-03-16,"Marshall",73645,5040,4490,74,66,8,20528,4682,118,2021-03-16
"Mills",2021-03-16,"Mills",19574,1660,1440,20,17,3,7390,1503,43,2021-03-16
"Mitchell",2021-03-16,"Mitchell",15862,1334,1157,40,38,2,5297,1224,27,2021-03-16
"Monona",2021-03-16,"Monona",16384,831,731,29,27,2,3609,775,15,2021-03-16
"Monroe",2021-03-16,"Monroe",8752,946,846,28,21,7,3331,906,32,2021-03-16
"Montgomery",2021-03-16,"Montgomery",12897,1047,924,36,34,2,4246,971,11,2021-03-16
"Muscatine",2021-03-16,"Muscatine",47987,4620,4029,93,84,9,20515,4315,193,2021-03-16
"O'Brien",2021-03-16,"O'Brien",22900,2007,1713,58,54,4,6421,1857,86,2021-03-16
"Osceola",2021-03-16,"Osceola",7412,711,650,15,13,2,2347,686,21,2021-03-16
"Page",2021-03-16,"Page",19137,1878,1760,19,18,1,6145,1817,38,2021-03-16
"Palo Alto",2021-03-16,"Palo Alto",16195,1077,965,22,20,2,4300,1028,41,2021-03-16
"Pending Investigation",2021-03-16,"Pending Investigation",12536,1026,866,0,0,0,6382,1001,135,2021-03-16
"Plymouth",2021-03-16,"Plymouth",34080,4023,3546,79,71,8,12763,3732,107,2021-03-16
"Pocahontas",2021-03-16,"Pocahontas",11796,863,788,19,19,0,3346,815,8,2021-03-16
"Polk",2021-03-16,"Polk",609368,59627,49785,574,511,63,263381,52813,2454,2021-03-16
"Pottawattamie",2021-03-16,"Pottawattamie",106774,10994,9497,149,132,17,45469,9985,339,2021-03-16
"Poweshiek",2021-03-16,"Poweshiek",36740,1570,1432,30,28,2,8440,1496,34,2021-03-16
"Ringgold",2021-03-16,"Ringgold",8887,532,478,22,18,4,2290,513,13,2021-03-16
"Sac",2021-03-16,"Sac",17741,1285,1145,18,18,0,5144,1204,41,2021-03-16
"Scott",2021-03-16,"Scott",185645,18618,16610,218,201,17,82095,17342,514,2021-03-16
"Shelby",2021-03-16,"Shelby",14834,1257,1102,34,31,3,5165,1195,59,2021-03-16
"Sioux",2021-03-16,"Sioux",38756,5016,4637,69,66,3,15301,4839,133,2021-03-16
"Story",2021-03-16,"Story",145525,10462,9257,46,40,6,54180,9753,450,2021-03-16
"Tama",2021-03-16,"Tama",29506,2159,1909,68,65,3,8142,2038,61,2021-03-16
"Taylor",2021-03-16,"Taylor",7694,666,619,12,10,2,2432,641,10,2021-03-16
"Union",2021-03-16,"Union",15456,1279,1148,31,26,5,6320,1200,21,2021-03-16
"Van Buren",2021-03-16,"Van Buren",7633,562,519,18,15,3,2639,538,1,2021-03-16
"Wapello",2021-03-16,"Wapello",42176,4470,3744,114,110,4,17629,4127,269,2021-03-16
"Warren",2021-03-16,"Warren",67440,5714,4897,79,71,8,26740,5231,255,2021-03-16
"Washington",2021-03-16,"Washington",36843,2577,2321,48,44,4,11417,2409,40,2021-03-16
"Wayne",2021-03-16,"Wayne",5573,528,420,21,17,4,2253,490,49,2021-03-16
"Webster",2021-03-16,"Webster",62421,5255,4785,88,74,14,20713,4990,117,2021-03-16
"Winnebago",2021-03-16,"Winnebago",15663,1416,1245,31,26,5,5984,1324,48,2021-03-16
"Winneshiek",2021-03-16,"Winneshiek",33482,1926,1736,30,26,4,9831,1854,88,2021-03-16
"Woodbury",2021-03-16,"Woodbury",128780,15325,13330,216,199,17,57129,14066,520,2021-03-16
"Worth",2021-03-16,"Worth",11231,707,644,8,7,1,3616,669,17,2021-03-16
"Wright",2021-03-16,"Wright",19197,1818,1686,31,26,5,7668,1754,37,2021-03-16
"Total",2021-03-16,"Totals",4259222,371182,325369,5642,5046,596,1598085,342933,11922,2021-03-16
