"","EventResidentCounty","Individuals.Tested","Individuals.Positive","Total.Recovered","Total.Deaths","Active","positivity","date"
"Pocahontas","Pocahontas","2089","228","171","2","55","0.109143130684538",2020-10-27
"Polk","Polk","154031","19057","15916","288","2853","0.123721848199388",2020-10-27
"Pottawattamie","Pottawattamie","26680","3252","2376","44","832","0.121889055472264",2020-10-27
"Poweshiek","Poweshiek","4743","461","336","11","114","0.0971958675943496",2020-10-27
"Ringgold","Ringgold","1382","88","72","2","14","0.0636758321273517",2020-10-27
"Sac","Sac","3250","400","269","4","127","0.123076923076923",2020-10-27
"Scott","Scott","46202","4615","3139","39","1437","0.0998874507597074",2020-10-27
"Shelby","Shelby","2924","374","331","2","41","0.127906976744186",2020-10-27
"Sioux","Sioux","9608","2450","1749","16","685","0.254995836802664",2020-10-27
"Story","Story","33491","4013","3466","18","529","0.119823236093279",2020-10-27
"Tama","Tama","5211","950","739","37","174","0.182306658990597",2020-10-27
"Taylor","Taylor","1531","243","178","2","63","0.158719790986283",2020-10-27
"Union","Union","3804","233","208","4","21","0.0612513144058885",2020-10-27
"Van Buren","Van Buren","1470","181","115","2","64","0.12312925170068",2020-10-27
"Wapello","Wapello","9541","1536","1389","62","85","0.160989414107536",2020-10-27
"Warren","Warren","15086","1264","969","7","288","0.0837862919262893",2020-10-27
"Washington","Washington","6357","665","485","11","169","0.104609092339154",2020-10-27
"Wayne","Wayne","1348","121","95","3","23","0.0897626112759644",2020-10-27
"Webster","Webster","14116","1848","1358","15","475","0.130915273448569",2020-10-27
"Winnebago","Winnebago","3618","499","314","19","166","0.137921503593145",2020-10-27
"Winneshiek","Winneshiek","5308","479","367","9","103","0.090241145440844",2020-10-27
"Woodbury","Woodbury","37599","7264","5626","97","1541","0.193196627569882",2020-10-27
"Worth","Worth","1980","145","110","0","35","0.0732323232323232",2020-10-27
"Wright","Wright","5085","728","600","1","127","0.143166175024582",2020-10-27
"Total","Totals","944005","117619","89402","1657","26560","0.12459573837003",2020-10-27
