"","date","County","Total.Tests","Total.Positive.Tests","Total.Recovered","Total.Deaths","Underlying.Cause.Deaths","Contributing.Factor.Deaths","Individuals.Tested","Individuals.Positive","Active","date"
"Emmet",2021-07-02,"Emmet",18234,1441,1313,41,39,2,5537,1360,6,2021-07-02
"Fayette",2021-07-02,"Fayette",38855,1961,1822,43,38,5,9978,1875,10,2021-07-02
"Floyd",2021-07-02,"Floyd",27985,1819,1584,42,32,10,8389,1638,12,2021-07-02
"Franklin",2021-07-02,"Franklin",21843,1349,1205,23,21,2,5906,1237,9,2021-07-02
"Fremont",2021-07-02,"Fremont",8068,663,621,10,8,2,2854,627,-4,2021-07-02
"Greene",2021-07-02,"Greene",15876,830,770,11,10,1,4408,781,0,2021-07-02
"Grundy",2021-07-02,"Grundy",20459,1456,1338,33,27,6,6149,1377,6,2021-07-02
"Guthrie",2021-07-02,"Guthrie",20136,1318,1202,32,26,6,6180,1234,0,2021-07-02
"Hamilton",2021-07-02,"Hamilton",24797,2015,1766,51,46,5,8120,1820,3,2021-07-02
"Hancock",2021-07-02,"Hancock",23598,1604,1464,34,27,7,6560,1506,8,2021-07-02
"Hardin",2021-07-02,"Hardin",38020,2019,1832,44,34,10,9161,1884,8,2021-07-02
"Harrison",2021-07-02,"Harrison",22516,1940,1725,73,69,4,6818,1801,3,2021-07-02
"Henry",2021-07-02,"Henry",39278,3109,2905,37,36,1,11792,2953,11,2021-07-02
"Howard",2021-07-02,"Howard",18000,1103,1024,22,18,4,4922,1051,5,2021-07-02
"Humboldt",2021-07-02,"Humboldt",16429,1254,1170,26,23,3,5014,1204,8,2021-07-02
"Ida",2021-07-02,"Ida",13326,1030,876,35,32,3,3562,917,6,2021-07-02
"Iowa",2021-07-02,"Iowa",31806,1562,1478,24,22,2,8740,1500,-2,2021-07-02
"Jackson",2021-07-02,"Jackson",28143,2386,2212,42,39,3,9883,2252,-2,2021-07-02
"Jasper",2021-07-02,"Jasper",55869,4571,4139,73,67,6,19737,4218,6,2021-07-02
"Jefferson",2021-07-02,"Jefferson",22971,1466,1308,35,29,6,8498,1338,-5,2021-07-02
"Johnson",2021-07-02,"Johnson",229109,15540,14507,85,77,8,87521,14646,54,2021-07-02
"Jones",2021-07-02,"Jones",28788,3144,2953,57,51,6,10793,3012,2,2021-07-02
"Keokuk",2021-07-02,"Keokuk",16797,1040,933,32,31,1,4590,971,6,2021-07-02
"Kossuth",2021-07-02,"Kossuth",28208,2287,2104,66,57,9,8490,2164,-6,2021-07-02
"Lee",2021-07-02,"Lee",59438,4106,3760,57,44,13,17229,3852,35,2021-07-02
"Linn",2021-07-02,"Linn",317283,22715,20777,341,305,36,127187,21286,168,2021-07-02
"Louisa",2021-07-02,"Louisa",18846,1367,1249,49,42,7,5811,1300,2,2021-07-02
"Lucas",2021-07-02,"Lucas",10237,808,759,23,18,5,4168,780,-2,2021-07-02
"Lyon",2021-07-02,"Lyon",17705,1609,1551,41,37,4,5073,1599,7,2021-07-02
"Madison",2021-07-02,"Madison",22750,1791,1629,19,15,4,8472,1647,-1,2021-07-02
"Mahaska",2021-07-02,"Mahaska",33778,2438,2263,51,46,5,11275,2329,15,2021-07-02
"Marion",2021-07-02,"Marion",45669,3867,3596,77,65,12,17351,3662,-11,2021-07-02
"Marshall",2021-07-02,"Marshall",88303,5264,4791,76,68,8,23030,4884,17,2021-07-02
"Mills",2021-07-02,"Mills",22492,1813,1609,24,21,3,8035,1642,9,2021-07-02
"Mitchell",2021-07-02,"Mitchell",19442,1378,1232,43,40,3,5791,1267,-8,2021-07-02
"Monona",2021-07-02,"Monona",19199,899,808,31,29,2,4001,836,-3,2021-07-02
"Monroe",2021-07-02,"Monroe",10487,1011,929,32,24,8,3800,964,3,2021-07-02
"Montgomery",2021-07-02,"Montgomery",15146,1116,1000,38,36,2,4526,1036,-2,2021-07-02
"Muscatine",2021-07-02,"Muscatine",61031,5235,4770,106,97,9,23301,4892,16,2021-07-02
"O'Brien",2021-07-02,"O'Brien",27653,2153,1941,61,56,5,7026,1998,-4,2021-07-02
"Osceola",2021-07-02,"Osceola",9804,815,775,17,14,3,2704,789,-3,2021-07-02
"Page",2021-07-02,"Page",23009,2012,1924,22,20,2,6674,1945,-1,2021-07-02
"Palo Alto",2021-07-02,"Palo Alto",20166,1197,1109,23,22,1,4775,1136,4,2021-07-02
"Pending Investigation",2021-07-02,"Pending Investigation",7995,981,940,0,0,0,4312,963,23,2021-07-02
"Plymouth",2021-07-02,"Plymouth",40821,4348,3944,81,73,8,14019,4034,9,2021-07-02
"Pocahontas",2021-07-02,"Pocahontas",14519,902,838,22,22,0,3645,858,-2,2021-07-02
"Polk",2021-07-02,"Polk",753479,65765,57487,642,563,79,298726,58342,213,2021-07-02
"Pottawattamie",2021-07-02,"Pottawattamie",127612,12384,11038,177,153,24,50566,11244,29,2021-07-02
"Poweshiek",2021-07-02,"Poweshiek",48220,1651,1539,36,33,3,9497,1572,-3,2021-07-02
"Ringgold",2021-07-02,"Ringgold",10755,584,541,24,18,6,2542,565,0,2021-07-02
"Sac",2021-07-02,"Sac",22067,1396,1292,20,19,1,5698,1310,-2,2021-07-02
"Scott",2021-07-02,"Scott",235175,21776,20044,249,225,24,94966,20332,39,2021-07-02
"Shelby",2021-07-02,"Shelby",18366,1381,1279,37,33,4,5855,1318,2,2021-07-02
"Sioux",2021-07-02,"Sioux",48679,5359,5094,74,71,3,17083,5178,10,2021-07-02
"Story",2021-07-02,"Story",171522,11496,10641,48,42,6,59495,10728,39,2021-07-02
"Tama",2021-07-02,"Tama",35010,2256,2039,71,67,4,9002,2127,17,2021-07-02
"Taylor",2021-07-02,"Taylor",9605,690,654,12,10,2,2695,668,2,2021-07-02
"Union",2021-07-02,"Union",18631,1384,1264,35,27,8,7035,1301,2,2021-07-02
"Van Buren",2021-07-02,"Van Buren",9302,590,547,18,15,3,2978,565,0,2021-07-02
"Wapello",2021-07-02,"Wapello",51099,4720,4206,122,118,4,19915,4345,17,2021-07-02
"Warren",2021-07-02,"Warren",84137,6364,5730,92,82,10,30194,5851,29,2021-07-02
"Washington",2021-07-02,"Washington",44986,2750,2518,51,47,4,12805,2575,6,2021-07-02
"Wayne",2021-07-02,"Wayne",7867,590,520,23,18,5,2716,549,6,2021-07-02
"Webster",2021-07-02,"Webster",73903,5510,5044,94,79,15,22426,5202,64,2021-07-02
"Winnebago",2021-07-02,"Winnebago",19285,1564,1409,31,26,5,6818,1447,7,2021-07-02
"Winneshiek",2021-07-02,"Winneshiek",42921,2083,1941,35,30,5,11080,2004,28,2021-07-02
"Woodbury",2021-07-02,"Woodbury",157154,16574,15003,230,211,19,64028,15254,21,2021-07-02
"Worth",2021-07-02,"Worth",14727,807,752,8,7,1,4184,763,3,2021-07-02
"Wright",2021-07-02,"Wright",21941,1939,1824,40,33,7,8276,1866,2,2021-07-02
"Total",2021-07-02,"Totals",5199857,404900,366197,6140,5419,721,1796537,373942,1605,2021-07-02
