"","EventResidentCounty","Individuals.Tested","Individuals.Positive","Total.Recovered","Total.Deaths","Active","positivity","date"
"Monona","Monona","2051","194","125","1","68","0.0945880058508045",2020-10-10
"Monroe","Monroe","1521","191","123","11","57","0.125575279421433",2020-10-10
"Montgomery","Montgomery","2100","132","100","5","27","0.0628571428571429",2020-10-10
"Muscatine","Muscatine","10467","1206","990","57","159","0.115219260533104",2020-10-10
"O'Brien","O'Brien","3367","502","259","9","234","0.149094149094149",2020-10-10
"Osceola","Osceola","1192","205","108","0","97","0.171979865771812",2020-10-10
"Page","Page","3108","271","218","0","53","0.0871943371943372",2020-10-10
"Palo Alto","Palo Alto","2378","256","153","0","103","0.107653490328007",2020-10-10
"Pending Investigation","Pending Investigation","4284","8","0","0","8","0.00186741363211951",2020-10-10
"Plymouth","Plymouth","7307","1353","917","24","412","0.185164910359929",2020-10-10
"Pocahontas","Pocahontas","1910","189","147","2","40","0.0989528795811518",2020-10-10
"Polk","Polk","141121","16968","14515","276","2177","0.120237243216814",2020-10-10
"Pottawattamie","Pottawattamie","23565","2599","1967","43","589","0.110290685338426",2020-10-10
"Poweshiek","Poweshiek","4167","381","263","10","108","0.0914326853851692",2020-10-10
"Ringgold","Ringgold","1263","65","52","2","11","0.051464766429137",2020-10-10
"Sac","Sac","2961","327","153","1","173","0.110435663627153",2020-10-10
"Scott","Scott","40714","3505","2528","29","948","0.0860883234268311",2020-10-10
"Shelby","Shelby","2610","306","275","1","30","0.117241379310345",2020-10-10
"Sioux","Sioux","8619","2032","1100","8","924","0.235758208608887",2020-10-10
"Story","Story","31426","3677","3119","17","541","0.117005027684083",2020-10-10
"Tama","Tama","4804","844","700","34","110","0.175686927560366",2020-10-10
"Taylor","Taylor","1375","193","137","1","55","0.140363636363636",2020-10-10
"Union","Union","3409","178","115","3","60","0.0522147257260194",2020-10-10
"Van Buren","Van Buren","1302","140","114","1","25","0.10752688172043",2020-10-10
"Wapello","Wapello","8825","1415","1304","58","53","0.160339943342776",2020-10-10
"Warren","Warren","13654","1034","897","6","131","0.0757287241833895",2020-10-10
"Washington","Washington","5658","551","400","11","140","0.0973842347119123",2020-10-10
"Wayne","Wayne","1205","101","88","3","10","0.0838174273858921",2020-10-10
"Webster","Webster","13099","1546","1211","14","321","0.118024276662341",2020-10-10
"Winnebago","Winnebago","3231","361","243","16","102","0.11173011451563",2020-10-10
"Winneshiek","Winneshiek","4648","378","288","9","81","0.0813253012048193",2020-10-10
"Woodbury","Woodbury","34236","6297","4549","77","1671","0.183929197336137",2020-10-10
"Worth","Worth","1821","117","96","0","21","0.0642504118616145",2020-10-10
"Wright","Wright","4773","650","555","1","94","0.136182694322229",2020-10-10
"Total","Totals","855352","98305","75930","1454","20921","0.114929292267979",2020-10-10
