"","date","County","Total.Tests","Total.Positive.Tests","Total.Recovered","Total.Deaths","Underlying.Cause.Deaths","Contributing.Factor.Deaths","Individuals.Tested","Individuals.Positive","Active","date"
"Guthrie",2021-06-12,"Guthrie",19884,1312,1194,32,26,6,6125,1229,3,2021-06-12
"Hamilton",2021-06-12,"Hamilton",24477,2009,1757,51,46,5,8022,1814,6,2021-06-12
"Hancock",2021-06-12,"Hancock",23039,1598,1451,34,27,7,6488,1499,14,2021-06-12
"Hardin",2021-06-12,"Hardin",37495,2004,1817,44,34,10,9050,1872,11,2021-06-12
"Harrison",2021-06-12,"Harrison",22417,1938,1723,73,69,4,6780,1800,4,2021-06-12
"Henry",2021-06-12,"Henry",38610,3089,2887,37,36,1,11650,2940,16,2021-06-12
"Howard",2021-06-12,"Howard",17745,1100,1023,22,18,4,4858,1050,5,2021-06-12
"Humboldt",2021-06-12,"Humboldt",16126,1244,1166,26,23,3,4953,1194,2,2021-06-12
"Ida",2021-06-12,"Ida",13168,1028,866,35,32,3,3532,914,13,2021-06-12
"Iowa",2021-06-12,"Iowa",31355,1563,1469,24,22,2,8642,1497,4,2021-06-12
"Jackson",2021-06-12,"Jackson",27500,2385,2183,42,39,3,9785,2250,25,2021-06-12
"Jasper",2021-06-12,"Jasper",55125,4556,4123,72,67,5,19506,4205,10,2021-06-12
"Jefferson",2021-06-12,"Jefferson",22230,1455,1300,35,29,6,8333,1334,-1,2021-06-12
"Johnson",2021-06-12,"Johnson",224807,15479,14411,85,77,8,86137,14598,102,2021-06-12
"Jones",2021-06-12,"Jones",28372,3138,2936,57,51,6,10689,3008,15,2021-06-12
"Keokuk",2021-06-12,"Keokuk",16531,1031,932,32,31,1,4523,963,-1,2021-06-12
"Kossuth",2021-06-12,"Kossuth",27760,2285,2101,66,57,9,8375,2161,-6,2021-06-12
"Lee",2021-06-12,"Lee",57719,4063,3718,56,43,13,16942,3812,38,2021-06-12
"Linn",2021-06-12,"Linn",311944,22575,20578,339,303,36,125620,21163,246,2021-06-12
"Louisa",2021-06-12,"Louisa",18447,1364,1236,49,42,7,5754,1296,11,2021-06-12
"Lucas",2021-06-12,"Lucas",10087,807,753,23,18,5,4116,779,3,2021-06-12
"Lyon",2021-06-12,"Lyon",17432,1596,1544,41,37,4,5009,1588,3,2021-06-12
"Madison",2021-06-12,"Madison",22335,1786,1612,19,15,4,8357,1645,14,2021-06-12
"Mahaska",2021-06-12,"Mahaska",33335,2431,2251,51,46,5,11156,2321,19,2021-06-12
"Marion",2021-06-12,"Marion",45105,3861,3571,76,65,11,17152,3659,12,2021-06-12
"Marshall",2021-06-12,"Marshall",86565,5237,4764,76,68,8,22793,4862,22,2021-06-12
"Mills",2021-06-12,"Mills",22251,1801,1604,24,21,3,7964,1630,2,2021-06-12
"Mitchell",2021-06-12,"Mitchell",19041,1378,1232,43,40,3,5721,1265,-10,2021-06-12
"Monona",2021-06-12,"Monona",18866,890,800,31,29,2,3968,829,-2,2021-06-12
"Monroe",2021-06-12,"Monroe",10318,1008,924,30,22,8,3754,962,8,2021-06-12
"Montgomery",2021-06-12,"Montgomery",15025,1118,997,38,36,2,4504,1036,1,2021-06-12
"Muscatine",2021-06-12,"Muscatine",59892,5214,4717,106,97,9,23016,4874,51,2021-06-12
"O'Brien",2021-06-12,"O'Brien",27481,2153,1936,61,56,5,6988,1997,0,2021-06-12
"Osceola",2021-06-12,"Osceola",9725,818,775,16,13,3,2685,790,-1,2021-06-12
"Page",2021-06-12,"Page",22716,2012,1909,22,20,2,6649,1945,14,2021-06-12
"Palo Alto",2021-06-12,"Palo Alto",19914,1193,1104,23,22,1,4737,1135,8,2021-06-12
"Pending Investigation",2021-06-12,"Pending Investigation",8114,978,942,0,0,0,4309,956,14,2021-06-12
"Plymouth",2021-06-12,"Plymouth",40390,4337,3933,81,73,8,13900,4028,14,2021-06-12
"Pocahontas",2021-06-12,"Pocahontas",14338,903,837,22,22,0,3620,858,-1,2021-06-12
"Polk",2021-06-12,"Polk",741602,65548,57107,638,560,78,295204,58157,412,2021-06-12
"Pottawattamie",2021-06-12,"Pottawattamie",126443,12343,10981,173,150,23,50135,11210,56,2021-06-12
"Poweshiek",2021-06-12,"Poweshiek",47833,1647,1522,36,33,3,9393,1569,11,2021-06-12
"Ringgold",2021-06-12,"Ringgold",10575,581,539,24,18,6,2523,561,-2,2021-06-12
"Sac",2021-06-12,"Sac",21816,1395,1287,20,19,1,5650,1308,1,2021-06-12
"Scott",2021-06-12,"Scott",230132,21726,19858,244,220,24,93686,20279,177,2021-06-12
"Shelby",2021-06-12,"Shelby",18211,1374,1278,37,33,4,5802,1313,-2,2021-06-12
"Sioux",2021-06-12,"Sioux",48249,5349,5078,74,71,3,16968,5167,15,2021-06-12
"Story",2021-06-12,"Story",169788,11470,10578,48,42,6,59004,10707,81,2021-06-12
"Tama",2021-06-12,"Tama",34442,2244,2025,71,67,4,8917,2115,19,2021-06-12
"Taylor",2021-06-12,"Taylor",9415,689,650,12,10,2,2672,667,5,2021-06-12
"Union",2021-06-12,"Union",18355,1381,1253,35,27,8,6942,1299,11,2021-06-12
"Van Buren",2021-06-12,"Van Buren",9060,589,543,18,15,3,2926,563,2,2021-06-12
"Wapello",2021-06-12,"Wapello",50181,4703,4182,122,118,4,19666,4333,29,2021-06-12
"Warren",2021-06-12,"Warren",82967,6337,5694,91,81,10,29938,5830,45,2021-06-12
"Washington",2021-06-12,"Washington",44223,2736,2497,51,47,4,12638,2569,21,2021-06-12
"Wayne",2021-06-12,"Wayne",7736,585,516,23,18,5,2673,543,4,2021-06-12
"Webster",2021-06-12,"Webster",72290,5434,5033,94,79,15,22220,5144,17,2021-06-12
"Winnebago",2021-06-12,"Winnebago",18921,1557,1395,31,26,5,6728,1442,16,2021-06-12
"Winneshiek",2021-06-12,"Winneshiek",42063,2056,1935,35,30,5,10929,1974,4,2021-06-12
"Woodbury",2021-06-12,"Woodbury",154814,16545,14937,230,211,19,63373,15224,57,2021-06-12
"Worth",2021-06-12,"Worth",14209,803,744,8,7,1,4107,757,5,2021-06-12
"Wright",2021-06-12,"Wright",21710,1930,1812,40,33,7,8226,1858,6,2021-06-12
"Total",2021-06-12,"Totals",5116059,403079,363693,6097,5388,709,1775925,372389,2599,2021-06-12
