"","EventResidentCounty","Individuals.Tested","Individuals.Positive","Total.Recovered","Total.Deaths","Active","positivity","date"
"Henry","Henry","7072","1452","952","7","493","0.205316742081448",2020-11-12
"Howard","Howard","2713","371","231","9","131","0.136748986361961",2020-11-12
"Humboldt","Humboldt","3166","536","290","3","243","0.169298799747315",2020-11-12
"Ida","Ida","2055","353","170","5","178","0.171776155717762",2020-11-12
"Iowa","Iowa","5378","691","350","11","330","0.128486426180736",2020-11-12
"Jackson","Jackson","5778","1099","505","5","589","0.190204222914503",2020-11-12
"Jasper","Jasper","11003","1665","965","34","666","0.151322366627283",2020-11-12
"Jefferson","Jefferson","4271","430","184","1","245","0.100678997892765",2020-11-12
"Johnson","Johnson","52054","7746","5527","34","2185","0.148807008106966",2020-11-12
"Jones","Jones","6583","1669","379","7","1283","0.253531824396172",2020-11-12
"Keokuk","Keokuk","2510","379","133","2","244","0.150996015936255",2020-11-12
"Kossuth","Kossuth","4830","695","404","1","290","0.143892339544513",2020-11-12
"Lee","Lee","9790","1476","824","14","638","0.15076608784474",2020-11-12
"Linn","Linn","74944","10373","4754","145","5474","0.138410012809564",2020-11-12
"Louisa","Louisa","3590","688","466","16","206","0.191643454038997",2020-11-12
"Lucas","Lucas","2256","273","171","6","96","0.121010638297872",2020-11-12
"Lyon","Lyon","2791","730","491","8","231","0.261554998208527",2020-11-12
"Madison","Madison","4604","498","331","4","163","0.108166811468288",2020-11-12
"Mahaska","Mahaska","6659","1001","575","26","400","0.150322871301997",2020-11-12
"Marion","Marion","9435","1491","1006","14","471","0.158028616852146",2020-11-12
"Marshall","Marshall","14164","2797","1866","38","893","0.197472465405253",2020-11-12
"Mills","Mills","5045","696","321","4","371","0.137958374628345",2020-11-12
"Mitchell","Mitchell","3638","513","220","2","291","0.141011544804838",2020-11-12
"Monona","Monona","2451","309","223","2","84","0.126070991432069",2020-11-12
"Monroe","Monroe","1982","344","216","12","116","0.173562058526741",2020-11-12
"Montgomery","Montgomery","2615","306","201","8","97","0.117017208413002",2020-11-12
"Muscatine","Muscatine","13445","2100","1246","61","793","0.156191892896988",2020-11-12
"O'Brien","O'Brien","4378","1044","541","23","480","0.238465052535404",2020-11-12
"Osceola","Osceola","1576","398","246","0","152","0.25253807106599",2020-11-12
"Page","Page","4001","766","423","1","342","0.191452136965759",2020-11-12
"Palo Alto","Palo Alto","2922","453","276","3","174","0.155030800821355",2020-11-12
"Pending Investigation","Pending Investigation","7076","480","0","0","480","0.0678349349915206",2020-11-12
"Plymouth","Plymouth","8994","2196","1461","34","701","0.244162775183456",2020-11-12
"Pocahontas","Pocahontas","2411","411","198","2","211","0.170468685192866",2020-11-12
"Polk","Polk","173157","25490","17418","301","7771","0.147207447576477",2020-11-12
"Pottawattamie","Pottawattamie","29522","4343","3010","52","1281","0.147110629361154",2020-11-12
"Poweshiek","Poweshiek","5406","734","463","11","260","0.135775064742878",2020-11-12
"Ringgold","Ringgold","1576","131","93","2","36","0.0831218274111675",2020-11-12
"Sac","Sac","3635","612","348","5","259","0.168363136176066",2020-11-12
"Scott","Scott","53072","7443","3962","54","3427","0.140243442870063",2020-11-12
"Shelby","Shelby","3296","585","432","2","151","0.17748786407767",2020-11-12
"Sioux","Sioux","10675","3071","2226","21","824","0.28768149882904",2020-11-12
"Story","Story","36627","5195","3784","18","1393","0.1418352581429",2020-11-12
"Tama","Tama","5767","1265","836","38","391","0.219351482573262",2020-11-12
"Taylor","Taylor","1709","342","213","2","127","0.200117027501463",2020-11-12
"Union","Union","4313","448","257","6","185","0.103872014838859",2020-11-12
"Van Buren","Van Buren","1709","267","143","2","122","0.156231714452896",2020-11-12
"Wapello","Wapello","10508","1975","1481","68","426","0.187952036543586",2020-11-12
"Warren","Warren","17105","1919","1111","9","799","0.112189418298743",2020-11-12
"Washington","Washington","7458","994","576","12","406","0.133279699651381",2020-11-12
"Wayne","Wayne","1481","246","126","5","115","0.166103983794733",2020-11-12
"Webster","Webster","15346","2656","1628","20","1008","0.173074416786133",2020-11-12
"Winnebago","Winnebago","4056","679","395","21","263","0.167406311637081",2020-11-12
"Winneshiek","Winneshiek","6003","683","466","9","208","0.113776445110778",2020-11-12
"Woodbury","Woodbury","41047","8783","6602","105","2076","0.213974224669282",2020-11-12
"Worth","Worth","2248","229","125","0","104","0.101868327402135",2020-11-12
"Wright","Wright","5581","957","677","3","277","0.171474646120767",2020-11-12
"Total","Totals","1068253","170338","105356","1927","63055","0.159454735909939",2020-11-12
