"","date","County","Total.Tests","Total.Positive.Tests","Total.Recovered","Total.Deaths","Underlying.Cause.Deaths","Contributing.Factor.Deaths","Individuals.Tested","Individuals.Positive","Active","date"
"Taylor",2021-05-24,"Taylor",9112,686,645,12,10,2,2638,662,5,2021-05-24
"Union",2021-05-24,"Union",17952,1368,1213,33,26,7,6846,1287,41,2021-05-24
"Van Buren",2021-05-24,"Van Buren",8834,587,541,18,15,3,2880,561,2,2021-05-24
"Wapello",2021-05-24,"Wapello",48934,4682,4140,122,118,4,19378,4319,57,2021-05-24
"Warren",2021-05-24,"Warren",81107,6299,5576,90,80,10,29518,5798,132,2021-05-24
"Washington",2021-05-24,"Washington",43269,2718,2460,51,47,4,12455,2549,38,2021-05-24
"Wayne",2021-05-24,"Wayne",7515,585,501,23,18,5,2635,543,19,2021-05-24
"Webster",2021-05-24,"Webster",70942,5413,5001,94,79,15,22018,5130,35,2021-05-24
"Winnebago",2021-05-24,"Winnebago",18405,1540,1357,31,26,5,6610,1429,41,2021-05-24
"Winneshiek",2021-05-24,"Winneshiek",41564,2050,1923,35,30,5,10788,1971,13,2021-05-24
"Woodbury",2021-05-24,"Woodbury",151917,16481,14809,228,209,19,62676,15179,142,2021-05-24
"Worth",2021-05-24,"Worth",13759,796,715,8,7,1,4038,752,29,2021-05-24
"Wright",2021-05-24,"Wright",21435,1922,1783,37,30,7,8147,1853,33,2021-05-24
"Total",2021-05-24,"Totals",5006670,400913,357732,6034,5336,698,1752259,370615,6849,2021-05-24
