"","date","County","Total.Tests","Total.Positive.Tests","Total.Recovered","Total.Deaths","Underlying.Cause.Deaths","Contributing.Factor.Deaths","Individuals.Tested","Individuals.Positive","Active","date"
"Dickinson",2021-05-20,"Dickinson",27865,2676,2405,44,38,6,10881,2485,36,2021-05-20
"Dubuque",2021-05-20,"Dubuque",199374,14696,13002,209,193,16,59502,13396,185,2021-05-20
"Emmet",2021-05-20,"Emmet",17646,1416,1262,40,38,2,5406,1343,41,2021-05-20
"Fayette",2021-05-20,"Fayette",37662,1935,1803,41,36,5,9701,1852,8,2021-05-20
"Floyd",2021-05-20,"Floyd",26652,1796,1526,42,32,10,8104,1614,46,2021-05-20
"Franklin",2021-05-20,"Franklin",20483,1321,1110,21,19,2,5632,1215,84,2021-05-20
"Fremont",2021-05-20,"Fremont",7498,664,611,9,7,2,2758,623,3,2021-05-20
"Greene",2021-05-20,"Greene",15421,823,757,10,10,0,4301,777,10,2021-05-20
"Grundy",2021-05-20,"Grundy",19860,1443,1325,33,27,6,6017,1365,7,2021-05-20
"Guthrie",2021-05-20,"Guthrie",19253,1307,1166,30,24,6,6011,1221,25,2021-05-20
"Hamilton",2021-05-20,"Hamilton",24050,1991,1743,50,45,5,7877,1802,9,2021-05-20
"Hancock",2021-05-20,"Hancock",22334,1589,1411,34,27,7,6385,1488,43,2021-05-20
"Hardin",2021-05-20,"Hardin",36460,1991,1784,44,34,10,8869,1857,29,2021-05-20
"Harrison",2021-05-20,"Harrison",22025,1932,1700,73,69,4,6689,1796,23,2021-05-20
"Henry",2021-05-20,"Henry",37436,3072,2841,37,36,1,11471,2928,50,2021-05-20
"Howard",2021-05-20,"Howard",17391,1096,1010,22,18,4,4787,1046,14,2021-05-20
"Humboldt",2021-05-20,"Humboldt",15854,1242,1159,26,23,3,4892,1192,7,2021-05-20
"Ida",2021-05-20,"Ida",12934,1016,862,35,32,3,3482,906,9,2021-05-20
"Iowa",2021-05-20,"Iowa",30662,1551,1446,24,22,2,8519,1489,19,2021-05-20
"Jackson",2021-05-20,"Jackson",26725,2360,2156,42,39,3,9616,2231,33,2021-05-20
"Jasper",2021-05-20,"Jasper",53959,4544,4056,72,66,6,19150,4197,69,2021-05-20
"Jefferson",2021-05-20,"Jefferson",21411,1446,1294,35,29,6,8128,1329,0,2021-05-20
"Johnson",2021-05-20,"Johnson",218684,15382,14099,83,77,6,84377,14513,331,2021-05-20
"Jones",2021-05-20,"Jones",27716,3115,2885,57,51,6,10530,2993,51,2021-05-20
"Keokuk",2021-05-20,"Keokuk",16187,1028,923,31,31,0,4442,961,7,2021-05-20
"Kossuth",2021-05-20,"Kossuth",27099,2273,2083,64,56,8,8261,2155,8,2021-05-20
"Lee",2021-05-20,"Lee",55759,4008,3653,55,42,13,16612,3764,56,2021-05-20
"Linn",2021-05-20,"Linn",303234,22340,20089,335,299,36,123416,20947,523,2021-05-20
"Louisa",2021-05-20,"Louisa",17970,1349,1229,49,42,7,5648,1286,8,2021-05-20
"Lucas",2021-05-20,"Lucas",9771,803,740,23,18,5,4034,774,11,2021-05-20
"Lyon",2021-05-20,"Lyon",17099,1593,1518,41,37,4,4934,1582,23,2021-05-20
"Madison",2021-05-20,"Madison",21698,1768,1540,19,15,4,8188,1626,67,2021-05-20
"Mahaska",2021-05-20,"Mahaska",32501,2414,2205,51,46,5,10958,2307,51,2021-05-20
"Marion",2021-05-20,"Marion",43896,3841,3502,76,65,11,16841,3637,59,2021-05-20
"Marshall",2021-05-20,"Marshall",85122,5212,4710,75,67,8,22424,4841,56,2021-05-20
"Mills",2021-05-20,"Mills",21820,1795,1574,23,20,3,7884,1625,28,2021-05-20
"Mitchell",2021-05-20,"Mitchell",18499,1378,1224,42,39,3,5651,1264,-2,2021-05-20
"Monona",2021-05-20,"Monona",18638,884,793,31,29,2,3930,827,3,2021-05-20
"Monroe",2021-05-20,"Monroe",10068,998,918,29,22,7,3677,954,7,2021-05-20
"Montgomery",2021-05-20,"Montgomery",14777,1109,981,38,36,2,4451,1033,14,2021-05-20
"Muscatine",2021-05-20,"Muscatine",58202,5178,4582,100,91,9,22592,4832,150,2021-05-20
"O'Brien",2021-05-20,"O'Brien",26867,2147,1918,60,55,5,6912,1996,18,2021-05-20
"Osceola",2021-05-20,"Osceola",9403,815,759,16,13,3,2642,788,13,2021-05-20
"Page",2021-05-20,"Page",22057,1996,1888,22,20,2,6592,1928,18,2021-05-20
"Palo Alto",2021-05-20,"Palo Alto",19470,1192,1091,23,22,1,4679,1134,20,2021-05-20
"Pending Investigation",2021-05-20,"Pending Investigation",8446,990,927,0,0,0,4580,967,40,2021-05-20
"Plymouth",2021-05-20,"Plymouth",39575,4321,3912,80,72,8,13756,4014,22,2021-05-20
"Pocahontas",2021-05-20,"Pocahontas",13793,901,827,22,22,0,3563,855,6,2021-05-20
"Polk",2021-05-20,"Polk",720921,65156,55859,628,553,75,289771,57788,1301,2021-05-20
"Pottawattamie",2021-05-20,"Pottawattamie",124013,12268,10707,169,148,21,49479,11153,277,2021-05-20
"Poweshiek",2021-05-20,"Poweshiek",46870,1630,1507,34,31,3,9249,1553,12,2021-05-20
"Ringgold",2021-05-20,"Ringgold",10362,577,533,24,18,6,2485,558,1,2021-05-20
"Sac",2021-05-20,"Sac",21176,1390,1270,19,19,0,5573,1304,15,2021-05-20
"Scott",2021-05-20,"Scott",221333,21564,19100,243,219,24,91618,20114,771,2021-05-20
"Shelby",2021-05-20,"Shelby",17950,1371,1259,37,33,4,5748,1312,16,2021-05-20
"Sioux",2021-05-20,"Sioux",47371,5336,5015,74,71,3,16758,5149,60,2021-05-20
"Story",2021-05-20,"Story",167090,11405,10323,48,42,6,58275,10641,270,2021-05-20
"Tama",2021-05-20,"Tama",33532,2228,2002,71,67,4,8775,2100,27,2021-05-20
"Taylor",2021-05-20,"Taylor",9006,685,645,12,10,2,2622,661,4,2021-05-20
"Union",2021-05-20,"Union",17886,1366,1207,33,26,7,6812,1283,43,2021-05-20
"Van Buren",2021-05-20,"Van Buren",8794,585,540,18,15,3,2872,561,3,2021-05-20
"Wapello",2021-05-20,"Wapello",48638,4679,4136,122,118,4,19308,4316,58,2021-05-20
"Warren",2021-05-20,"Warren",80733,6286,5544,90,80,10,29379,5788,154,2021-05-20
"Washington",2021-05-20,"Washington",43050,2710,2455,50,46,4,12409,2541,36,2021-05-20
"Wayne",2021-05-20,"Wayne",7444,581,498,23,18,5,2625,540,19,2021-05-20
"Webster",2021-05-20,"Webster",70568,5422,4998,94,79,15,21970,5127,35,2021-05-20
"Winnebago",2021-05-20,"Winnebago",18287,1539,1346,31,26,5,6590,1427,50,2021-05-20
"Winneshiek",2021-05-20,"Winneshiek",41489,2049,1918,35,30,5,10759,1969,16,2021-05-20
"Woodbury",2021-05-20,"Woodbury",151355,16474,14778,228,209,19,62500,15162,156,2021-05-20
"Worth",2021-05-20,"Worth",13695,793,713,8,7,1,4022,750,29,2021-05-20
"Wright",2021-05-20,"Wright",21377,1925,1776,37,30,7,8128,1851,38,2021-05-20
"Total",2021-05-20,"Totals",4983816,400370,356590,6018,5325,693,1745919,369921,7313,2021-05-20
