"","date","County","Total.Tests","Total.Positive.Tests","Total.Recovered","Total.Deaths","Underlying.Cause.Deaths","Contributing.Factor.Deaths","Individuals.Tested","Individuals.Positive","Active","date"
"Dallas",2021-05-18,"Dallas",132032,12526,10847,98,85,13,56612,11189,244,2021-05-18
"Davis",2021-05-18,"Davis",11559,908,775,24,23,1,3648,835,36,2021-05-18
"Decatur",2021-05-18,"Decatur",10696,624,588,9,9,0,3690,608,11,2021-05-18
"Delaware",2021-05-18,"Delaware",30094,2139,2000,41,37,4,8449,2097,56,2021-05-18
"Des Moines",2021-05-18,"Des Moines",58076,4954,4371,66,55,11,22106,4590,153,2021-05-18
"Dickinson",2021-05-18,"Dickinson",27725,2673,2398,43,37,6,10868,2485,44,2021-05-18
"Dubuque",2021-05-18,"Dubuque",198306,14680,12977,209,193,16,59350,13385,199,2021-05-18
"Emmet",2021-05-18,"Emmet",17580,1419,1255,40,38,2,5399,1343,48,2021-05-18
"Fayette",2021-05-18,"Fayette",37589,1934,1801,41,36,5,9681,1852,10,2021-05-18
"Floyd",2021-05-18,"Floyd",26556,1790,1520,42,32,10,8078,1612,50,2021-05-18
"Franklin",2021-05-18,"Franklin",20256,1311,1107,21,19,2,5605,1208,80,2021-05-18
"Fremont",2021-05-18,"Fremont",7486,657,611,9,7,2,2755,622,2,2021-05-18
"Greene",2021-05-18,"Greene",15395,825,758,10,10,0,4294,777,9,2021-05-18
"Grundy",2021-05-18,"Grundy",19813,1445,1325,33,27,6,6007,1364,6,2021-05-18
"Guthrie",2021-05-18,"Guthrie",19141,1299,1162,30,24,6,5980,1215,23,2021-05-18
"Hamilton",2021-05-18,"Hamilton",23989,1990,1742,49,45,4,7864,1802,11,2021-05-18
"Hancock",2021-05-18,"Hancock",22236,1583,1407,34,27,7,6366,1486,45,2021-05-18
"Hardin",2021-05-18,"Hardin",36218,1987,1777,43,34,9,8839,1855,35,2021-05-18
"Harrison",2021-05-18,"Harrison",21934,1933,1693,73,69,4,6686,1796,30,2021-05-18
"Henry",2021-05-18,"Henry",37284,3072,2832,37,36,1,11444,2920,51,2021-05-18
"Howard",2021-05-18,"Howard",17345,1090,1009,22,18,4,4783,1046,15,2021-05-18
"Humboldt",2021-05-18,"Humboldt",15793,1238,1159,26,23,3,4883,1191,6,2021-05-18
"Ida",2021-05-18,"Ida",12900,1016,863,35,32,3,3474,904,6,2021-05-18
"Iowa",2021-05-18,"Iowa",30539,1555,1443,24,22,2,8501,1489,22,2021-05-18
"Jackson",2021-05-18,"Jackson",26548,2356,2151,42,39,3,9581,2221,28,2021-05-18
"Jasper",2021-05-18,"Jasper",53711,4539,4050,72,66,6,19091,4193,71,2021-05-18
"Jefferson",2021-05-18,"Jefferson",21335,1443,1289,35,29,6,7968,1326,2,2021-05-18
"Johnson",2021-05-18,"Johnson",217864,15364,14025,83,77,6,84147,14500,392,2021-05-18
"Jones",2021-05-18,"Jones",27608,3117,2880,57,51,6,10500,2991,54,2021-05-18
"Keokuk",2021-05-18,"Keokuk",16143,1028,921,31,31,0,4431,958,6,2021-05-18
"Kossuth",2021-05-18,"Kossuth",26981,2278,2079,64,56,8,8243,2155,12,2021-05-18
"Lee",2021-05-18,"Lee",55538,4008,3649,55,42,13,16577,3761,57,2021-05-18
"Linn",2021-05-18,"Linn",301965,22315,20036,335,299,36,123087,20918,547,2021-05-18
"Louisa",2021-05-18,"Louisa",17890,1346,1229,49,42,7,5641,1281,3,2021-05-18
"Lucas",2021-05-18,"Lucas",9731,802,737,23,18,5,4022,772,12,2021-05-18
"Lyon",2021-05-18,"Lyon",17000,1590,1512,41,37,4,4919,1582,29,2021-05-18
"Madison",2021-05-18,"Madison",21542,1764,1530,19,15,4,8163,1625,76,2021-05-18
"Mahaska",2021-05-18,"Mahaska",32399,2416,2200,51,46,5,10929,2305,54,2021-05-18
"Marion",2021-05-18,"Marion",43698,3834,3494,75,64,11,16782,3631,62,2021-05-18
"Marshall",2021-05-18,"Marshall",84859,5200,4706,75,67,8,22368,4832,51,2021-05-18
"Mills",2021-05-18,"Mills",21784,1791,1572,22,19,3,7872,1624,30,2021-05-18
"Mitchell",2021-05-18,"Mitchell",18449,1376,1224,42,39,3,5643,1264,-2,2021-05-18
"Monona",2021-05-18,"Monona",18583,886,791,30,28,2,3918,827,6,2021-05-18
"Monroe",2021-05-18,"Monroe",10035,997,916,29,22,7,3673,953,8,2021-05-18
"Montgomery",2021-05-18,"Montgomery",14719,1113,979,38,36,2,4446,1033,16,2021-05-18
"Muscatine",2021-05-18,"Muscatine",57811,5155,4565,100,91,9,22548,4818,153,2021-05-18
"O'Brien",2021-05-18,"O'Brien",26816,2147,1916,60,55,5,6900,1995,19,2021-05-18
"Osceola",2021-05-18,"Osceola",9365,816,749,16,13,3,2635,788,23,2021-05-18
"Page",2021-05-18,"Page",21973,1994,1886,22,20,2,6583,1927,19,2021-05-18
"Palo Alto",2021-05-18,"Palo Alto",19387,1187,1088,23,22,1,4672,1128,17,2021-05-18
"Pending Investigation",2021-05-18,"Pending Investigation",8794,994,932,0,0,0,4778,974,42,2021-05-18
"Plymouth",2021-05-18,"Plymouth",39463,4317,3904,80,72,8,13726,4012,28,2021-05-18
"Pocahontas",2021-05-18,"Pocahontas",13664,899,824,22,22,0,3563,855,9,2021-05-18
"Polk",2021-05-18,"Polk",717630,65027,55669,628,553,75,289058,57701,1404,2021-05-18
"Pottawattamie",2021-05-18,"Pottawattamie",123542,12267,10668,168,148,20,49406,11142,306,2021-05-18
"Poweshiek",2021-05-18,"Poweshiek",46634,1624,1506,34,31,3,9233,1549,9,2021-05-18
"Ringgold",2021-05-18,"Ringgold",10336,576,532,24,18,6,2483,558,2,2021-05-18
"Sac",2021-05-18,"Sac",21047,1390,1265,19,19,0,5566,1304,20,2021-05-18
"Scott",2021-05-18,"Scott",219912,21507,19016,242,218,24,91436,20078,820,2021-05-18
"Shelby",2021-05-18,"Shelby",17904,1370,1257,37,33,4,5739,1310,16,2021-05-18
"Sioux",2021-05-18,"Sioux",47239,5328,5002,74,71,3,16739,5145,69,2021-05-18
"Story",2021-05-18,"Story",166604,11399,10289,48,42,6,58163,10631,294,2021-05-18
"Tama",2021-05-18,"Tama",33455,2225,1997,71,67,4,8753,2100,32,2021-05-18
"Taylor",2021-05-18,"Taylor",8969,685,645,12,10,2,2614,660,3,2021-05-18
"Union",2021-05-18,"Union",17776,1363,1204,33,26,7,6805,1283,46,2021-05-18
"Van Buren",2021-05-18,"Van Buren",8747,583,541,18,15,3,2864,560,1,2021-05-18
"Wapello",2021-05-18,"Wapello",48413,4670,4136,122,118,4,19229,4304,46,2021-05-18
"Warren",2021-05-18,"Warren",80227,6279,5500,89,79,10,29301,5780,191,2021-05-18
"Washington",2021-05-18,"Washington",42869,2708,2451,50,46,4,12375,2541,40,2021-05-18
"Wayne",2021-05-18,"Wayne",7423,581,498,23,18,5,2613,539,18,2021-05-18
"Webster",2021-05-18,"Webster",70405,5407,4996,93,78,15,21941,5125,36,2021-05-18
"Winnebago",2021-05-18,"Winnebago",18174,1536,1339,31,26,5,6579,1426,56,2021-05-18
"Winneshiek",2021-05-18,"Winneshiek",41362,2049,1917,35,30,5,10735,1969,17,2021-05-18
"Woodbury",2021-05-18,"Woodbury",150858,16448,14742,228,209,19,62391,15147,177,2021-05-18
"Worth",2021-05-18,"Worth",13650,793,707,8,7,1,4014,750,35,2021-05-18
"Wright",2021-05-18,"Wright",21316,1918,1774,37,30,7,8112,1849,38,2021-05-18
"Total",2021-05-18,"Totals",4962753,399725,355598,6006,5316,690,1741915,369441,7837,2021-05-18
