"","date","County","Total.Tests","Total.Positive.Tests","Total.Recovered","Total.Deaths","Underlying.Cause.Deaths","Contributing.Factor.Deaths","Individuals.Tested","Individuals.Positive","Active","date"
"Clayton",2021-07-05,"Clayton",27567,1801,1660,57,48,9,7772,1713,-4,2021-07-05
"Clinton",2021-07-05,"Clinton",70169,6099,5520,93,79,14,25170,5618,5,2021-07-05
"Crawford",2021-07-05,"Crawford",30131,2936,2647,41,35,6,9317,2690,2,2021-07-05
"Dallas",2021-07-05,"Dallas",137842,12658,11173,99,85,14,58419,11305,33,2021-07-05
"Davis",2021-07-05,"Davis",12112,927,825,25,23,2,3793,853,3,2021-07-05
"Decatur",2021-07-05,"Decatur",11126,639,610,9,9,0,3802,623,4,2021-07-05
"Delaware",2021-07-05,"Delaware",31453,2158,2065,43,38,5,8673,2112,4,2021-07-05
"Des Moines",2021-07-05,"Des Moines",62457,5074,4606,73,61,12,22973,4703,24,2021-07-05
"Dickinson",2021-07-05,"Dickinson",29359,2693,2452,45,39,6,11116,2498,1,2021-07-05
"Dubuque",2021-07-05,"Dubuque",206574,14859,13265,213,195,18,61147,13540,62,2021-07-05
"Emmet",2021-07-05,"Emmet",18248,1441,1313,41,39,2,5540,1361,7,2021-07-05
"Fayette",2021-07-05,"Fayette",38913,1966,1822,43,38,5,10001,1878,13,2021-07-05
"Floyd",2021-07-05,"Floyd",28023,1818,1586,42,32,10,8400,1639,11,2021-07-05
"Franklin",2021-07-05,"Franklin",21868,1351,1207,23,21,2,5917,1241,11,2021-07-05
"Fremont",2021-07-05,"Fremont",8078,664,621,10,8,2,2856,628,-3,2021-07-05
"Greene",2021-07-05,"Greene",15891,830,770,11,10,1,4415,781,0,2021-07-05
"Grundy",2021-07-05,"Grundy",20473,1456,1339,33,27,6,6159,1377,5,2021-07-05
"Guthrie",2021-07-05,"Guthrie",20167,1321,1202,32,26,6,6194,1237,3,2021-07-05
"Hamilton",2021-07-05,"Hamilton",24822,2016,1768,51,46,5,8130,1821,2,2021-07-05
"Hancock",2021-07-05,"Hancock",23618,1605,1464,34,27,7,6576,1507,9,2021-07-05
"Hardin",2021-07-05,"Hardin",38093,2019,1832,44,34,10,9179,1885,9,2021-07-05
"Harrison",2021-07-05,"Harrison",22529,1940,1727,73,69,4,6821,1802,2,2021-07-05
"Henry",2021-07-05,"Henry",39345,3110,2906,37,36,1,11808,2957,14,2021-07-05
"Howard",2021-07-05,"Howard",18024,1103,1024,22,18,4,4934,1051,5,2021-07-05
"Humboldt",2021-07-05,"Humboldt",16466,1256,1170,26,23,3,5029,1207,11,2021-07-05
"Ida",2021-07-05,"Ida",13340,1030,876,35,32,3,3573,917,6,2021-07-05
"Iowa",2021-07-05,"Iowa",31863,1564,1478,24,22,2,8753,1502,0,2021-07-05
"Jackson",2021-07-05,"Jackson",28172,2388,2213,42,39,3,9894,2251,-4,2021-07-05
"Jasper",2021-07-05,"Jasper",55928,4573,4140,73,67,6,19760,4220,7,2021-07-05
"Jefferson",2021-07-05,"Jefferson",23099,1466,1308,35,29,6,8521,1341,-2,2021-07-05
"Johnson",2021-07-05,"Johnson",229543,15541,14509,85,77,8,87731,14647,53,2021-07-05
"Jones",2021-07-05,"Jones",28815,3144,2954,57,51,6,10806,3013,2,2021-07-05
"Keokuk",2021-07-05,"Keokuk",16824,1040,933,32,31,1,4606,971,6,2021-07-05
"Kossuth",2021-07-05,"Kossuth",28233,2288,2104,66,57,9,8500,2164,-6,2021-07-05
"Lee",2021-07-05,"Lee",59628,4107,3765,57,44,13,17243,3856,34,2021-07-05
"Linn",2021-07-05,"Linn",317816,22728,20800,341,305,36,127387,21299,158,2021-07-05
"Louisa",2021-07-05,"Louisa",18990,1368,1251,49,42,7,5823,1301,1,2021-07-05
"Lucas",2021-07-05,"Lucas",10252,808,759,23,18,5,4172,780,-2,2021-07-05
"Lyon",2021-07-05,"Lyon",17741,1609,1551,41,37,4,5081,1599,7,2021-07-05
"Madison",2021-07-05,"Madison",22772,1791,1630,19,15,4,8482,1648,-1,2021-07-05
"Mahaska",2021-07-05,"Mahaska",33829,2444,2262,51,46,5,11285,2332,19,2021-07-05
"Marion",2021-07-05,"Marion",45704,3867,3597,77,65,12,17372,3663,-11,2021-07-05
"Marshall",2021-07-05,"Marshall",88636,5266,4792,76,68,8,23065,4889,21,2021-07-05
"Mills",2021-07-05,"Mills",22548,1813,1609,24,21,3,8043,1644,11,2021-07-05
"Mitchell",2021-07-05,"Mitchell",19455,1378,1232,43,40,3,5798,1267,-8,2021-07-05
"Monona",2021-07-05,"Monona",19206,898,808,31,29,2,4005,836,-3,2021-07-05
"Monroe",2021-07-05,"Monroe",10501,1011,929,32,24,8,3810,964,3,2021-07-05
"Montgomery",2021-07-05,"Montgomery",15166,1117,1000,38,36,2,4533,1036,-2,2021-07-05
"Muscatine",2021-07-05,"Muscatine",61112,5235,4772,106,97,9,23335,4892,14,2021-07-05
"O'Brien",2021-07-05,"O'Brien",27667,2154,1941,61,56,5,7029,1997,-5,2021-07-05
"Osceola",2021-07-05,"Osceola",9806,815,775,17,14,3,2705,789,-3,2021-07-05
"Page",2021-07-05,"Page",23036,2012,1925,22,20,2,6683,1945,-2,2021-07-05
"Palo Alto",2021-07-05,"Palo Alto",20175,1197,1108,24,23,1,4779,1136,4,2021-07-05
"Pending Investigation",2021-07-05,"Pending Investigation",7955,979,938,0,0,0,4249,955,17,2021-07-05
"Plymouth",2021-07-05,"Plymouth",40868,4349,3945,82,74,8,14033,4035,8,2021-07-05
"Pocahontas",2021-07-05,"Pocahontas",14531,902,838,22,22,0,3650,857,-3,2021-07-05
"Polk",2021-07-05,"Polk",754539,65794,57515,643,564,79,299207,58379,221,2021-07-05
"Pottawattamie",2021-07-05,"Pottawattamie",127729,12388,11041,177,153,24,50616,11249,31,2021-07-05
"Poweshiek",2021-07-05,"Poweshiek",48244,1651,1540,36,33,3,9506,1572,-4,2021-07-05
"Ringgold",2021-07-05,"Ringgold",10779,585,541,24,18,6,2546,567,2,2021-07-05
"Sac",2021-07-05,"Sac",22085,1396,1292,20,19,1,5705,1310,-2,2021-07-05
"Scott",2021-07-05,"Scott",235580,21784,20051,249,225,24,95124,20341,41,2021-07-05
"Shelby",2021-07-05,"Shelby",18380,1383,1280,37,33,4,5859,1320,3,2021-07-05
"Sioux",2021-07-05,"Sioux",48734,5362,5096,74,71,3,17097,5179,9,2021-07-05
"Story",2021-07-05,"Story",171650,11497,10643,48,42,6,59559,10731,40,2021-07-05
"Tama",2021-07-05,"Tama",35078,2256,2040,72,68,4,9010,2127,15,2021-07-05
"Taylor",2021-07-05,"Taylor",9625,690,654,12,10,2,2698,668,2,2021-07-05
"Union",2021-07-05,"Union",18650,1385,1268,35,27,8,7042,1302,-1,2021-07-05
"Van Buren",2021-07-05,"Van Buren",9322,592,547,18,15,3,2982,566,1,2021-07-05
"Wapello",2021-07-05,"Wapello",51180,4722,4211,122,118,4,19938,4349,16,2021-07-05
"Warren",2021-07-05,"Warren",84228,6367,5734,92,82,10,30233,5854,28,2021-07-05
"Washington",2021-07-05,"Washington",45049,2750,2519,51,47,4,12824,2575,5,2021-07-05
"Wayne",2021-07-05,"Wayne",7886,591,520,23,18,5,2725,551,8,2021-07-05
"Webster",2021-07-05,"Webster",74020,5518,5044,94,79,15,22448,5216,78,2021-07-05
"Winnebago",2021-07-05,"Winnebago",19313,1564,1410,31,26,5,6830,1448,7,2021-07-05
"Winneshiek",2021-07-05,"Winneshiek",42965,2084,1941,35,30,5,11097,2005,29,2021-07-05
"Woodbury",2021-07-05,"Woodbury",157345,16581,15007,230,211,19,64084,15261,24,2021-07-05
"Worth",2021-07-05,"Worth",14745,807,752,8,7,1,4192,763,3,2021-07-05
"Wright",2021-07-05,"Wright",21956,1939,1824,40,33,7,8282,1867,3,2021-07-05
"Total",2021-07-05,"Totals",5207478,405097,366375,6146,5424,722,1799088,374175,1654,2021-07-05
