"","EventResidentCounty","Individuals.Tested","Individuals.Positive","Total.Recovered","Total.Deaths","Active","positivity","date"
"Warren","Warren","10821","852","568","5","279","0.0787357915164957",2020-09-07
"Washington","Washington","3986","367","306","11","50","0.0920722528850978",2020-09-07
"Wayne","Wayne","868","64","36","2","26","0.0737327188940092",2020-09-07
"Webster","Webster","10723","1080","657","11","412","0.100718082626131",2020-09-07
"Winnebago","Winnebago","2542","173","86","10","77","0.0680566483084186",2020-09-07
"Winneshiek","Winneshiek","3361","241","123","4","114","0.0717048497470991",2020-09-07
"Woodbury","Woodbury","25758","4330","3679","56","595","0.168103113595776",2020-09-07
"Worth","Worth","1407","85","68","0","17","0.0604122245913291",2020-09-07
"Wright","Wright","3913","526","461","1","64","0.134423715819065",2020-09-07
"Total","Totals","670523","70260","49863","1167","19230","0.104783877659678",2020-09-07
