"","date","County","Total.Tests","Total.Positive.Tests","Total.Recovered","Total.Deaths","Underlying.Cause.Deaths","Contributing.Factor.Deaths","Individuals.Tested","Individuals.Positive","Active","date"
"Fayette",2021-04-17,"Fayette",34782,1910,1771,41,36,5,9353,1829,17,2021-04-17
"Floyd",2021-04-17,"Floyd",24748,1721,1466,42,32,10,7735,1552,44,2021-04-17
"Franklin",2021-04-17,"Franklin",19036,1222,1081,21,19,2,5309,1125,23,2021-04-17
"Fremont",2021-04-17,"Fremont",7133,646,563,10,8,2,2678,612,39,2021-04-17
"Greene",2021-04-17,"Greene",14523,813,736,10,10,0,4148,765,19,2021-04-17
"Grundy",2021-04-17,"Grundy",18841,1430,1298,32,27,5,5811,1350,20,2021-04-17
"Guthrie",2021-04-17,"Guthrie",18022,1258,1092,29,24,5,5729,1178,57,2021-04-17
"Hamilton",2021-04-17,"Hamilton",22868,1968,1709,49,45,4,7578,1780,22,2021-04-17
"Hancock",2021-04-17,"Hancock",20623,1532,1361,34,27,7,6030,1433,38,2021-04-17
"Hardin",2021-04-17,"Hardin",33649,1922,1697,42,34,8,8492,1795,56,2021-04-17
"Harrison",2021-04-17,"Harrison",20594,1886,1625,73,69,4,6495,1756,58,2021-04-17
"Henry",2021-04-17,"Henry",35250,2997,2781,37,36,1,11020,2859,41,2021-04-17
"Howard",2021-04-17,"Howard",16457,1073,990,22,18,4,4641,1028,16,2021-04-17
"Humboldt",2021-04-17,"Humboldt",15109,1228,1132,26,23,3,4757,1182,24,2021-04-17
"Ida",2021-04-17,"Ida",12216,1004,825,33,31,2,3368,895,37,2021-04-17
"Iowa",2021-04-17,"Iowa",28957,1518,1407,24,22,2,8184,1453,22,2021-04-17
"Jackson",2021-04-17,"Jackson",24993,2304,2079,42,39,3,9197,2178,57,2021-04-17
"Jasper",2021-04-17,"Jasper",50139,4407,3892,70,65,5,18357,4076,114,2021-04-17
"Jefferson",2021-04-17,"Jefferson",19945,1416,1270,35,29,6,7718,1305,0,2021-04-17
"Johnson",2021-04-17,"Johnson",204317,14831,13208,81,76,5,80728,14017,728,2021-04-17
"Jones",2021-04-17,"Jones",25326,3047,2822,55,51,4,10025,2930,53,2021-04-17
"Keokuk",2021-04-17,"Keokuk",15202,1010,903,30,30,0,4262,944,11,2021-04-17
"Kossuth",2021-04-17,"Kossuth",25483,2237,1977,62,54,8,7993,2125,86,2021-04-17
"Lee",2021-04-17,"Lee",52403,3910,3583,55,42,13,15982,3681,43,2021-04-17
"Linn",2021-04-17,"Linn",281091,21599,19333,329,293,36,117975,20270,608,2021-04-17
"Louisa",2021-04-17,"Louisa",16849,1334,1195,49,42,7,5443,1265,21,2021-04-17
"Lucas",2021-04-17,"Lucas",9098,777,722,22,18,4,3842,749,5,2021-04-17
"Lyon",2021-04-17,"Lyon",15563,1549,1444,41,37,4,4672,1545,60,2021-04-17
"Madison",2021-04-17,"Madison",19959,1676,1468,19,15,4,7795,1537,50,2021-04-17
"Mahaska",2021-04-17,"Mahaska",30100,2354,2126,50,45,5,10497,2244,68,2021-04-17
"Marion",2021-04-17,"Marion",41285,3740,3420,75,64,11,16172,3544,49,2021-04-17
"Marshall",2021-04-17,"Marshall",80298,5126,4638,74,66,8,21543,4769,57,2021-04-17
"Mills",2021-04-17,"Mills",20931,1747,1513,20,17,3,7705,1583,50,2021-04-17
"Mitchell",2021-04-17,"Mitchell",17456,1361,1200,41,38,3,5504,1252,11,2021-04-17
"Monona",2021-04-17,"Monona",17700,864,756,30,28,2,3794,809,23,2021-04-17
"Monroe",2021-04-17,"Monroe",9488,979,885,28,21,7,3523,936,23,2021-04-17
"Montgomery",2021-04-17,"Montgomery",13977,1080,940,37,35,2,4307,1002,25,2021-04-17
"Muscatine",2021-04-17,"Muscatine",53645,4910,4265,96,87,9,21661,4589,228,2021-04-17
"O'Brien",2021-04-17,"O'Brien",25276,2111,1828,60,55,5,6715,1964,76,2021-04-17
"Osceola",2021-04-17,"Osceola",8504,776,676,16,13,3,2506,751,59,2021-04-17
"Page",2021-04-17,"Page",20802,1966,1810,20,18,2,6405,1903,73,2021-04-17
"Palo Alto",2021-04-17,"Palo Alto",18213,1162,1016,22,21,1,4521,1106,68,2021-04-17
"Pending Investigation",2021-04-17,"Pending Investigation",10903,1026,934,0,0,0,5658,1002,68,2021-04-17
"Plymouth",2021-04-17,"Plymouth",37316,4263,3693,79,71,8,13374,3969,197,2021-04-17
"Pocahontas",2021-04-17,"Pocahontas",12547,878,804,21,21,0,3447,834,9,2021-04-17
"Polk",2021-04-17,"Polk",670130,62917,52836,604,536,68,277785,55892,2452,2021-04-17
"Pottawattamie",2021-04-17,"Pottawattamie",115999,11771,9946,162,143,19,47737,10713,605,2021-04-17
"Poweshiek",2021-04-17,"Poweshiek",41935,1598,1480,33,30,3,8962,1525,12,2021-04-17
"Ringgold",2021-04-17,"Ringgold",9498,554,501,23,18,5,2402,536,12,2021-04-17
"Sac",2021-04-17,"Sac",19348,1349,1202,19,19,0,5389,1270,49,2021-04-17
"Scott",2021-04-17,"Scott",202420,20377,17344,234,214,20,87145,19017,1439,2021-04-17
"Shelby",2021-04-17,"Shelby",16627,1333,1175,37,33,4,5504,1275,63,2021-04-17
"Sioux",2021-04-17,"Sioux",43611,5230,4813,73,70,3,16148,5055,169,2021-04-17
"Story",2021-04-17,"Story",158059,11029,9774,47,41,6,56360,10298,477,2021-04-17
"Tama",2021-04-17,"Tama",31939,2192,1974,71,67,4,8493,2066,21,2021-04-17
"Taylor",2021-04-17,"Taylor",8389,677,633,12,10,2,2518,651,6,2021-04-17
"Union",2021-04-17,"Union",16698,1320,1180,32,26,6,6540,1240,28,2021-04-17
"Van Buren",2021-04-17,"Van Buren",8193,580,523,18,15,3,2761,555,14,2021-04-17
"Wapello",2021-04-17,"Wapello",45871,4612,4051,120,116,4,18576,4251,80,2021-04-17
"Warren",2021-04-17,"Warren",74172,6026,5199,86,76,10,28163,5544,259,2021-04-17
"Washington",2021-04-17,"Washington",40083,2657,2374,50,46,4,11949,2493,69,2021-04-17
"Wayne",2021-04-17,"Wayne",6644,559,478,23,18,5,2478,521,20,2021-04-17
"Webster",2021-04-17,"Webster",67026,5353,4921,91,77,14,21404,5077,65,2021-04-17
"Winnebago",2021-04-17,"Winnebago",16983,1457,1301,31,26,5,6295,1358,26,2021-04-17
"Winneshiek",2021-04-17,"Winneshiek",37927,2015,1836,33,28,5,10375,1940,71,2021-04-17
"Woodbury",2021-04-17,"Woodbury",141950,16150,14043,221,203,18,60382,14878,614,2021-04-17
"Worth",2021-04-17,"Worth",12742,748,671,8,7,1,3823,708,29,2021-04-17
"Wright",2021-04-17,"Wright",20280,1867,1725,35,28,7,7872,1800,40,2021-04-17
"Total",2021-04-17,"Totals",4647153,388331,339990,5878,5225,653,1678559,359260,13392,2021-04-17
