"","EventResidentCounty","Individuals.Tested","Individuals.Positive","Total.Recovered","Total.Deaths","Active","positivity","date"
"Hancock","Hancock","2356","170","148","2","20","0.0721561969439728",2020-09-14
"Hardin","Hardin","3319","261","192","1","68","0.0786381440192829",2020-09-14
"Harrison","Harrison","2230","162","142","2","18","0.0726457399103139",2020-09-14
"Henry","Henry","4467","459","167","4","288","0.102753525856279",2020-09-14
"Howard","Howard","1831","175","81","4","90","0.0955761878754779",2020-09-14
"Humboldt","Humboldt","2036","164","99","2","63","0.0805500982318271",2020-09-14
"Ida","Ida","1314","70","34","0","36","0.0532724505327245",2020-09-14
"Iowa","Iowa","3474","161","100","1","60","0.0463442717328728",2020-09-14
"Jackson","Jackson","3477","264","172","2","90","0.0759275237273512",2020-09-14
"Jasper","Jasper","6887","685","479","31","175","0.099462755916945",2020-09-14
"Jefferson","Jefferson","2553","126","94","1","31","0.0493537015276146",2020-09-14
"Johnson","Johnson","36259","4814","2256","26","2532","0.132767037149397",2020-09-14
"Jones","Jones","3475","220","147","3","70","0.0633093525179856",2020-09-14
"Keokuk","Keokuk","1480","80","41","1","38","0.0540540540540541",2020-09-14
"Kossuth","Kossuth","2928","168","105","0","63","0.0573770491803279",2020-09-14
"Lee","Lee","5590","551","173","6","372","0.0985688729874776",2020-09-14
"Linn","Linn","45730","3516","2741","100","675","0.0768860704132954",2020-09-14
"Louisa","Louisa","2276","405","363","14","28","0.177943760984183",2020-09-14
"Lucas","Lucas","1395","119","73","6","40","0.0853046594982079",2020-09-14
"Lyon","Lyon","1494","192","155","3","34","0.1285140562249",2020-09-14
"Madison","Madison","3132","184","147","2","35","0.0587484035759898",2020-09-14
"Mahaska","Mahaska","4298","293","185","19","89","0.0681712424383434",2020-09-14
"Marion","Marion","6159","660","380","3","277","0.107160253287871",2020-09-14
"Marshall","Marshall","10221","1741","1486","32","223","0.170335583602387",2020-09-14
"Mills","Mills","3321","150","102","1","47","0.04516711833785",2020-09-14
"Mitchell","Mitchell","2510","168","82","0","86","0.0669322709163347",2020-09-14
"Monona","Monona","1575","116","93","1","22","0.0736507936507936",2020-09-14
"Monroe","Monroe","1226","132","75","8","49","0.107667210440457",2020-09-14
"Montgomery","Montgomery","1699","83","78","5","0","0.0488522660388464",2020-09-14
"Muscatine","Muscatine","8686","1037","852","52","133","0.119387520147364",2020-09-14
"O'Brien","O'Brien","2617","259","150","8","101","0.0989682842949943",2020-09-14
"Osceola","Osceola","814","108","90","0","18","0.132678132678133",2020-09-14
"Page","Page","2458","133","118","0","15","0.0541090317331164",2020-09-14
"Palo Alto","Palo Alto","1914","141","102","0","39","0.0736677115987461",2020-09-14
"Pending Investigation","Pending Investigation","1498","16","0","0","16","0.0106809078771696",2020-09-14
"Plymouth","Plymouth","5829","928","506","20","402","0.159203980099502",2020-09-14
"Pocahontas","Pocahontas","1550","146","116","2","28","0.0941935483870968",2020-09-14
"Polk","Polk","120683","14701","10935","252","3514","0.121815002941591",2020-09-14
"Pottawattamie","Pottawattamie","19279","1828","1543","36","249","0.094818195964521",2020-09-14
"Poweshiek","Poweshiek","3162","219","177","8","34","0.0692599620493359",2020-09-14
"Ringgold","Ringgold","1009","37","30","2","5","0.0366699702675917",2020-09-14
"Sac","Sac","2289","148","91","0","57","0.0646570554827436",2020-09-14
"Scott","Scott","33413","2526","1888","25","613","0.0755993176308622",2020-09-14
"Shelby","Shelby","2126","234","222","1","11","0.110065851364064",2020-09-14
"Sioux","Sioux","6256","1097","701","3","393","0.175351662404092",2020-09-14
"Story","Story","27859","3124","1392","17","1715","0.112136114002656",2020-09-14
"Tama","Tama","4098","671","542","30","99","0.16373840897999",2020-09-14
"Taylor","Taylor","1115","116","108","1","7","0.104035874439462",2020-09-14
"Union","Union","2770","104","83","3","18","0.0375451263537906",2020-09-14
"Van Buren","Van Buren","1109","108","41","1","66","0.0973850315599639",2020-09-14
"Wapello","Wapello","7560","1194","1015","56","123","0.157936507936508",2020-09-14
"Warren","Warren","11409","903","601","6","296","0.0791480410202472",2020-09-14
"Washington","Washington","4289","390","319","11","60","0.0909302867801352",2020-09-14
"Wayne","Wayne","960","73","44","2","27","0.0760416666666667",2020-09-14
"Webster","Webster","11134","1147","695","14","438","0.103017783366265",2020-09-14
"Winnebago","Winnebago","2677","206","115","10","81","0.076951811729548",2020-09-14
"Winneshiek","Winneshiek","3546","260","155","5","100","0.0733220530174845",2020-09-14
"Woodbury","Woodbury","26911","4549","3788","58","703","0.169038683066404",2020-09-14
"Worth","Worth","1484","96","72","0","24","0.0646900269541779",2020-09-14
"Wright","Wright","4042","540","481","1","58","0.133597229094508",2020-09-14
"Total","Totals","703686","74739","53301","1220","20218","0.10621072466981",2020-09-14
