"","date","County","Total.Tests","Total.Positive.Tests","Total.Recovered","Total.Deaths","Underlying.Cause.Deaths","Contributing.Factor.Deaths","Individuals.Tested","Individuals.Positive","Active","date"
"Warren",2021-04-27,"Warren",76443,6142,5301,87,77,10,28555,5645,257,2021-04-27
"Washington",2021-04-27,"Washington",41037,2674,2396,50,46,4,12076,2507,61,2021-04-27
"Wayne",2021-04-27,"Wayne",6985,565,489,23,18,5,2520,522,10,2021-04-27
"Webster",2021-04-27,"Webster",67977,5375,4954,92,77,15,21565,5093,47,2021-04-27
"Winnebago",2021-04-27,"Winnebago",17367,1491,1309,31,26,5,6394,1385,45,2021-04-27
"Winneshiek",2021-04-27,"Winneshiek",39279,2033,1859,33,28,5,10503,1953,61,2021-04-27
"Woodbury",2021-04-27,"Woodbury",145245,16292,14324,224,206,18,61166,15006,458,2021-04-27
"Worth",2021-04-27,"Worth",13057,762,676,8,7,1,3894,720,36,2021-04-27
"Wright",2021-04-27,"Wright",20672,1881,1739,35,28,7,7939,1814,40,2021-04-27
"Total",2021-04-27,"Totals",4761542,392867,345401,5927,5259,668,1700268,363080,11752,2021-04-27
