"","date","County","Total.Tests","Total.Positive.Tests","Total.Recovered","Total.Deaths","Underlying.Cause.Deaths","Contributing.Factor.Deaths","Individuals.Tested","Individuals.Positive","Active","date"
"Hancock",2021-07-04,"Hancock",23615,1605,1464,34,27,7,6572,1506,8,2021-07-04
"Hardin",2021-07-04,"Hardin",38086,2016,1832,44,34,10,9171,1885,9,2021-07-04
"Harrison",2021-07-04,"Harrison",22527,1942,1727,73,69,4,6821,1802,2,2021-07-04
"Henry",2021-07-04,"Henry",39324,3104,2906,37,36,1,11804,2955,12,2021-07-04
"Howard",2021-07-04,"Howard",18021,1105,1024,22,18,4,4934,1051,5,2021-07-04
"Humboldt",2021-07-04,"Humboldt",16465,1258,1170,26,23,3,5028,1207,11,2021-07-04
"Ida",2021-07-04,"Ida",13338,1028,876,35,32,3,3566,917,6,2021-07-04
"Iowa",2021-07-04,"Iowa",31855,1564,1478,24,22,2,8749,1500,-2,2021-07-04
"Jackson",2021-07-04,"Jackson",28163,2384,2213,42,39,3,9891,2251,-4,2021-07-04
"Jasper",2021-07-04,"Jasper",55918,4570,4140,73,67,6,19754,4220,7,2021-07-04
"Jefferson",2021-07-04,"Jefferson",23094,1464,1308,35,29,6,8514,1341,-2,2021-07-04
"Johnson",2021-07-04,"Johnson",229475,15544,14509,85,77,8,87669,14647,53,2021-07-04
"Jones",2021-07-04,"Jones",28812,3141,2953,57,51,6,10802,3013,3,2021-07-04
"Keokuk",2021-07-04,"Keokuk",16820,1038,933,32,31,1,4606,971,6,2021-07-04
"Kossuth",2021-07-04,"Kossuth",28226,2285,2104,66,57,9,8497,2164,-6,2021-07-04
"Lee",2021-07-04,"Lee",59623,4108,3763,57,44,13,17239,3856,36,2021-07-04
"Linn",2021-07-04,"Linn",317722,22726,20795,341,305,36,127324,21298,162,2021-07-04
"Louisa",2021-07-04,"Louisa",18985,1367,1251,49,42,7,5820,1301,1,2021-07-04
"Lucas",2021-07-04,"Lucas",10248,808,759,23,18,5,4170,780,-2,2021-07-04
"Lyon",2021-07-04,"Lyon",17739,1610,1551,41,37,4,5080,1599,7,2021-07-04
"Madison",2021-07-04,"Madison",22768,1789,1630,19,15,4,8479,1648,-1,2021-07-04
"Mahaska",2021-07-04,"Mahaska",33822,2441,2262,51,46,5,11280,2330,17,2021-07-04
"Marion",2021-07-04,"Marion",45697,3864,3596,77,65,12,17371,3663,-10,2021-07-04
"Marshall",2021-07-04,"Marshall",88617,5268,4790,76,68,8,23061,4889,23,2021-07-04
"Mills",2021-07-04,"Mills",22546,1814,1609,24,21,3,8041,1644,11,2021-07-04
"Mitchell",2021-07-04,"Mitchell",19454,1380,1232,43,40,3,5797,1267,-8,2021-07-04
"Monona",2021-07-04,"Monona",19206,898,808,31,29,2,4002,836,-3,2021-07-04
"Monroe",2021-07-04,"Monroe",10500,1011,929,32,24,8,3805,964,3,2021-07-04
"Montgomery",2021-07-04,"Montgomery",15165,1115,1000,38,36,2,4532,1036,-2,2021-07-04
"Muscatine",2021-07-04,"Muscatine",61104,5237,4771,106,97,9,23325,4892,15,2021-07-04
"O'Brien",2021-07-04,"O'Brien",27663,2154,1941,61,56,5,7029,1997,-5,2021-07-04
"Osceola",2021-07-04,"Osceola",9806,817,775,17,14,3,2705,789,-3,2021-07-04
"Page",2021-07-04,"Page",23034,2012,1925,22,20,2,6683,1945,-2,2021-07-04
"Palo Alto",2021-07-04,"Palo Alto",20174,1196,1108,24,23,1,4776,1136,4,2021-07-04
"Pending Investigation",2021-07-04,"Pending Investigation",7946,978,937,0,0,0,4251,955,18,2021-07-04
"Plymouth",2021-07-04,"Plymouth",40859,4351,3945,82,74,8,14028,4034,7,2021-07-04
"Pocahontas",2021-07-04,"Pocahontas",14528,903,838,22,22,0,3647,857,-3,2021-07-04
"Polk",2021-07-04,"Polk",754367,65791,57508,643,564,79,299103,58371,220,2021-07-04
"Pottawattamie",2021-07-04,"Pottawattamie",127720,12381,11041,177,153,24,50608,11247,29,2021-07-04
"Poweshiek",2021-07-04,"Poweshiek",48237,1651,1539,36,33,3,9504,1572,-3,2021-07-04
"Ringgold",2021-07-04,"Ringgold",10779,583,541,24,18,6,2545,567,2,2021-07-04
"Sac",2021-07-04,"Sac",22081,1397,1292,20,19,1,5700,1310,-2,2021-07-04
"Scott",2021-07-04,"Scott",235508,21793,20049,249,225,24,95069,20339,41,2021-07-04
"Shelby",2021-07-04,"Shelby",18378,1381,1279,37,33,4,5857,1320,4,2021-07-04
"Sioux",2021-07-04,"Sioux",48725,5364,5094,74,71,3,17093,5179,11,2021-07-04
"Story",2021-07-04,"Story",171634,11501,10643,48,42,6,59540,10731,40,2021-07-04
"Tama",2021-07-04,"Tama",35068,2258,2039,72,68,4,9009,2127,16,2021-07-04
"Taylor",2021-07-04,"Taylor",9625,689,654,12,10,2,2695,668,2,2021-07-04
"Union",2021-07-04,"Union",18647,1384,1268,35,27,8,7039,1301,-2,2021-07-04
"Van Buren",2021-07-04,"Van Buren",9321,591,547,18,15,3,2981,566,1,2021-07-04
"Wapello",2021-07-04,"Wapello",51151,4718,4210,122,118,4,19932,4349,17,2021-07-04
"Warren",2021-07-04,"Warren",84203,6367,5734,92,82,10,30228,5853,27,2021-07-04
"Washington",2021-07-04,"Washington",45042,2744,2518,51,47,4,12823,2575,6,2021-07-04
"Wayne",2021-07-04,"Wayne",7884,592,520,23,18,5,2724,551,8,2021-07-04
"Webster",2021-07-04,"Webster",74003,5521,5044,94,79,15,22441,5213,75,2021-07-04
"Winnebago",2021-07-04,"Winnebago",19308,1565,1410,31,26,5,6827,1448,7,2021-07-04
"Winneshiek",2021-07-04,"Winneshiek",42959,2084,1941,35,30,5,11096,2005,29,2021-07-04
"Woodbury",2021-07-04,"Woodbury",157310,16586,15006,230,211,19,64072,15258,22,2021-07-04
"Worth",2021-07-04,"Worth",14742,808,752,8,7,1,4189,763,3,2021-07-04
"Wright",2021-07-04,"Wright",21951,1943,1824,40,33,7,8279,1866,2,2021-07-04
"Total",2021-07-04,"Totals",5206391,405090,366327,6146,5424,722,1798415,374114,1641,2021-07-04
