"","County","Individuals.Tested","Individuals.Positive","Total.Recovered","Total.Deaths","Active","positivity","date"
"38","Grundy",6689,1588,1407,35,146,0.237404694274181,2021-09-16
"39","Guthrie",6806,1381,1259,32,90,0.202909197766676,2021-09-16
"40","Hamilton",8979,2117,1924,52,141,0.235772357723577,2021-09-16
"41","Hancock",7121,1673,1539,35,99,0.234938913074006,2021-09-16
"42","Hardin",10172,2308,1975,47,286,0.226897365316555,2021-09-16
"43","Harrison",7397,1988,1790,75,123,0.26875760443423,2021-09-16
"44","Henry",12945,3399,3113,40,246,0.262572421784473,2021-09-16
"45","Howard",5350,1156,1054,22,80,0.21607476635514,2021-09-16
"46","Humboldt",5544,1472,1282,26,164,0.265512265512266,2021-09-16
"47","Ida",3965,1075,950,38,87,0.271122320302648,2021-09-16
"48","Iowa",9567,1764,1546,25,193,0.184383819379116,2021-09-16
"49","Jackson",10740,2460,2269,44,147,0.229050279329609,2021-09-16
"50","Jasper",21850,5165,4651,75,439,0.236384439359268,2021-09-16
"51","Jefferson",10207,1691,1432,38,221,0.165670618203194,2021-09-16
"52","Johnson",97250,16596,15194,90,1312,0.170652956298201,2021-09-16
"53","Jones",11682,3311,3042,58,211,0.283427495291902,2021-09-16
"54","Keokuk",5173,1162,1007,32,123,0.224627875507442,2021-09-16
"55","Kossuth",9327,2514,2238,71,205,0.269540045030556,2021-09-16
"56","Lee",19804,5110,4391,78,641,0.25802868107453,2021-09-16
"57","Linn",140571,25698,22338,353,3007,0.182811532961991,2021-09-16
"58","Louisa",6506,1549,1329,49,171,0.238087918844144,2021-09-16
"59","Lucas",4645,945,803,23,119,0.203444564047363,2021-09-16
"60","Lyon",5497,1744,1597,41,106,0.317263962161179,2021-09-16
"61","Madison",9293,1938,1761,20,157,0.208544065425589,2021-09-16
"62","Mahaska",12685,2754,2374,53,327,0.217106819077651,2021-09-16
"63","Marion",19339,4490,3876,83,531,0.232173328507162,2021-09-16
"64","Marshall",25061,5642,5059,80,503,0.225130681138023,2021-09-16
"65","Mills",8668,1852,1699,24,129,0.213659437009691,2021-09-16
"66","Mitchell",6212,1416,1266,43,107,0.22794591113973,2021-09-16
"67","Monona",4258,947,862,33,52,0.222404884922499,2021-09-16
"68","Monroe",4196,1140,1015,33,92,0.271687321258341,2021-09-16
"69","Montgomery",5066,1222,1038,39,145,0.241215949467035,2021-09-16
"70","Muscatine",25672,5781,5044,108,629,0.225186974135245,2021-09-16
"71","O'Brien",7533,2117,1982,62,73,0.281030134076729,2021-09-16
"72","Osceola",2869,837,797,17,23,0.291739281979784,2021-09-16
"73","Page",7511,2216,2004,24,188,0.295033950206364,2021-09-16
"74","Palo Alto",5198,1311,1151,24,136,0.252212389380531,2021-09-16
"75","Pending Investigation",2921,19,6,0,13,0.00650462170489558,2021-09-16
"76","Plymouth",14811,4340,4030,83,227,0.293025454054419,2021-09-16
"77","Pocahontas",3989,990,865,23,102,0.24818250188017,2021-09-16
"78","Polk",328712,67341,60673,672,5996,0.204863223733846,2021-09-16
"79","Pottawattamie",55225,13058,11775,183,1100,0.236450882752377,2021-09-16
"80","Poweshiek",10395,1810,1615,36,159,0.174122174122174,2021-09-16
"81","Ringgold",2729,622,573,26,23,0.227922315866618,2021-09-16
"82","Sac",6157,1447,1348,22,77,0.235017053759948,2021-09-16
"83","Scott",103573,22828,21080,261,1487,0.220404931787242,2021-09-16
"84","Shelby",6369,1517,1348,39,130,0.238184958392212,2021-09-16
"85","Sioux",18375,5427,5183,75,169,0.29534693877551,2021-09-16
"86","Story",63775,11871,11173,48,650,0.186138769110153,2021-09-16
"87","Tama",9760,2382,2113,73,196,0.24405737704918,2021-09-16
"88","Taylor",2919,724,674,12,38,0.248030147310723,2021-09-16
"89","Union",7505,1442,1282,37,123,0.192138574283811,2021-09-16
"90","Van Buren",3369,709,590,19,100,0.210448204214901,2021-09-16
"91","Wapello",21933,4993,4433,128,432,0.227647836593261,2021-09-16
"92","Warren",33050,6859,6070,93,696,0.207534039334342,2021-09-16
"93","Washington",14497,3157,2686,54,417,0.217769193626268,2021-09-16
"94","Wayne",3034,651,559,23,69,0.214568226763349,2021-09-16
"95","Webster",24583,6304,5666,102,536,0.25643737542204,2021-09-16
"96","Winnebago",7347,1642,1489,31,122,0.223492582006261,2021-09-16
"97","Winneshiek",12003,2159,2007,37,115,0.179871698741981,2021-09-16
"98","Woodbury",68905,16940,15619,233,1088,0.245845729627748,2021-09-16
"99","Worth",4566,926,796,8,122,0.202803328953132,2021-09-16
"100","Wright",8994,2176,1953,41,182,0.241939070491439,2021-09-16
"101","Totals",1967386,428517,386822,6401,35294,0.217810333101893,2021-09-14
