"","date","County","Total.Tests","Total.Positive.Tests","Total.Recovered","Total.Deaths","Underlying.Cause.Deaths","Contributing.Factor.Deaths","Individuals.Tested","Individuals.Positive","Active","date"
"Dubuque",2021-05-03,"Dubuque",191580,14568,12638,207,191,16,58526,13293,448,2021-05-03
"Emmet",2021-05-03,"Emmet",17188,1402,1209,40,38,2,5306,1326,77,2021-05-03
"Fayette",2021-05-03,"Fayette",36507,1920,1788,41,36,5,9540,1843,14,2021-05-03
"Floyd",2021-05-03,"Floyd",25848,1767,1492,42,32,10,7940,1591,57,2021-05-03
"Franklin",2021-05-03,"Franklin",19561,1257,1096,21,19,2,5448,1157,40,2021-05-03
"Fremont",2021-05-03,"Fremont",7369,654,590,9,7,2,2724,619,20,2021-05-03
"Greene",2021-05-03,"Greene",15036,821,750,10,10,0,4244,773,13,2021-05-03
"Grundy",2021-05-03,"Grundy",19426,1437,1313,32,27,5,5920,1359,14,2021-05-03
"Guthrie",2021-05-03,"Guthrie",18709,1282,1141,29,24,5,5867,1201,31,2021-05-03
"Hamilton",2021-05-03,"Hamilton",23510,1980,1724,49,45,4,7744,1789,16,2021-05-03
"Hancock",2021-05-03,"Hancock",21562,1560,1381,34,27,7,6201,1460,45,2021-05-03
"Hardin",2021-05-03,"Hardin",35105,1971,1727,43,34,9,8705,1842,72,2021-05-03
"Harrison",2021-05-03,"Harrison",21546,1925,1654,73,69,4,6618,1790,63,2021-05-03
"Henry",2021-05-03,"Henry",36379,3040,2808,37,36,1,11239,2898,53,2021-05-03
"Howard",2021-05-03,"Howard",16907,1085,1002,22,18,4,4723,1040,16,2021-05-03
"Humboldt",2021-05-03,"Humboldt",15535,1232,1153,26,23,3,4831,1187,8,2021-05-03
"Ida",2021-05-03,"Ida",12633,1012,843,34,32,2,3414,904,27,2021-05-03
"Iowa",2021-05-03,"Iowa",29895,1542,1422,24,22,2,8369,1477,31,2021-05-03
"Jackson",2021-05-03,"Jackson",25870,2335,2119,42,39,3,9401,2203,42,2021-05-03
"Jasper",2021-05-03,"Jasper",52115,4461,3986,70,65,5,18758,4121,65,2021-05-03
"Jefferson",2021-05-03,"Jefferson",20589,1433,1279,35,29,6,7854,1319,5,2021-05-03
"Johnson",2021-05-03,"Johnson",211954,15217,13582,83,77,6,82648,14368,703,2021-05-03
"Jones",2021-05-03,"Jones",26426,3079,2853,57,51,6,10279,2959,49,2021-05-03
"Keokuk",2021-05-03,"Keokuk",15810,1022,911,31,31,0,4357,952,10,2021-05-03
"Kossuth",2021-05-03,"Kossuth",26444,2264,2035,64,56,8,8165,2146,47,2021-05-03
"Lee",2021-05-03,"Lee",54035,3953,3612,55,42,13,16262,3713,46,2021-05-03
"Linn",2021-05-03,"Linn",293243,21999,19641,333,297,36,120855,20638,664,2021-05-03
"Louisa",2021-05-03,"Louisa",17411,1340,1212,49,42,7,5544,1278,17,2021-05-03
"Lucas",2021-05-03,"Lucas",9421,798,727,23,18,5,3932,767,17,2021-05-03
"Lyon",2021-05-03,"Lyon",16525,1578,1478,41,37,4,4823,1569,50,2021-05-03
"Madison",2021-05-03,"Madison",20880,1726,1496,19,15,4,8011,1586,71,2021-05-03
"Mahaska",2021-05-03,"Mahaska",30905,2392,2149,50,45,5,10711,2281,82,2021-05-03
"Marion",2021-05-03,"Marion",42565,3800,3469,75,64,11,16513,3593,49,2021-05-03
"Marshall",2021-05-03,"Marshall",82784,5174,4684,75,67,8,21961,4805,46,2021-05-03
"Mills",2021-05-03,"Mills",21418,1778,1544,21,18,3,7802,1612,47,2021-05-03
"Mitchell",2021-05-03,"Mitchell",18007,1366,1217,42,39,3,5579,1256,-3,2021-05-03
"Monona",2021-05-03,"Monona",18292,883,776,30,28,2,3874,826,20,2021-05-03
"Monroe",2021-05-03,"Monroe",9759,994,895,28,21,7,3595,950,27,2021-05-03
"Montgomery",2021-05-03,"Montgomery",14471,1105,957,37,35,2,4396,1024,30,2021-05-03
"Muscatine",2021-05-03,"Muscatine",55806,5031,4406,99,90,9,22124,4705,200,2021-05-03
"O'Brien",2021-05-03,"O'Brien",26268,2136,1880,60,55,5,6815,1987,47,2021-05-03
"Osceola",2021-05-03,"Osceola",9093,804,708,16,13,3,2586,776,52,2021-05-03
"Page",2021-05-03,"Page",21473,1980,1860,21,19,2,6452,1917,36,2021-05-03
"Palo Alto",2021-05-03,"Palo Alto",18986,1175,1059,23,22,1,4605,1119,37,2021-05-03
"Pending Investigation",2021-05-03,"Pending Investigation",10186,1028,957,0,0,0,5323,1002,45,2021-05-03
"Plymouth",2021-05-03,"Plymouth",38480,4296,3829,79,71,8,13577,3996,88,2021-05-03
"Pocahontas",2021-05-03,"Pocahontas",13186,895,815,22,22,0,3522,852,15,2021-05-03
"Polk",2021-05-03,"Polk",697115,64243,54408,619,546,73,284109,57025,1998,2021-05-03
"Pottawattamie",2021-05-03,"Pottawattamie",120695,12085,10315,166,146,20,48815,10998,517,2021-05-03
"Poweshiek",2021-05-03,"Poweshiek",44648,1616,1489,33,30,3,9094,1540,18,2021-05-03
"Ringgold",2021-05-03,"Ringgold",9829,562,515,24,18,6,2449,544,5,2021-05-03
"Sac",2021-05-03,"Sac",20294,1377,1232,19,19,0,5483,1294,43,2021-05-03
"Scott",2021-05-03,"Scott",212110,21049,18115,239,217,22,89529,19636,1282,2021-05-03
"Shelby",2021-05-03,"Shelby",17463,1359,1216,37,33,4,5660,1301,48,2021-05-03
"Sioux",2021-05-03,"Sioux",45992,5272,4916,74,70,4,16467,5103,113,2021-05-03
"Story",2021-05-03,"Story",162573,11266,10089,48,42,6,57261,10510,373,2021-05-03
"Tama",2021-05-03,"Tama",32818,2209,1983,71,67,4,8624,2085,31,2021-05-03
"Taylor",2021-05-03,"Taylor",8724,678,634,12,10,2,2568,655,9,2021-05-03
"Union",2021-05-03,"Union",17290,1356,1195,32,26,6,6692,1273,46,2021-05-03
"Van Buren",2021-05-03,"Van Buren",8520,577,534,18,15,3,2819,555,3,2021-05-03
"Wapello",2021-05-03,"Wapello",47274,4629,4108,122,118,4,18929,4270,40,2021-05-03
"Warren",2021-05-03,"Warren",77635,6193,5342,88,78,10,28770,5698,268,2021-05-03
"Washington",2021-05-03,"Washington",41618,2684,2407,50,46,4,12159,2514,57,2021-05-03
"Wayne",2021-05-03,"Wayne",7174,572,491,23,18,5,2542,530,16,2021-05-03
"Webster",2021-05-03,"Webster",68672,5386,4962,92,77,15,21669,5104,50,2021-05-03
"Winnebago",2021-05-03,"Winnebago",17653,1511,1314,31,26,5,6448,1404,59,2021-05-03
"Winneshiek",2021-05-03,"Winneshiek",40175,2042,1875,33,28,5,10581,1960,52,2021-05-03
"Woodbury",2021-05-03,"Woodbury",147060,16350,14452,228,209,19,61529,15060,380,2021-05-03
"Worth",2021-05-03,"Worth",13231,775,684,8,7,1,3943,733,41,2021-05-03
"Wright",2021-05-03,"Wright",20868,1893,1742,36,29,7,7992,1823,45,2021-05-03
"Total",2021-05-03,"Totals",4824696,395315,348102,5959,5280,679,1713818,365490,11429,2021-05-03
