"","date","County","Total.Tests","Total.Positive.Tests","Total.Recovered","Total.Deaths","Underlying.Cause.Deaths","Contributing.Factor.Deaths","Individuals.Tested","Individuals.Positive","Active","date"
"Decatur",2021-06-29,"Decatur",11038,636,608,9,9,0,3785,620,3,2021-06-29
"Delaware",2021-06-29,"Delaware",31386,2160,2064,43,38,5,8648,2111,4,2021-06-29
"Des Moines",2021-06-29,"Des Moines",62168,5058,4596,73,61,12,22896,4686,17,2021-06-29
"Dickinson",2021-06-29,"Dickinson",29236,2687,2450,44,38,6,11090,2493,-1,2021-06-29
"Dubuque",2021-06-29,"Dubuque",206096,14854,13251,211,195,16,60968,13528,66,2021-06-29
"Emmet",2021-06-29,"Emmet",18205,1439,1310,41,39,2,5531,1359,8,2021-06-29
"Fayette",2021-06-29,"Fayette",38673,1958,1817,43,38,5,9944,1872,12,2021-06-29
"Floyd",2021-06-29,"Floyd",27827,1818,1583,42,32,10,8370,1637,12,2021-06-29
"Franklin",2021-06-29,"Franklin",21779,1346,1198,23,21,2,5890,1236,15,2021-06-29
"Fremont",2021-06-29,"Fremont",8057,663,621,9,7,2,2851,627,-3,2021-06-29
"Greene",2021-06-29,"Greene",15843,830,770,11,10,1,4400,781,0,2021-06-29
"Grundy",2021-06-29,"Grundy",20403,1455,1337,33,27,6,6139,1375,5,2021-06-29
"Guthrie",2021-06-29,"Guthrie",20112,1318,1200,32,26,6,6173,1234,2,2021-06-29
"Hamilton",2021-06-29,"Hamilton",24748,2014,1764,51,46,5,8105,1820,5,2021-06-29
"Hancock",2021-06-29,"Hancock",23532,1603,1463,34,27,7,6553,1504,7,2021-06-29
"Hardin",2021-06-29,"Hardin",37899,2013,1831,44,34,10,9142,1879,4,2021-06-29
"Harrison",2021-06-29,"Harrison",22504,1939,1725,73,69,4,6810,1801,3,2021-06-29
"Henry",2021-06-29,"Henry",39172,3104,2903,37,36,1,11775,2953,13,2021-06-29
"Howard",2021-06-29,"Howard",17943,1102,1023,22,18,4,4912,1051,6,2021-06-29
"Humboldt",2021-06-29,"Humboldt",16337,1249,1170,26,23,3,5002,1197,1,2021-06-29
"Ida",2021-06-29,"Ida",13293,1030,876,35,32,3,3558,916,5,2021-06-29
"Iowa",2021-06-29,"Iowa",31717,1562,1478,24,22,2,8728,1500,-2,2021-06-29
"Jackson",2021-06-29,"Jackson",28099,2387,2209,42,39,3,9866,2252,1,2021-06-29
"Jasper",2021-06-29,"Jasper",55732,4566,4136,73,67,6,19695,4214,5,2021-06-29
"Jefferson",2021-06-29,"Jefferson",22791,1461,1306,35,29,6,8472,1336,-5,2021-06-29
"Johnson",2021-06-29,"Johnson",228328,15523,14490,85,77,8,87284,14636,61,2021-06-29
"Jones",2021-06-29,"Jones",28718,3142,2953,57,51,6,10778,3011,1,2021-06-29
"Keokuk",2021-06-29,"Keokuk",16738,1040,934,32,31,1,4577,970,4,2021-06-29
"Kossuth",2021-06-29,"Kossuth",28118,2287,2102,66,57,9,8472,2162,-6,2021-06-29
"Lee",2021-06-29,"Lee",58978,4088,3754,57,44,13,17184,3836,25,2021-06-29
"Linn",2021-06-29,"Linn",316511,22693,20743,340,304,36,126959,21269,186,2021-06-29
"Louisa",2021-06-29,"Louisa",18793,1366,1247,49,42,7,5804,1300,4,2021-06-29
"Lucas",2021-06-29,"Lucas",10208,808,759,23,18,5,4161,780,-2,2021-06-29
"Lyon",2021-06-29,"Lyon",17652,1607,1549,41,37,4,5054,1595,5,2021-06-29
"Madison",2021-06-29,"Madison",22699,1789,1627,19,15,4,8454,1647,1,2021-06-29
"Mahaska",2021-06-29,"Mahaska",33723,2440,2266,51,46,5,11254,2328,11,2021-06-29
"Marion",2021-06-29,"Marion",45580,3866,3590,76,65,11,17317,3661,-5,2021-06-29
"Marshall",2021-06-29,"Marshall",88002,5259,4788,76,68,8,22991,4882,18,2021-06-29
"Mills",2021-06-29,"Mills",22427,1810,1609,24,21,3,8026,1641,8,2021-06-29
"Mitchell",2021-06-29,"Mitchell",19405,1378,1232,43,40,3,5784,1267,-8,2021-06-29
"Monona",2021-06-29,"Monona",19083,899,808,31,29,2,3994,836,-3,2021-06-29
"Monroe",2021-06-29,"Monroe",10465,1011,927,32,24,8,3792,963,4,2021-06-29
"Montgomery",2021-06-29,"Montgomery",15112,1116,999,38,36,2,4523,1036,-1,2021-06-29
"Muscatine",2021-06-29,"Muscatine",60851,5234,4766,106,97,9,23259,4887,15,2021-06-29
"O'Brien",2021-06-29,"O'Brien",27624,2154,1941,61,56,5,7018,1998,-4,2021-06-29
"Osceola",2021-06-29,"Osceola",9795,815,774,17,14,3,2699,789,-2,2021-06-29
"Page",2021-06-29,"Page",22951,2012,1922,22,20,2,6671,1945,1,2021-06-29
"Palo Alto",2021-06-29,"Palo Alto",20119,1195,1109,23,22,1,4769,1135,3,2021-06-29
"Pending Investigation",2021-06-29,"Pending Investigation",8088,988,945,0,0,0,4325,962,17,2021-06-29
"Plymouth",2021-06-29,"Plymouth",40762,4344,3944,81,73,8,14009,4031,6,2021-06-29
"Pocahontas",2021-06-29,"Pocahontas",14475,902,839,22,22,0,3642,857,-4,2021-06-29
"Polk",2021-06-29,"Polk",751615,65720,57433,642,563,79,298111,58309,234,2021-06-29
"Pottawattamie",2021-06-29,"Pottawattamie",127375,12375,11028,175,152,23,50481,11238,35,2021-06-29
"Poweshiek",2021-06-29,"Poweshiek",48166,1650,1538,36,33,3,9476,1572,-2,2021-06-29
"Ringgold",2021-06-29,"Ringgold",10709,583,540,24,18,6,2539,564,0,2021-06-29
"Sac",2021-06-29,"Sac",22010,1397,1292,20,19,1,5687,1309,-3,2021-06-29
"Scott",2021-06-29,"Scott",234442,21763,20027,249,225,24,94797,20323,47,2021-06-29
"Shelby",2021-06-29,"Shelby",18339,1380,1279,37,33,4,5844,1318,2,2021-06-29
"Sioux",2021-06-29,"Sioux",48587,5360,5091,74,71,3,17065,5178,13,2021-06-29
"Story",2021-06-29,"Story",171229,11491,10637,48,42,6,59419,10723,38,2021-06-29
"Tama",2021-06-29,"Tama",34863,2253,2036,71,67,4,8985,2124,17,2021-06-29
"Taylor",2021-06-29,"Taylor",9527,690,654,12,10,2,2691,668,2,2021-06-29
"Union",2021-06-29,"Union",18584,1384,1261,35,27,8,7019,1301,5,2021-06-29
"Van Buren",2021-06-29,"Van Buren",9253,591,545,18,15,3,2967,564,1,2021-06-29
"Wapello",2021-06-29,"Wapello",50931,4712,4203,122,118,4,19855,4343,18,2021-06-29
"Warren",2021-06-29,"Warren",83957,6358,5723,92,82,10,30154,5843,28,2021-06-29
"Washington",2021-06-29,"Washington",44787,2748,2511,51,47,4,12767,2573,11,2021-06-29
"Wayne",2021-06-29,"Wayne",7829,585,520,23,18,5,2705,544,1,2021-06-29
"Webster",2021-06-29,"Webster",73508,5479,5043,94,79,15,22383,5183,46,2021-06-29
"Winnebago",2021-06-29,"Winnebago",19218,1563,1406,31,26,5,6813,1446,9,2021-06-29
"Winneshiek",2021-06-29,"Winneshiek",42695,2078,1937,35,30,5,11053,1996,24,2021-06-29
"Woodbury",2021-06-29,"Woodbury",156780,16565,14997,230,211,19,63931,15245,18,2021-06-29
"Worth",2021-06-29,"Worth",14687,806,751,8,7,1,4170,762,3,2021-06-29
"Wright",2021-06-29,"Wright",21907,1938,1823,40,33,7,8268,1865,2,2021-06-29
"Total",2021-06-29,"Totals",5184966,404545,365848,6133,5415,718,1793111,373613,1632,2021-06-29
