"","County","Individuals.Tested","Individuals.Positive","Total.Recovered","Total.Deaths","Active","positivity","date"
"33","Fayette",11577,2538,2158,48,332,0.219227779217414,2021-10-06
"34","Floyd",9570,2167,1848,44,275,0.226436781609195,2021-10-06
"35","Franklin",6867,1633,1459,28,146,0.237803990097568,2021-10-06
"36","Fremont",3465,837,735,11,91,0.241558441558442,2021-10-06
"37","Greene",5162,1137,973,12,152,0.220263463773731,2021-10-06
"38","Grundy",7026,1679,1550,37,92,0.238969541702249,2021-10-06
"39","Guthrie",7270,1540,1359,34,147,0.211829436038514,2021-10-06
"40","Hamilton",9408,2285,2069,53,163,0.242878401360544,2021-10-06
"41","Hancock",7454,1847,1635,39,173,0.247786423396834,2021-10-06
"42","Hardin",10822,2664,2270,48,346,0.246165218998337,2021-10-06
"43","Harrison",7789,2152,1921,77,154,0.276287071511105,2021-10-06
"44","Henry",13793,3786,3405,47,334,0.27448705865294,2021-10-06
"45","Howard",5574,1254,1136,22,96,0.22497308934338,2021-10-06
"46","Humboldt",5766,1618,1441,26,151,0.280610475199445,2021-10-06
"47","Ida",4132,1166,1033,41,92,0.282187802516941,2021-10-06
"48","Iowa",10174,2042,1746,29,267,0.200707686259092,2021-10-06
"49","Jackson",11272,2704,2436,45,223,0.239886444286728,2021-10-06
"50","Jasper",23034,5714,5100,78,536,0.248068073282973,2021-10-06
"51","Jefferson",10952,1973,1683,40,250,0.180149744338934,2021-10-06
"52","Johnson",102488,17800,16502,100,1198,0.173678869721333,2021-10-06
"53","Jones",12349,3651,3272,60,319,0.295651469754636,2021-10-06
"54","Keokuk",5584,1375,1132,34,209,0.246239255014327,2021-10-06
"55","Kossuth",9738,2693,2452,73,168,0.276545491887451,2021-10-06
"56","Lee",20814,5607,5115,87,405,0.269385990198905,2021-10-06
"57","Linn",148361,28680,25404,379,2897,0.193312258612439,2021-10-06
"58","Louisa",6887,1696,1518,51,127,0.246261071584144,2021-10-06
"59","Lucas",4913,1122,929,24,169,0.228373702422145,2021-10-06
"60","Lyon",5823,1906,1700,41,165,0.327322685900738,2021-10-06
"61","Madison",9741,2143,1936,25,182,0.219997946822708,2021-10-06
"62","Mahaska",13340,3136,2687,56,393,0.235082458770615,2021-10-06
"63","Marion",20384,4997,4416,91,490,0.245143249607535,2021-10-06
"64","Marshall",26508,6354,5599,84,671,0.239701222272521,2021-10-06
"65","Mills",9056,1972,1841,27,104,0.217756183745583,2021-10-06
"66","Mitchell",6535,1618,1386,43,189,0.247589900535578,2021-10-06
"67","Monona",4415,1074,924,36,114,0.24326160815402,2021-10-06
"68","Monroe",4423,1315,1108,34,173,0.297309518426407,2021-10-06
"69","Montgomery",5391,1389,1191,41,157,0.25765164162493,2021-10-06
"70","Muscatine",27038,6294,5708,113,473,0.232783489903099,2021-10-06
"71","O'Brien",7848,2238,2052,63,123,0.285168195718654,2021-10-06
"72","Osceola",2995,911,821,17,73,0.304173622704508,2021-10-06
"73","Page",7981,2448,2194,27,227,0.306728480140333,2021-10-06
"74","Palo Alto",5429,1408,1283,31,94,0.259347946214773,2021-10-06
"75","Plymouth",15309,4591,4256,87,248,0.299888954209942,2021-10-06
"76","Pocahontas",4178,1093,965,23,105,0.261608425083772,2021-10-06
"77","Polk",346188,73698,66985,716,5997,0.21288432874623,2021-10-06
"78","Pottawattamie",57593,14073,12957,197,919,0.244352612296633,2021-10-06
"79","Poweshiek",11030,2068,1795,40,233,0.187488667271079,2021-10-06
"80","Ringgold",2844,668,605,27,36,0.234880450070323,2021-10-06
"81","Sac",6384,1563,1432,23,108,0.244830827067669,2021-10-06
"82","Scott",108500,24441,22792,271,1378,0.22526267281106,2021-10-06
"83","Shelby",6690,1742,1478,39,225,0.260388639760837,2021-10-06
"84","Sioux",18972,5602,5350,76,176,0.29527725068522,2021-10-06
"85","Story",66657,12751,11843,48,860,0.19129273744693,2021-10-06
"86","Tama",10193,2614,2323,76,215,0.2564505052487,2021-10-06
"87","Taylor",3071,786,718,12,56,0.255942689677629,2021-10-06
"88","Union",7836,1594,1415,37,142,0.203420112302195,2021-10-06
"89","Van Buren",3573,827,687,21,119,0.231458158410299,2021-10-06
"90","Wapello",23359,5807,4902,136,769,0.248597970803545,2021-10-06
"91","Warren",34708,7634,6777,96,761,0.219949291229688,2021-10-06
"92","Washington",15731,3622,3103,55,464,0.230246011060962,2021-10-06
"93","Wayne",3200,720,629,24,67,0.225,2021-10-06
"94","Webster",25672,6876,6213,111,552,0.267840448737925,2021-10-06
"95","Winnebago",7779,1854,1617,32,205,0.238333976089472,2021-10-06
"96","Winneshiek",12488,2308,2132,37,139,0.184817424727739,2021-10-06
"97","Woodbury",72265,18854,16810,242,1802,0.260900851034387,2021-10-06
"98","Worth",4811,1067,931,8,128,0.221783413011848,2021-10-06
"99","Wright",9401,2409,2141,45,223,0.256249335177109,2021-10-06
"101","Totals",2064112,469504,423881,6748,38875,0.227460525397847,2021-10-12
