"","date","County","Total.Tests","Total.Positive.Tests","Total.Recovered","Total.Deaths","Underlying.Cause.Deaths","Contributing.Factor.Deaths","Individuals.Tested","Individuals.Positive","Active","date"
"Wapello",2021-03-24,"Wapello",43133,4545,3844,114,110,4,17866,4186,228,2021-03-24
"Warren",2021-03-24,"Warren",69149,5777,4977,80,71,9,27075,5290,233,2021-03-24
"Washington",2021-03-24,"Washington",37564,2596,2345,49,45,4,11553,2424,30,2021-03-24
"Wayne",2021-03-24,"Wayne",5948,546,428,21,17,4,2334,506,57,2021-03-24
"Webster",2021-03-24,"Webster",64070,5288,4816,88,74,14,20914,5012,108,2021-03-24
"Winnebago",2021-03-24,"Winnebago",16108,1428,1256,31,26,5,6058,1331,44,2021-03-24
"Winneshiek",2021-03-24,"Winneshiek",34537,1946,1776,31,26,5,9975,1873,66,2021-03-24
"Woodbury",2021-03-24,"Woodbury",132565,15562,13476,216,198,18,58108,14287,595,2021-03-24
"Worth",2021-03-24,"Worth",11554,714,650,8,7,1,3645,676,18,2021-03-24
"Wright",2021-03-24,"Wright",19503,1826,1702,32,27,5,7710,1759,25,2021-03-24
"Total",2021-03-24,"Totals",4360067,375189,329462,5683,5071,612,1617180,346303,11158,2021-03-24
