"","date","County","Total.Tests","Total.Positive.Tests","Total.Recovered","Total.Deaths","Underlying.Cause.Deaths","Contributing.Factor.Deaths","Individuals.Tested","Individuals.Positive","Active","date"
"Delaware",2021-06-02,"Delaware",30805,2152,2038,41,37,4,8509,2108,29,2021-06-02
"Des Moines",2021-06-02,"Des Moines",59677,5022,4463,67,55,12,22417,4647,117,2021-06-02
"Dickinson",2021-06-02,"Dickinson",28588,2681,2433,44,38,6,10947,2491,14,2021-06-02
"Dubuque",2021-06-02,"Dubuque",202657,14772,13109,209,193,16,60042,13451,133,2021-06-02
"Emmet",2021-06-02,"Emmet",17901,1430,1294,40,38,2,5451,1352,18,2021-06-02
"Fayette",2021-06-02,"Fayette",38019,1939,1810,42,37,5,9775,1854,2,2021-06-02
"Floyd",2021-06-02,"Floyd",27001,1804,1556,42,32,10,8170,1623,25,2021-06-02
"Franklin",2021-06-02,"Franklin",20991,1331,1145,21,19,2,5722,1225,59,2021-06-02
"Fremont",2021-06-02,"Fremont",7946,662,616,9,7,2,2822,626,1,2021-06-02
"Greene",2021-06-02,"Greene",15593,829,766,10,10,0,4351,780,4,2021-06-02
"Grundy",2021-06-02,"Grundy",20066,1444,1330,33,27,6,6059,1366,3,2021-06-02
"Guthrie",2021-06-02,"Guthrie",19647,1314,1184,32,26,6,6060,1224,8,2021-06-02
"Hamilton",2021-06-02,"Hamilton",24270,1996,1748,50,45,5,7949,1809,11,2021-06-02
"Hancock",2021-06-02,"Hancock",22799,1595,1432,34,27,7,6455,1496,30,2021-06-02
"Hardin",2021-06-02,"Hardin",37170,2006,1807,44,34,10,8975,1868,17,2021-06-02
"Harrison",2021-06-02,"Harrison",22177,1932,1718,73,69,4,6733,1798,7,2021-06-02
"Henry",2021-06-02,"Henry",38135,3083,2872,37,36,1,11578,2940,31,2021-06-02
"Howard",2021-06-02,"Howard",17563,1097,1020,22,18,4,4829,1047,5,2021-06-02
"Humboldt",2021-06-02,"Humboldt",16001,1245,1161,26,23,3,4922,1194,7,2021-06-02
"Ida",2021-06-02,"Ida",13061,1026,865,35,32,3,3506,913,13,2021-06-02
"Iowa",2021-06-02,"Iowa",31058,1561,1460,24,22,2,8586,1496,12,2021-06-02
"Jackson",2021-06-02,"Jackson",27247,2379,2168,42,39,3,9710,2245,35,2021-06-02
"Jasper",2021-06-02,"Jasper",54676,4552,4098,72,67,5,19360,4204,34,2021-06-02
"Jefferson",2021-06-02,"Jefferson",21814,1451,1297,35,29,6,8258,1333,1,2021-06-02
"Johnson",2021-06-02,"Johnson",222244,15448,14303,85,77,8,85362,14571,183,2021-06-02
"Jones",2021-06-02,"Jones",28065,3132,2914,57,51,6,10633,3008,37,2021-06-02
"Keokuk",2021-06-02,"Keokuk",16381,1032,925,31,31,0,4495,964,8,2021-06-02
"Kossuth",2021-06-02,"Kossuth",27444,2279,2092,65,56,9,8311,2160,3,2021-06-02
"Lee",2021-06-02,"Lee",56797,4040,3688,55,42,13,16782,3793,50,2021-06-02
"Linn",2021-06-02,"Linn",308385,22463,20393,338,302,36,124620,21057,326,2021-06-02
"Louisa",2021-06-02,"Louisa",18212,1358,1234,49,42,7,5696,1291,8,2021-06-02
"Lucas",2021-06-02,"Lucas",9951,807,751,23,18,5,4072,779,5,2021-06-02
"Lyon",2021-06-02,"Lyon",17289,1594,1537,41,37,4,4984,1586,8,2021-06-02
"Madison",2021-06-02,"Madison",22080,1783,1589,19,15,4,8271,1640,32,2021-06-02
"Mahaska",2021-06-02,"Mahaska",32944,2430,2238,51,46,5,11072,2319,30,2021-06-02
"Marion",2021-06-02,"Marion",44615,3855,3549,76,65,11,16996,3649,24,2021-06-02
"Marshall",2021-06-02,"Marshall",85946,5232,4740,76,68,8,22647,4860,44,2021-06-02
"Mills",2021-06-02,"Mills",22054,1796,1592,23,20,3,7928,1628,13,2021-06-02
"Mitchell",2021-06-02,"Mitchell",18792,1377,1227,42,39,3,5685,1265,-4,2021-06-02
"Monona",2021-06-02,"Monona",18774,885,801,31,29,2,3951,827,-5,2021-06-02
"Monroe",2021-06-02,"Monroe",10207,1003,922,29,22,7,3712,958,7,2021-06-02
"Montgomery",2021-06-02,"Montgomery",14932,1111,991,38,36,2,4468,1035,6,2021-06-02
"Muscatine",2021-06-02,"Muscatine",59195,5199,4666,104,95,9,22828,4862,92,2021-06-02
"O'Brien",2021-06-02,"O'Brien",27327,2152,1935,61,56,5,6951,1998,2,2021-06-02
"Osceola",2021-06-02,"Osceola",9601,815,765,16,13,3,2674,789,8,2021-06-02
"Page",2021-06-02,"Page",22545,2002,1903,22,20,2,6612,1935,10,2021-06-02
"Palo Alto",2021-06-02,"Palo Alto",19710,1193,1097,23,22,1,4710,1135,15,2021-06-02
"Pending Investigation",2021-06-02,"Pending Investigation",8286,992,942,0,0,0,4376,963,21,2021-06-02
"Plymouth",2021-06-02,"Plymouth",40086,4332,3923,80,72,8,13832,4023,20,2021-06-02
"Pocahontas",2021-06-02,"Pocahontas",14150,905,834,22,22,0,3594,858,2,2021-06-02
"Polk",2021-06-02,"Polk",733207,65394,56698,636,558,78,292781,58012,678,2021-06-02
"Pottawattamie",2021-06-02,"Pottawattamie",125387,12297,10886,171,149,22,49803,11176,119,2021-06-02
"Poweshiek",2021-06-02,"Poweshiek",47626,1642,1522,35,32,3,9333,1566,9,2021-06-02
"Ringgold",2021-06-02,"Ringgold",10473,578,539,24,18,6,2510,559,-4,2021-06-02
"Sac",2021-06-02,"Sac",21638,1392,1284,19,19,0,5619,1308,5,2021-06-02
"Scott",2021-06-02,"Scott",226217,21686,19577,244,220,24,92779,20235,414,2021-06-02
"Shelby",2021-06-02,"Shelby",18109,1373,1274,37,33,4,5775,1313,2,2021-06-02
"Sioux",2021-06-02,"Sioux",47901,5344,5057,74,71,3,16887,5161,30,2021-06-02
"Story",2021-06-02,"Story",168616,11453,10494,48,42,6,58681,10691,149,2021-06-02
"Tama",2021-06-02,"Tama",33993,2235,2017,71,67,4,8855,2109,21,2021-06-02
"Taylor",2021-06-02,"Taylor",9284,686,647,12,10,2,2651,664,5,2021-06-02
"Union",2021-06-02,"Union",18134,1375,1248,34,26,8,6887,1292,10,2021-06-02
"Van Buren",2021-06-02,"Van Buren",8931,588,542,18,15,3,2905,562,2,2021-06-02
"Wapello",2021-06-02,"Wapello",49650,4697,4168,122,118,4,19532,4327,37,2021-06-02
"Warren",2021-06-02,"Warren",81877,6309,5651,90,80,10,29701,5810,69,2021-06-02
"Washington",2021-06-02,"Washington",43739,2726,2483,51,47,4,12540,2556,22,2021-06-02
"Wayne",2021-06-02,"Wayne",7604,584,510,23,18,5,2648,543,10,2021-06-02
"Webster",2021-06-02,"Webster",71650,5429,5018,94,79,15,22106,5136,24,2021-06-02
"Winnebago",2021-06-02,"Winnebago",18684,1549,1380,31,26,5,6668,1436,25,2021-06-02
"Winneshiek",2021-06-02,"Winneshiek",41819,2051,1932,35,30,5,10837,1972,5,2021-06-02
"Woodbury",2021-06-02,"Woodbury",153274,16518,14885,229,210,19,62969,15203,89,2021-06-02
"Worth",2021-06-02,"Worth",14019,799,731,8,7,1,4069,756,17,2021-06-02
"Wright",2021-06-02,"Wright",21589,1929,1802,38,31,7,8189,1854,14,2021-06-02
"Total",2021-06-02,"Totals",5060922,402025,361203,6057,5355,702,1762365,371448,4188,2021-06-02
