"","County","Individuals.Tested","Individuals.Positive","Total.Recovered","Total.Deaths","Active","positivity","date"
"85","Story",69471,13846,12983,58,805,0.199306185314736,2021-12-01
"86","Tama",10668,2799,2620,77,102,0.262373453318335,2021-12-01
"87","Taylor",3334,987,805,14,168,0.296040791841632,2021-12-01
"88","Union",8432,1924,1630,41,253,0.228178368121442,2021-12-01
"89","Van Buren",3774,933,835,22,76,0.247217806041335,2021-12-01
"90","Wapello",24821,6450,5935,144,371,0.259860601909673,2021-12-01
"91","Warren",36778,8471,7800,104,567,0.230327913426505,2021-12-01
"92","Washington",16992,3915,3660,63,192,0.230402542372881,2021-12-01
"93","Wayne",3464,845,749,25,71,0.243937644341801,2021-12-01
"94","Webster",26732,7329,6911,122,296,0.274165793805177,2021-12-01
"95","Winnebago",8294,2171,1881,38,252,0.261755485893417,2021-12-01
"96","Winneshiek",13190,2596,2327,43,226,0.196815769522365,2021-12-01
"97","Woodbury",75488,20521,19322,258,941,0.271844531581178,2021-12-01
"98","Worth",5120,1218,1111,9,98,0.237890625,2021-12-01
"99","Wright",9760,2665,2447,49,169,0.273053278688525,2021-12-01
"101","Totals",2178859,519846,478971,7354,33521,0.238586342668342,2021-11-22
