"","date","County","Total.Tests","Total.Positive.Tests","Total.Recovered","Total.Deaths","Underlying.Cause.Deaths","Contributing.Factor.Deaths","Individuals.Tested","Individuals.Positive","Active","date"
"Floyd",2021-05-17,"Floyd",26508,1790,1513,42,32,10,8072,1611,56,2021-05-17
"Franklin",2021-05-17,"Franklin",20227,1310,1107,21,19,2,5605,1208,80,2021-05-17
"Fremont",2021-05-17,"Fremont",7480,657,610,9,7,2,2755,622,3,2021-05-17
"Greene",2021-05-17,"Greene",15381,825,758,10,10,0,4292,777,9,2021-05-17
"Grundy",2021-05-17,"Grundy",19802,1444,1324,33,27,6,6004,1364,7,2021-05-17
"Guthrie",2021-05-17,"Guthrie",19122,1299,1158,30,24,6,5978,1215,27,2021-05-17
"Hamilton",2021-05-17,"Hamilton",23965,1992,1741,49,45,4,7862,1802,12,2021-05-17
"Hancock",2021-05-17,"Hancock",22190,1585,1406,34,27,7,6362,1484,44,2021-05-17
"Hardin",2021-05-17,"Hardin",36049,1987,1762,43,34,9,8839,1856,51,2021-05-17
"Harrison",2021-05-17,"Harrison",21920,1931,1693,73,69,4,6687,1797,31,2021-05-17
"Henry",2021-05-17,"Henry",37254,3072,2827,37,36,1,11443,2921,57,2021-05-17
"Howard",2021-05-17,"Howard",17332,1089,1009,22,18,4,4781,1046,15,2021-05-17
"Humboldt",2021-05-17,"Humboldt",15779,1238,1158,26,23,3,4882,1191,7,2021-05-17
"Ida",2021-05-17,"Ida",12894,1015,860,35,32,3,3474,904,9,2021-05-17
"Iowa",2021-05-17,"Iowa",30502,1551,1439,24,22,2,8495,1487,24,2021-05-17
"Jackson",2021-05-17,"Jackson",26495,2354,2147,42,39,3,9578,2221,32,2021-05-17
"Jasper",2021-05-17,"Jasper",53639,4537,4046,72,66,6,19083,4194,76,2021-05-17
"Jefferson",2021-05-17,"Jefferson",21069,1441,1290,35,29,6,7963,1326,1,2021-05-17
"Johnson",2021-05-17,"Johnson",217479,15362,13990,83,77,6,84102,14495,422,2021-05-17
"Jones",2021-05-17,"Jones",27564,3114,2879,57,51,6,10494,2991,55,2021-05-17
"Keokuk",2021-05-17,"Keokuk",16134,1027,921,31,31,0,4431,959,7,2021-05-17
"Kossuth",2021-05-17,"Kossuth",26952,2276,2074,64,56,8,8242,2155,17,2021-05-17
"Lee",2021-05-17,"Lee",55478,4001,3642,55,42,13,16571,3760,63,2021-05-17
"Linn",2021-05-17,"Linn",301334,22298,19996,335,299,36,123016,20904,573,2021-05-17
"Louisa",2021-05-17,"Louisa",17872,1344,1229,49,42,7,5639,1281,3,2021-05-17
"Lucas",2021-05-17,"Lucas",9704,801,729,23,18,5,4018,772,20,2021-05-17
"Lyon",2021-05-17,"Lyon",16985,1588,1512,41,37,4,4916,1582,29,2021-05-17
"Madison",2021-05-17,"Madison",21503,1767,1528,19,15,4,8163,1626,79,2021-05-17
"Mahaska",2021-05-17,"Mahaska",32359,2413,2198,51,46,5,10916,2304,55,2021-05-17
"Marion",2021-05-17,"Marion",43635,3833,3489,75,64,11,16770,3631,67,2021-05-17
"Marshall",2021-05-17,"Marshall",84724,5197,4705,75,67,8,22363,4832,52,2021-05-17
"Mills",2021-05-17,"Mills",21765,1792,1571,22,19,3,7870,1623,30,2021-05-17
"Mitchell",2021-05-17,"Mitchell",18431,1376,1223,42,39,3,5633,1264,-1,2021-05-17
"Monona",2021-05-17,"Monona",18539,884,788,30,28,2,3917,827,9,2021-05-17
"Monroe",2021-05-17,"Monroe",10027,996,914,29,22,7,3667,952,9,2021-05-17
"Montgomery",2021-05-17,"Montgomery",14710,1111,977,38,36,2,4446,1033,18,2021-05-17
"Muscatine",2021-05-17,"Muscatine",57735,5156,4553,100,91,9,22530,4812,159,2021-05-17
"O'Brien",2021-05-17,"O'Brien",26797,2149,1912,60,55,5,6900,1996,24,2021-05-17
"Osceola",2021-05-17,"Osceola",9348,816,743,16,13,3,2634,788,29,2021-05-17
"Page",2021-05-17,"Page",21962,1994,1885,22,20,2,6583,1927,20,2021-05-17
"Palo Alto",2021-05-17,"Palo Alto",19376,1186,1087,23,22,1,4671,1128,18,2021-05-17
"Pending Investigation",2021-05-17,"Pending Investigation",8979,999,935,0,0,0,4770,972,37,2021-05-17
"Plymouth",2021-05-17,"Plymouth",39353,4316,3903,80,72,8,13720,4013,30,2021-05-17
"Pocahontas",2021-05-17,"Pocahontas",13638,898,823,22,22,0,3563,855,10,2021-05-17
"Polk",2021-05-17,"Polk",716694,64991,55559,628,553,75,288929,57693,1506,2021-05-17
"Pottawattamie",2021-05-17,"Pottawattamie",123313,12257,10639,168,148,20,49402,11139,332,2021-05-17
"Poweshiek",2021-05-17,"Poweshiek",46599,1624,1504,34,31,3,9230,1549,11,2021-05-17
"Ringgold",2021-05-17,"Ringgold",10333,577,532,24,18,6,2483,558,2,2021-05-17
"Sac",2021-05-17,"Sac",21022,1389,1259,19,19,0,5565,1305,27,2021-05-17
"Scott",2021-05-17,"Scott",219609,21497,18952,242,218,24,91368,20066,872,2021-05-17
"Shelby",2021-05-17,"Shelby",17859,1369,1254,37,33,4,5737,1310,19,2021-05-17
"Sioux",2021-05-17,"Sioux",47130,5321,4997,74,71,3,16727,5145,74,2021-05-17
"Story",2021-05-17,"Story",166427,11391,10272,48,42,6,58138,10628,308,2021-05-17
"Tama",2021-05-17,"Tama",33412,2226,1995,71,67,4,8750,2098,32,2021-05-17
"Taylor",2021-05-17,"Taylor",8965,684,645,12,10,2,2614,660,3,2021-05-17
"Union",2021-05-17,"Union",17764,1363,1203,33,26,7,6802,1283,47,2021-05-17
"Van Buren",2021-05-17,"Van Buren",8743,584,540,18,15,3,2863,560,2,2021-05-17
"Wapello",2021-05-17,"Wapello",48345,4665,4133,122,118,4,19226,4305,50,2021-05-17
"Warren",2021-05-17,"Warren",80114,6277,5491,89,79,10,29291,5778,198,2021-05-17
"Washington",2021-05-17,"Washington",42818,2710,2448,50,46,4,12374,2539,41,2021-05-17
"Wayne",2021-05-17,"Wayne",7411,581,497,23,18,5,2610,539,19,2021-05-17
"Webster",2021-05-17,"Webster",70348,5409,4991,93,78,15,21939,5124,40,2021-05-17
"Winnebago",2021-05-17,"Winnebago",18143,1535,1335,31,26,5,6576,1426,60,2021-05-17
"Winneshiek",2021-05-17,"Winneshiek",41351,2049,1915,35,30,5,10734,1969,19,2021-05-17
"Woodbury",2021-05-17,"Woodbury",150611,16438,14722,228,209,19,62358,15140,190,2021-05-17
"Worth",2021-05-17,"Worth",13589,793,706,8,7,1,4012,749,35,2021-05-17
"Wright",2021-05-17,"Wright",21285,1918,1773,37,30,7,8106,1846,36,2021-05-17
"Total",2021-05-17,"Totals",4954790,399528,354950,6006,5316,690,1741137,369355,8399,2021-05-17
