"","date","County","Total.Tests","Total.Positive.Tests","Total.Recovered","Total.Deaths","Underlying.Cause.Deaths","Contributing.Factor.Deaths","Individuals.Tested","Individuals.Positive","Active","date"
"Greene",2021-02-23,"Greene",12754,764,692,10,10,0,3825,722,20,2021-02-23
"Grundy",2021-02-23,"Grundy",16162,1377,1207,30,25,5,5377,1297,60,2021-02-23
"Guthrie",2021-02-23,"Guthrie",15066,1156,1023,28,23,5,5181,1076,25,2021-02-23
"Hamilton",2021-02-23,"Hamilton",20363,1910,1592,41,40,1,7041,1720,87,2021-02-23
"Hancock",2021-02-23,"Hancock",17966,1462,1308,29,24,5,5587,1365,28,2021-02-23
"Hardin",2021-02-23,"Hardin",28707,1786,1563,35,31,4,7737,1661,63,2021-02-23
"Harrison",2021-02-23,"Harrison",17426,1785,1525,69,65,4,6029,1652,58,2021-02-23
"Henry",2021-02-23,"Henry",30885,2918,2664,35,35,0,10214,2776,77,2021-02-23
"Howard",2021-02-23,"Howard",13941,1020,847,21,17,4,4183,975,107,2021-02-23
"Humboldt",2021-02-23,"Humboldt",13128,1166,1057,23,20,3,4413,1118,38,2021-02-23
"Ida",2021-02-23,"Ida",10001,906,736,32,30,2,3034,803,35,2021-02-23
"Iowa",2021-02-23,"Iowa",24770,1431,1269,23,21,2,7515,1365,73,2021-02-23
"Jackson",2021-02-23,"Jackson",21606,2195,1938,38,35,3,8353,2075,99,2021-02-23
"Jasper",2021-02-23,"Jasper",42210,4046,3333,65,61,4,16682,3703,305,2021-02-23
"Jefferson",2021-02-23,"Jefferson",17152,1370,1214,32,27,5,7175,1267,21,2021-02-23
"Johnson",2021-02-23,"Johnson",176404,13701,12260,72,67,5,73340,12924,592,2021-02-23
"Jones",2021-02-23,"Jones",21722,2933,2711,54,50,4,9200,2834,69,2021-02-23
"Keokuk",2021-02-23,"Keokuk",12955,973,847,29,29,0,3853,905,29,2021-02-23
"Kossuth",2021-02-23,"Kossuth",21290,2060,1801,54,47,7,7279,1945,90,2021-02-23
"Lee",2021-02-23,"Lee",45289,3718,3266,51,38,13,14733,3492,175,2021-02-23
"Linn",2021-02-23,"Linn",243111,20486,17890,309,280,29,107661,19230,1031,2021-02-23
"Louisa",2021-02-23,"Louisa",14690,1272,1135,41,34,7,5052,1206,30,2021-02-23
"Lucas",2021-02-23,"Lucas",7885,725,651,21,17,4,3516,696,24,2021-02-23
"Lyon",2021-02-23,"Lyon",12644,1453,1355,41,37,4,4277,1440,44,2021-02-23
"Madison",2021-02-23,"Madison",16763,1520,1258,17,13,4,7063,1382,107,2021-02-23
"Mahaska",2021-02-23,"Mahaska",25736,2226,1948,45,40,5,9665,2122,129,2021-02-23
"Marion",2021-02-23,"Marion",34344,3554,3094,67,58,9,14559,3350,189,2021-02-23
"Marshall",2021-02-23,"Marshall",68796,4931,4282,70,63,7,19706,4575,223,2021-02-23
"Mills",2021-02-23,"Mills",18753,1615,1373,20,17,3,7205,1462,69,2021-02-23
"Mitchell",2021-02-23,"Mitchell",14944,1299,1146,40,38,2,5128,1189,3,2021-02-23
"Monona",2021-02-23,"Monona",15310,814,700,25,24,1,3488,758,33,2021-02-23
"Monroe",2021-02-23,"Monroe",8170,920,806,27,21,6,3145,875,42,2021-02-23
"Montgomery",2021-02-23,"Montgomery",12046,1038,875,36,34,2,4134,960,49,2021-02-23
"Muscatine",2021-02-23,"Muscatine",45096,4448,3887,88,79,9,19719,4142,167,2021-02-23
"O'Brien",2021-02-23,"O'Brien",21304,1921,1667,58,54,4,6185,1774,49,2021-02-23
"Osceola",2021-02-23,"Osceola",6690,696,639,14,12,2,2250,667,14,2021-02-23
"Page",2021-02-23,"Page",17169,1810,1665,19,18,1,5884,1726,42,2021-02-23
"Palo Alto",2021-02-23,"Palo Alto",15388,1039,912,21,19,2,4168,993,60,2021-02-23
"Pending Investigation",2021-02-23,"Pending Investigation",13151,924,798,0,0,0,6583,895,97,2021-02-23
"Plymouth",2021-02-23,"Plymouth",32710,3921,3478,77,69,8,12401,3632,77,2021-02-23
"Pocahontas",2021-02-23,"Pocahontas",11195,850,773,19,19,0,3240,804,12,2021-02-23
"Polk",2021-02-23,"Polk",564873,57349,46788,542,483,59,252085,50635,3305,2021-02-23
"Pottawattamie",2021-02-23,"Pottawattamie",101009,10663,9100,140,125,15,44010,9679,439,2021-02-23
"Poweshiek",2021-02-23,"Poweshiek",33433,1529,1349,29,27,2,8177,1457,79,2021-02-23
"Ringgold",2021-02-23,"Ringgold",8408,514,457,16,15,1,2218,496,23,2021-02-23
"Sac",2021-02-23,"Sac",16584,1230,1119,18,18,0,4927,1161,24,2021-02-23
"Scott",2021-02-23,"Scott",174323,18145,15830,202,188,14,79087,16864,832,2021-02-23
"Shelby",2021-02-23,"Shelby",13754,1191,1054,33,30,3,4949,1137,50,2021-02-23
"Sioux",2021-02-23,"Sioux",36291,4896,4543,67,64,3,14729,4724,114,2021-02-23
"Story",2021-02-23,"Story",136001,10091,8829,45,39,6,52388,9377,503,2021-02-23
"Tama",2021-02-23,"Tama",27541,2110,1859,64,62,2,7892,1985,62,2021-02-23
"Taylor",2021-02-23,"Taylor",7141,661,601,11,9,2,2362,636,24,2021-02-23
"Union",2021-02-23,"Union",14583,1255,1109,31,26,5,6132,1177,37,2021-02-23
"Van Buren",2021-02-23,"Van Buren",7147,559,491,18,15,3,2540,533,24,2021-02-23
"Wapello",2021-02-23,"Wapello",38739,4224,3497,106,103,3,16667,3885,282,2021-02-23
"Warren",2021-02-23,"Warren",62162,5484,4603,70,65,5,25656,5009,336,2021-02-23
"Washington",2021-02-23,"Washington",34540,2526,2213,44,41,3,11015,2374,117,2021-02-23
"Wayne",2021-02-23,"Wayne",4960,483,401,21,17,4,2047,445,23,2021-02-23
"Webster",2021-02-23,"Webster",59311,5144,4682,86,72,14,20186,4873,105,2021-02-23
"Winnebago",2021-02-23,"Winnebago",14725,1366,1206,30,25,5,5719,1277,41,2021-02-23
"Winneshiek",2021-02-23,"Winneshiek",29836,1860,1595,26,22,4,9352,1786,165,2021-02-23
"Woodbury",2021-02-23,"Woodbury",121248,14823,12998,211,195,16,54947,13575,366,2021-02-23
"Worth",2021-02-23,"Worth",10640,687,621,4,3,1,3453,650,25,2021-02-23
"Wright",2021-02-23,"Wright",18380,1788,1660,31,26,5,7491,1717,26,2021-02-23
"Total",2021-02-23,"Totals",3975909,360274,310880,5374,4833,541,1536912,332182,15928,2021-02-23
