"","date","County","Total.Tests","Total.Positive.Tests","Total.Recovered","Total.Deaths","Underlying.Cause.Deaths","Contributing.Factor.Deaths","Individuals.Tested","Individuals.Positive","Active","date"
"Dickinson",2021-07-03,"Dickinson",29345,2693,2453,44,38,6,11106,2496,-1,2021-07-03
"Dubuque",2021-07-03,"Dubuque",206485,14857,13265,212,195,17,61100,13538,61,2021-07-03
"Emmet",2021-07-03,"Emmet",18242,1443,1313,41,39,2,5538,1360,6,2021-07-03
"Fayette",2021-07-03,"Fayette",38877,1958,1822,43,38,5,9987,1875,10,2021-07-03
"Floyd",2021-07-03,"Floyd",28006,1819,1585,42,32,10,8393,1639,12,2021-07-03
"Franklin",2021-07-03,"Franklin",21849,1349,1206,23,21,2,5908,1239,10,2021-07-03
"Fremont",2021-07-03,"Fremont",8078,663,621,10,8,2,2855,627,-4,2021-07-03
"Greene",2021-07-03,"Greene",15886,829,770,11,10,1,4411,781,0,2021-07-03
"Grundy",2021-07-03,"Grundy",20469,1456,1338,33,27,6,6152,1377,6,2021-07-03
"Guthrie",2021-07-03,"Guthrie",20157,1319,1202,32,26,6,6184,1234,0,2021-07-03
"Hamilton",2021-07-03,"Hamilton",24807,2015,1766,51,46,5,8124,1821,4,2021-07-03
"Hancock",2021-07-03,"Hancock",23608,1605,1464,34,27,7,6566,1506,8,2021-07-03
"Hardin",2021-07-03,"Hardin",38062,2021,1832,44,34,10,9164,1884,8,2021-07-03
"Harrison",2021-07-03,"Harrison",22521,1937,1727,73,69,4,6821,1802,2,2021-07-03
"Henry",2021-07-03,"Henry",39306,3105,2906,37,36,1,11795,2953,10,2021-07-03
"Howard",2021-07-03,"Howard",18017,1100,1024,22,18,4,4925,1051,5,2021-07-03
"Humboldt",2021-07-03,"Humboldt",16459,1253,1170,26,23,3,5022,1205,9,2021-07-03
"Ida",2021-07-03,"Ida",13331,1029,876,35,32,3,3563,917,6,2021-07-03
"Iowa",2021-07-03,"Iowa",31849,1563,1478,24,22,2,8743,1500,-2,2021-07-03
"Jackson",2021-07-03,"Jackson",28155,2383,2213,42,39,3,9888,2251,-4,2021-07-03
"Jasper",2021-07-03,"Jasper",55896,4569,4140,73,67,6,19746,4219,6,2021-07-03
"Jefferson",2021-07-03,"Jefferson",23079,1468,1308,35,29,6,8507,1341,-2,2021-07-03
"Johnson",2021-07-03,"Johnson",229323,15544,14506,85,77,8,87617,14649,58,2021-07-03
"Jones",2021-07-03,"Jones",28807,3143,2953,57,51,6,10798,3013,3,2021-07-03
"Keokuk",2021-07-03,"Keokuk",16818,1045,933,32,31,1,4597,971,6,2021-07-03
"Kossuth",2021-07-03,"Kossuth",28219,2287,2104,66,57,9,8494,2164,-6,2021-07-03
"Lee",2021-07-03,"Lee",59485,4112,3763,57,44,13,17235,3855,35,2021-07-03
"Linn",2021-07-03,"Linn",317532,22727,20789,341,305,36,127255,21291,161,2021-07-03
"Louisa",2021-07-03,"Louisa",18977,1367,1250,49,42,7,5816,1300,1,2021-07-03
"Lucas",2021-07-03,"Lucas",10241,810,759,23,18,5,4170,780,-2,2021-07-03
"Lyon",2021-07-03,"Lyon",17737,1613,1551,41,37,4,5076,1599,7,2021-07-03
"Madison",2021-07-03,"Madison",22762,1792,1630,19,15,4,8476,1648,-1,2021-07-03
"Mahaska",2021-07-03,"Mahaska",33793,2440,2263,51,46,5,11276,2328,14,2021-07-03
"Marion",2021-07-03,"Marion",45691,3866,3596,77,65,12,17363,3662,-11,2021-07-03
"Marshall",2021-07-03,"Marshall",88578,5269,4790,76,68,8,23043,4888,22,2021-07-03
"Mills",2021-07-03,"Mills",22540,1812,1609,24,21,3,8035,1643,10,2021-07-03
"Mitchell",2021-07-03,"Mitchell",19449,1378,1232,43,40,3,5794,1267,-8,2021-07-03
"Monona",2021-07-03,"Monona",19200,899,808,31,29,2,4002,836,-3,2021-07-03
"Monroe",2021-07-03,"Monroe",10493,1010,929,32,24,8,3802,964,3,2021-07-03
"Montgomery",2021-07-03,"Montgomery",15161,1117,1000,38,36,2,4531,1036,-2,2021-07-03
"Muscatine",2021-07-03,"Muscatine",61082,5238,4771,106,97,9,23312,4892,15,2021-07-03
"O'Brien",2021-07-03,"O'Brien",27662,2151,1941,61,56,5,7027,1998,-4,2021-07-03
"Osceola",2021-07-03,"Osceola",9806,816,775,17,14,3,2705,789,-3,2021-07-03
"Page",2021-07-03,"Page",23031,2011,1925,22,20,2,6681,1945,-2,2021-07-03
"Palo Alto",2021-07-03,"Palo Alto",20168,1197,1108,24,23,1,4776,1136,4,2021-07-03
"Pending Investigation",2021-07-03,"Pending Investigation",7963,978,937,0,0,0,4280,958,21,2021-07-03
"Plymouth",2021-07-03,"Plymouth",40846,4344,3945,81,73,8,14022,4034,8,2021-07-03
"Pocahontas",2021-07-03,"Pocahontas",14523,904,838,22,22,0,3646,857,-3,2021-07-03
"Polk",2021-07-03,"Polk",754079,65782,57498,643,564,79,298921,58362,221,2021-07-03
"Pottawattamie",2021-07-03,"Pottawattamie",127670,12381,11041,177,153,24,50591,11246,28,2021-07-03
"Poweshiek",2021-07-03,"Poweshiek",48230,1654,1539,36,33,3,9498,1572,-3,2021-07-03
"Ringgold",2021-07-03,"Ringgold",10777,586,541,24,18,6,2545,566,1,2021-07-03
"Sac",2021-07-03,"Sac",22073,1397,1292,20,19,1,5699,1310,-2,2021-07-03
"Scott",2021-07-03,"Scott",235339,21782,20047,249,225,24,95013,20335,39,2021-07-03
"Shelby",2021-07-03,"Shelby",18372,1386,1279,37,33,4,5855,1318,2,2021-07-03
"Sioux",2021-07-03,"Sioux",48717,5358,5094,74,71,3,17088,5178,10,2021-07-03
"Story",2021-07-03,"Story",171588,11494,10642,48,42,6,59522,10730,40,2021-07-03
"Tama",2021-07-03,"Tama",35054,2258,2039,71,67,4,9005,2127,17,2021-07-03
"Taylor",2021-07-03,"Taylor",9620,690,654,12,10,2,2695,668,2,2021-07-03
"Union",2021-07-03,"Union",18640,1383,1268,35,27,8,7038,1301,-2,2021-07-03
"Van Buren",2021-07-03,"Van Buren",9316,593,547,18,15,3,2980,565,0,2021-07-03
"Wapello",2021-07-03,"Wapello",51133,4722,4208,122,118,4,19922,4349,19,2021-07-03
"Warren",2021-07-03,"Warren",84172,6368,5732,92,82,10,30213,5853,29,2021-07-03
"Washington",2021-07-03,"Washington",45037,2750,2518,51,47,4,12813,2575,6,2021-07-03
"Wayne",2021-07-03,"Wayne",7881,590,520,23,18,5,2719,550,7,2021-07-03
"Webster",2021-07-03,"Webster",73978,5509,5044,94,79,15,22434,5210,72,2021-07-03
"Winnebago",2021-07-03,"Winnebago",19295,1562,1410,31,26,5,6823,1448,7,2021-07-03
"Winneshiek",2021-07-03,"Winneshiek",42950,2083,1941,35,30,5,11088,2004,28,2021-07-03
"Woodbury",2021-07-03,"Woodbury",157268,16574,15004,230,211,19,64054,15257,23,2021-07-03
"Worth",2021-07-03,"Worth",14734,807,752,8,7,1,4186,763,3,2021-07-03
"Wright",2021-07-03,"Wright",21945,1940,1824,40,33,7,8278,1866,2,2021-07-03
"Total",2021-07-03,"Totals",5204164,405011,366285,6142,5421,721,1797492,374038,1611,2021-07-03
