"","EventResidentCounty","Individuals.Tested","Individuals.Positive","Total.Recovered","Total.Deaths","Active","positivity","date"
"Johnson","Johnson","34901","4632","2130","26","2476","0.13271826022177",2020-09-09
"Jones","Jones","3292","197","141","2","54","0.0598420413122722",2020-09-09
"Keokuk","Keokuk","1404","77","38","1","38","0.0548433048433048",2020-09-09
"Kossuth","Kossuth","2741","140","96","0","44","0.0510762495439621",2020-09-09
"Lee","Lee","5311","509","129","6","374","0.0958388250800226",2020-09-09
"Linn","Linn","43956","3292","2599","98","595","0.0748930748930749",2020-09-09
"Louisa","Louisa","2209","401","363","14","24","0.181530104119511",2020-09-09
"Lucas","Lucas","1303","110","68","5","37","0.0844205679201842",2020-09-09
"Lyon","Lyon","1397","171","145","2","24","0.122405153901217",2020-09-09
"Madison","Madison","3006","172","136","2","34","0.0572188955422488",2020-09-09
"Mahaska","Mahaska","4086","267","173","18","76","0.065345080763583",2020-09-09
"Marion","Marion","5903","606","308","2","296","0.102659664577334",2020-09-09
"Marshall","Marshall","9973","1723","1442","32","249","0.172766469467562",2020-09-09
"Mills","Mills","3262","138","94","1","43","0.0423053341508277",2020-09-09
"Mitchell","Mitchell","2404","144","79","0","65","0.0599001663893511",2020-09-09
"Monona","Monona","1478","112","92","1","19","0.0757780784844384",2020-09-09
"Monroe","Monroe","1181","123","68","8","47","0.104149026248942",2020-09-09
"Montgomery","Montgomery","1654","83","74","5","4","0.0501813784764208",2020-09-09
"Muscatine","Muscatine","8432","1008","818","52","138","0.119544592030361",2020-09-09
"O'Brien","O'Brien","2491","231","145","8","78","0.0927338418305901",2020-09-09
"Osceola","Osceola","786","101","87","0","14","0.128498727735369",2020-09-09
"Page","Page","2364","125","116","0","9","0.0528764805414552",2020-09-09
"Palo Alto","Palo Alto","1848","127","96","0","31","0.0687229437229437",2020-09-09
"Pending Investigation","Pending Investigation","1022","2","0","0","2","0.00195694716242661",2020-09-09
"Plymouth","Plymouth","5574","858","465","19","374","0.153928955866523",2020-09-09
"Pocahontas","Pocahontas","1475","140","113","2","25","0.0949152542372881",2020-09-09
"Polk","Polk","116325","14164","10518","246","3400","0.121762303889963",2020-09-09
"Pottawattamie","Pottawattamie","18641","1724","1482","34","208","0.0924843087817177",2020-09-09
"Poweshiek","Poweshiek","3023","205","169","8","28","0.0678134303671849",2020-09-09
"Ringgold","Ringgold","973","35","27","2","6","0.0359712230215827",2020-09-09
"Sac","Sac","2169","127","88","0","39","0.0585523282618718",2020-09-09
"Scott","Scott","32065","2396","1794","23","579","0.074723218462498",2020-09-09
"Shelby","Shelby","2047","224","213","1","10","0.10942843185149",2020-09-09
"Sioux","Sioux","5991","1007","659","3","345","0.168085461525622",2020-09-09
"Story","Story","26888","2967","1273","16","1678","0.11034662302886",2020-09-09
"Tama","Tama","3993","655","531","30","94","0.164037064863511",2020-09-09
"Taylor","Taylor","1080","114","102","1","11","0.105555555555556",2020-09-09
"Union","Union","2679","94","78","3","13","0.0350877192982456",2020-09-09
"Van Buren","Van Buren","1048","107","38","1","68","0.102099236641221",2020-09-09
"Wapello","Wapello","7316","1149","982","55","112","0.157053034445052",2020-09-09
"Warren","Warren","10931","862","581","5","276","0.0788582929283689",2020-09-09
"Washington","Washington","4080","374","311","11","52","0.0916666666666667",2020-09-09
"Wayne","Wayne","902","69","42","2","25","0.0764966740576497",2020-09-09
"Webster","Webster","10761","1082","670","11","401","0.100548276182511",2020-09-09
"Winnebago","Winnebago","2566","176","93","10","73","0.06858924395947",2020-09-09
"Winneshiek","Winneshiek","3409","247","133","5","109","0.072455265473746",2020-09-09
"Woodbury","Woodbury","25951","4370","3724","58","588","0.168394281530577",2020-09-09
"Worth","Worth","1426","89","69","0","20","0.0624123422159888",2020-09-09
"Wright","Wright","3937","528","466","1","61","0.134112268224536",2020-09-09
"Total","Totals","676598","71075","50929","1185","18961","0.105047605816157",2020-09-09
