"","EventResidentCounty","Individuals.Tested","Individuals.Positive","Total.Recovered","Total.Deaths","Active","positivity","date"
"Hardin","Hardin","3929","312","249","1","62","0.0794095189615678",2020-10-01
"Harrison","Harrison","2880","281","170","5","106","0.0975694444444444",2020-10-01
"Henry","Henry","5240","779","422","4","353","0.148664122137405",2020-10-01
"Howard","Howard","2106","193","139","7","47","0.0916429249762583",2020-10-01
"Humboldt","Humboldt","2329","196","177","3","16","0.0841562902533276",2020-10-01
"Ida","Ida","1557","135","48","2","85","0.0867052023121387",2020-10-01
"Iowa","Iowa","4064","229","120","1","108","0.0563484251968504",2020-10-01
"Jackson","Jackson","4027","370","225","3","142","0.0918798112739012",2020-10-01
"Jasper","Jasper","8137","884","590","34","260","0.108639547744869",2020-10-01
"Jefferson","Jefferson","2907","141","121","1","19","0.0485036119711042",2020-10-01
"Johnson","Johnson","40222","5204","4332","27","845","0.129381930286908",2020-10-01
"Jones","Jones","4026","296","182","3","111","0.0735221063089916",2020-10-01
"Keokuk","Keokuk","1792","121","71","1","49","0.0675223214285714",2020-10-01
"Kossuth","Kossuth","3600","290","131","0","159","0.0805555555555556",2020-10-01
"Lee","Lee","6522","669","482","7","180","0.102575896964121",2020-10-01
"Linn","Linn","51856","4205","3182","115","908","0.0810899413761185",2020-10-01
"Louisa","Louisa","2652","439","385","15","39","0.16553544494721",2020-10-01
"Lucas","Lucas","1670","159","94","6","59","0.0952095808383234",2020-10-01
"Lyon","Lyon","1979","390","185","4","201","0.197069226882264",2020-10-01
"Madison","Madison","3582","246","184","2","60","0.0686767169179229",2020-10-01
"Mahaska","Mahaska","5008","435","311","20","104","0.0868610223642172",2020-10-01
"Marion","Marion","7115","779","722","9","48","0.109486999297259",2020-10-01
"Marshall","Marshall","11452","1802","1661","35","106","0.157352427523577",2020-10-01
"Mills","Mills","3763","204","141","1","62","0.0542120648418815",2020-10-01
"Mitchell","Mitchell","2847","195","127","0","68","0.0684931506849315",2020-10-01
"Monona","Monona","1947","167","110","1","56","0.0857729840780688",2020-10-01
"Monroe","Monroe","1402","163","109","11","43","0.116262482168331",2020-10-01
"Montgomery","Montgomery","1967","100","90","5","5","0.0508388408744281",2020-10-01
"Muscatine","Muscatine","9762","1139","943","56","140","0.116676910469166",2020-10-01
"O'Brien","O'Brien","3130","417","220","9","188","0.133226837060703",2020-10-01
"Osceola","Osceola","1111","181","102","0","79","0.162916291629163",2020-10-01
"Page","Page","2886","208","155","0","53","0.0720720720720721",2020-10-01
"Palo Alto","Palo Alto","2218","216","124","0","92","0.0973850315599639",2020-10-01
"Pending Investigation","Pending Investigation","3061","6","0","0","6","0.00196014374387455",2020-10-01
"Plymouth","Plymouth","6830","1203","809","21","373","0.176134699853587",2020-10-01
"Pocahontas","Pocahontas","1798","168","136","2","30","0.0934371523915462",2020-10-01
"Polk","Polk","134109","16221","13697","264","2260","0.120953850971971",2020-10-01
"Pottawattamie","Pottawattamie","21745","2235","1776","39","420","0.102782248792826",2020-10-01
"Poweshiek","Poweshiek","3836","331","223","8","100","0.0862877997914494",2020-10-01
"Ringgold","Ringgold","1198","54","46","2","6","0.0450751252086811",2020-10-01
"Sac","Sac","2768","277","126","0","151","0.10007225433526",2020-10-01
"Scott","Scott","37963","3135","2321","29","785","0.0825804072386271",2020-10-01
"Shelby","Shelby","2452","278","248","1","29","0.113376835236542",2020-10-01
"Sioux","Sioux","7982","1761","957","3","801","0.220621398145828",2020-10-01
"Story","Story","30346","3510","2767","17","726","0.115665985632373",2020-10-01
"Tama","Tama","4553","758","659","32","67","0.166483637162311",2020-10-01
"Taylor","Taylor","1256","145","115","1","29","0.115445859872611",2020-10-01
"Union","Union","3167","147","91","3","53","0.0464161667192927",2020-10-01
"Van Buren","Van Buren","1229","122","109","1","12","0.0992676973148902",2020-10-01
"Wapello","Wapello","8408","1347","1243","57","47","0.160204567078972",2020-10-01
"Warren","Warren","12866","974","818","6","150","0.0757034043214674",2020-10-01
"Washington","Washington","5229","494","362","11","121","0.0944731306177089",2020-10-01
"Wayne","Wayne","1121","89","75","3","11","0.0793933987511151",2020-10-01
"Webster","Webster","12176","1329","1113","14","202","0.10914914586071",2020-10-01
"Winnebago","Winnebago","3056","326","193","14","119","0.106675392670157",2020-10-01
"Winneshiek","Winneshiek","4381","346","252","8","86","0.0789774024195389",2020-10-01
"Woodbury","Woodbury","31968","5692","4236","68","1388","0.178053053053053",2020-10-01
"Worth","Worth","1710","111","84","0","27","0.0649122807017544",2020-10-01
"Wright","Wright","4574","603","535","1","67","0.131832094446874",2020-10-01
"Total","Totals","802646","89425","69528","1358","18539","0.111412752321696",2020-10-01
