"","County","Individuals.Tested","Individuals.Positive","Total.Recovered","Total.Deaths","Active","positivity","date"
"56","Lee",23326,6997,6133,117,747,0.299965703506816,2022-01-18
"57","Linn",170606,45115,34614,501,10000,0.264439703175738,2022-01-18
"58","Louisa",7802,2223,1894,56,273,0.284926941809792,2022-01-18
"59","Lucas",5635,1545,1309,29,207,0.274179236912156,2022-01-18
"60","Lyon",6908,2542,2110,45,387,0.367979154603358,2022-01-18
"61","Madison",10948,2815,2463,29,323,0.257124588966021,2022-01-18
"62","Mahaska",15314,4396,3849,79,468,0.287057594358104,2022-01-18
"63","Marion",23294,6717,5854,110,753,0.288357516957156,2022-01-18
"64","Marshall",29715,8262,6852,96,1314,0.27804139323574,2022-01-18
"65","Mills",10409,2821,2388,36,397,0.271015467383995,2022-01-18
"66","Mitchell",7343,2222,1884,48,290,0.302601116709792,2022-01-18
"67","Monona",5029,1464,1273,41,150,0.291111552992643,2022-01-18
"68","Monroe",5006,1671,1467,44,160,0.333799440671195,2022-01-18
"69","Montgomery",6282,1889,1635,49,205,0.30070041388093,2022-01-18
"70","Muscatine",30346,8389,6874,122,1393,0.276445000988598,2022-01-18
"71","O'Brien",8942,3049,2544,67,438,0.340975173339298,2022-01-18
"72","Osceola",3496,1276,1073,20,183,0.364988558352403,2022-01-18
"73","Page",9075,3076,2800,39,237,0.338953168044077,2022-01-18
"74","Palo Alto",6059,1819,1543,34,242,0.300214556857567,2022-01-18
"75","Pending Investigation",4765,76,29,0,47,0.0159496327387198,2022-01-18
"76","Plymouth",16990,5776,4951,93,732,0.339964685108888,2022-01-18
"77","Pocahontas",4664,1444,1240,25,179,0.309605488850772,2022-01-18
"78","Polk",396595,106247,84635,920,20692,0.267897981568098,2022-01-18
"79","Pottawattamie",67288,20625,16884,263,3478,0.306518249910831,2022-01-18
"80","Poweshiek",12874,2998,2576,52,370,0.232872456113096,2022-01-18
"81","Ringgold",3329,989,821,31,137,0.297086212075698,2022-01-18
"82","Sac",7109,2115,1796,28,291,0.297510198340132,2022-01-18
"83","Scott",124918,36130,29051,335,6744,0.289229734705967,2022-01-18
"84","Shelby",7655,2413,2077,46,290,0.315218811234487,2022-01-18
"85","Sioux",21831,7319,6241,80,998,0.335257203059869,2022-01-18
"86","Story",73908,17066,14281,70,2715,0.230908697299345,2022-01-18
"87","Tama",11503,3470,2892,83,495,0.301660436407894,2022-01-18
"88","Taylor",3588,1152,1033,21,98,0.321070234113712,2022-01-18
"89","Union",9076,2397,2112,45,240,0.264103129131776,2022-01-18
"90","Van Buren",4134,1201,1008,24,169,0.290517658442187,2022-01-18
"91","Wapello",26649,7926,6778,166,982,0.297422042102893,2022-01-18
"92","Warren",39446,10806,8978,120,1708,0.273944126147138,2022-01-18
"93","Washington",18405,4978,4074,70,834,0.270469980983428,2022-01-18
"94","Wayne",3794,1065,920,27,118,0.280706378492356,2022-01-18
"95","Webster",28974,9356,7689,140,1527,0.322910195347553,2022-01-18
"96","Winnebago",8846,2646,2353,41,252,0.299118245534705,2022-01-18
"97","Winneshiek",14240,3361,2871,46,444,0.236025280898876,2022-01-18
"98","Woodbury",81759,25594,20823,294,4477,0.313041989261121,2022-01-18
"99","Worth",5513,1561,1293,11,257,0.283148920732813,2022-01-18
"100","Wright",10493,3346,2759,56,531,0.318879252835224,2022-01-18
"101","Totals",2363681,664910,546565,8317,110028,0.28130276462856,2022-01-18
