"","EventResidentCounty","Individuals.Tested","Individuals.Positive","Total.Recovered","Total.Deaths","Active","positivity","date"
"Grundy","Grundy","3473","438","250","6","182","0.126115750071984",2020-11-06
"Guthrie","Guthrie","3437","476","314","15","147","0.138492871690428",2020-11-06
"Hamilton","Hamilton","4543","538","467","6","65","0.118423948932424",2020-11-06
"Hancock","Hancock","3395","491","292","6","193","0.144624447717231",2020-11-06
"Hardin","Hardin","4966","632","349","7","276","0.127265404752316",2020-11-06
"Harrison","Harrison","3990","791","461","20","310","0.198245614035088",2020-11-06
"Henry","Henry","6666","1255","904","6","345","0.188268826882688",2020-11-06
"Howard","Howard","2575","317","204","9","104","0.123106796116505",2020-11-06
"Humboldt","Humboldt","3020","440","277","3","160","0.145695364238411",2020-11-06
"Ida","Ida","1953","293","159","3","131","0.150025601638505",2020-11-06
"Iowa","Iowa","5065","553","297","11","245","0.109180651530109",2020-11-06
"Jackson","Jackson","5440","888","445","5","438","0.163235294117647",2020-11-06
"Jasper","Jasper","10485","1452","923","34","495","0.138483547925608",2020-11-06
"Jefferson","Jefferson","3884","325","167","1","157","0.0836766220391349",2020-11-06
"Johnson","Johnson","49122","6661","5396","33","1232","0.135601156304711",2020-11-06
"Jones","Jones","6043","1173","346","4","823","0.194108886314744",2020-11-06
"Keokuk","Keokuk","2283","267","130","1","136","0.116951379763469",2020-11-06
"Kossuth","Kossuth","4568","566","369","1","196","0.123905429071804",2020-11-06
"Lee","Lee","9154","1216","751","13","452","0.132838103561285",2020-11-06
"Linn","Linn","69186","7805","4507","137","3161","0.112811840545775",2020-11-06
"Louisa","Louisa","3374","604","445","15","144","0.179016004742146",2020-11-06
"Lucas","Lucas","2166","238","158","6","74","0.109879963065559",2020-11-06
"Lyon","Lyon","2657","625","461","8","156","0.235227700414001",2020-11-06
"Madison","Madison","4412","426","303","4","119","0.0965548504079782",2020-11-06
"Mahaska","Mahaska","6372","863","506","25","332","0.135436283741368",2020-11-06
"Marion","Marion","8963","1274","995","12","267","0.142139908512775",2020-11-06
"Marshall","Marshall","13580","2435","1831","37","567","0.179307805596465",2020-11-06
"Mills","Mills","4804","546","271","3","272","0.113655287260616",2020-11-06
"Mitchell","Mitchell","3435","390","206","2","182","0.11353711790393",2020-11-06
"Monona","Monona","2363","284","207","2","75","0.120186203977994",2020-11-06
"Monroe","Monroe","1860","293","174","12","107","0.15752688172043",2020-11-06
"Montgomery","Montgomery","2491","241","192","7","42","0.0967482938578884",2020-11-06
"Muscatine","Muscatine","12503","1740","1157","59","524","0.139166600015996",2020-11-06
"O'Brien","O'Brien","4116","897","494","18","385","0.217930029154519",2020-11-06
"Osceola","Osceola","1470","337","215","0","122","0.229251700680272",2020-11-06
"Page","Page","3738","576","408","0","168","0.154093097913323",2020-11-06
"Palo Alto","Palo Alto","2760","387","259","2","126","0.140217391304348",2020-11-06
"Pending Investigation","Pending Investigation","6495","135","0","0","135","0.0207852193995381",2020-11-06
"Plymouth","Plymouth","8645","1976","1339","33","604","0.228571428571429",2020-11-06
"Pocahontas","Pocahontas","2250","316","189","2","125","0.140444444444444",2020-11-06
"Polk","Polk","164710","22106","16756","296","5054","0.134211644708882",2020-11-06
"Pottawattamie","Pottawattamie","28430","3828","2767","47","1014","0.134646500175871",2020-11-06
"Poweshiek","Poweshiek","5099","594","419","11","164","0.11649343008433",2020-11-06
"Ringgold","Ringgold","1498","115","87","2","26","0.0767690253671562",2020-11-06
"Sac","Sac","3454","496","324","5","167","0.143601621308628",2020-11-06
"Scott","Scott","50009","5934","3621","51","2262","0.11865864144454",2020-11-06
"Shelby","Shelby","3157","478","428","2","48","0.151409566043712",2020-11-06
"Sioux","Sioux","10241","2817","2067","20","730","0.275070793867786",2020-11-06
"Story","Story","35176","4599","3669","18","912","0.130742551739823",2020-11-06
"Tama","Tama","5535","1120","805","38","277","0.202348690153568",2020-11-06
"Taylor","Taylor","1629","299","203","2","94","0.183548189073051",2020-11-06
"Union","Union","4080","329","250","6","73","0.0806372549019608",2020-11-06
"Van Buren","Van Buren","1592","228","135","2","91","0.14321608040201",2020-11-06
"Wapello","Wapello","10124","1760","1453","64","243","0.173844330304228",2020-11-06
"Warren","Warren","16200","1560","1033","9","518","0.0962962962962963",2020-11-06
"Washington","Washington","6981","820","543","12","265","0.117461681707492",2020-11-06
"Wayne","Wayne","1424","203","110","4","89","0.142556179775281",2020-11-06
"Webster","Webster","14792","2265","1526","17","722","0.153123309897242",2020-11-06
"Winnebago","Winnebago","3861","589","347","20","222","0.152551152551153",2020-11-06
"Winneshiek","Winneshiek","5742","587","415","9","163","0.102229188436085",2020-11-06
"Woodbury","Woodbury","39682","8155","6266","102","1787","0.205508794919611",2020-11-06
"Worth","Worth","2147","192","116","0","76","0.0894271075919888",2020-11-06
"Wright","Wright","5403","880","650","1","229","0.162872478252823",2020-11-06
"Total","Totals","1012646","143860","99178","1814","42868","0.142063465416345",2020-11-06
