"","date","County","Total.Tests","Total.Positive.Tests","Total.Recovered","Total.Deaths","Underlying.Cause.Deaths","Contributing.Factor.Deaths","Individuals.Tested","Individuals.Positive","Active","date"
"Hamilton",2021-06-30,"Hamilton",24763,2013,1765,51,46,5,8108,1820,4,2021-06-30
"Hancock",2021-06-30,"Hancock",23560,1603,1463,34,27,7,6555,1505,8,2021-06-30
"Hardin",2021-06-30,"Hardin",37938,2018,1832,44,34,10,9145,1878,2,2021-06-30
"Harrison",2021-06-30,"Harrison",22502,1940,1724,73,69,4,6812,1802,5,2021-06-30
"Henry",2021-06-30,"Henry",39198,3100,2906,37,36,1,11782,2951,8,2021-06-30
"Howard",2021-06-30,"Howard",17964,1104,1023,22,18,4,4913,1051,6,2021-06-30
"Humboldt",2021-06-30,"Humboldt",16372,1254,1170,26,23,3,5006,1200,4,2021-06-30
"Ida",2021-06-30,"Ida",13311,1028,876,35,32,3,3561,917,6,2021-06-30
"Iowa",2021-06-30,"Iowa",31747,1561,1478,24,22,2,8730,1500,-2,2021-06-30
"Jackson",2021-06-30,"Jackson",28117,2384,2211,42,39,3,9874,2252,-1,2021-06-30
"Jasper",2021-06-30,"Jasper",55780,4566,4136,73,67,6,19702,4214,5,2021-06-30
"Jefferson",2021-06-30,"Jefferson",22813,1462,1305,35,29,6,8481,1336,-4,2021-06-30
"Johnson",2021-06-30,"Johnson",228604,15535,14493,85,77,8,87345,14635,57,2021-06-30
"Jones",2021-06-30,"Jones",28740,3139,2953,57,51,6,10782,3011,1,2021-06-30
"Keokuk",2021-06-30,"Keokuk",16750,1038,933,32,31,1,4586,972,7,2021-06-30
"Kossuth",2021-06-30,"Kossuth",28151,2285,2102,66,57,9,8474,2162,-6,2021-06-30
"Lee",2021-06-30,"Lee",59242,4091,3758,57,44,13,17194,3838,23,2021-06-30
"Linn",2021-06-30,"Linn",316780,22700,20756,340,304,36,127052,21278,182,2021-06-30
"Louisa",2021-06-30,"Louisa",18803,1363,1248,49,42,7,5806,1298,1,2021-06-30
"Lucas",2021-06-30,"Lucas",10220,808,759,23,18,5,4160,780,-2,2021-06-30
"Lyon",2021-06-30,"Lyon",17666,1610,1550,41,37,4,5063,1597,6,2021-06-30
"Madison",2021-06-30,"Madison",22716,1788,1629,19,15,4,8462,1646,-2,2021-06-30
"Mahaska",2021-06-30,"Mahaska",33751,2434,2265,51,46,5,11263,2329,13,2021-06-30
"Marion",2021-06-30,"Marion",45612,3865,3594,76,65,11,17325,3661,-9,2021-06-30
"Marshall",2021-06-30,"Marshall",88104,5262,4790,76,68,8,23005,4883,17,2021-06-30
"Mills",2021-06-30,"Mills",22451,1812,1608,24,21,3,8028,1642,10,2021-06-30
"Mitchell",2021-06-30,"Mitchell",19415,1380,1232,43,40,3,5787,1267,-8,2021-06-30
"Monona",2021-06-30,"Monona",19120,898,808,31,29,2,3999,836,-3,2021-06-30
"Monroe",2021-06-30,"Monroe",10473,1011,928,32,24,8,3796,964,4,2021-06-30
"Montgomery",2021-06-30,"Montgomery",15125,1115,999,38,36,2,4522,1036,-1,2021-06-30
"Muscatine",2021-06-30,"Muscatine",60896,5234,4767,106,97,9,23269,4889,16,2021-06-30
"O'Brien",2021-06-30,"O'Brien",27634,2153,1941,61,56,5,7022,1998,-4,2021-06-30
"Osceola",2021-06-30,"Osceola",9797,816,774,17,14,3,2703,789,-2,2021-06-30
"Page",2021-06-30,"Page",22967,2012,1923,22,20,2,6672,1945,0,2021-06-30
"Palo Alto",2021-06-30,"Palo Alto",20150,1195,1109,23,22,1,4771,1134,2,2021-06-30
"Pending Investigation",2021-06-30,"Pending Investigation",8092,988,945,0,0,0,4317,962,17,2021-06-30
"Plymouth",2021-06-30,"Plymouth",40787,4348,3945,81,73,8,14009,4031,5,2021-06-30
"Pocahontas",2021-06-30,"Pocahontas",14501,903,839,22,22,0,3644,858,-3,2021-06-30
"Polk",2021-06-30,"Polk",752214,65741,57452,642,563,79,298358,58321,227,2021-06-30
"Pottawattamie",2021-06-30,"Pottawattamie",127472,12370,11036,175,152,23,50500,11238,27,2021-06-30
"Poweshiek",2021-06-30,"Poweshiek",48194,1651,1539,36,33,3,9482,1571,-4,2021-06-30
"Ringgold",2021-06-30,"Ringgold",10712,581,540,24,18,6,2540,564,0,2021-06-30
"Sac",2021-06-30,"Sac",22044,1395,1292,20,19,1,5691,1309,-3,2021-06-30
"Scott",2021-06-30,"Scott",234663,21779,20033,249,225,24,94847,20325,43,2021-06-30
"Shelby",2021-06-30,"Shelby",18354,1379,1279,37,33,4,5851,1317,1,2021-06-30
"Sioux",2021-06-30,"Sioux",48605,5364,5094,74,71,3,17068,5178,10,2021-06-30
"Story",2021-06-30,"Story",171341,11497,10638,48,42,6,59443,10726,40,2021-06-30
"Tama",2021-06-30,"Tama",34947,2258,2036,71,67,4,8992,2124,17,2021-06-30
"Taylor",2021-06-30,"Taylor",9592,689,654,12,10,2,2694,668,2,2021-06-30
"Union",2021-06-30,"Union",18599,1383,1261,35,27,8,7026,1301,5,2021-06-30
"Van Buren",2021-06-30,"Van Buren",9275,591,547,18,15,3,2970,564,-1,2021-06-30
"Wapello",2021-06-30,"Wapello",51000,4714,4205,122,118,4,19872,4342,15,2021-06-30
"Warren",2021-06-30,"Warren",84003,6362,5722,92,82,10,30171,5846,32,2021-06-30
"Washington",2021-06-30,"Washington",44805,2743,2514,51,47,4,12786,2575,10,2021-06-30
"Wayne",2021-06-30,"Wayne",7837,589,520,23,18,5,2706,545,2,2021-06-30
"Webster",2021-06-30,"Webster",73596,5498,5044,94,79,15,22393,5185,47,2021-06-30
"Winnebago",2021-06-30,"Winnebago",19239,1563,1407,31,26,5,6815,1446,8,2021-06-30
"Winneshiek",2021-06-30,"Winneshiek",42771,2082,1940,35,30,5,11057,1998,23,2021-06-30
"Woodbury",2021-06-30,"Woodbury",156928,16577,14999,230,211,19,63956,15247,18,2021-06-30
"Worth",2021-06-30,"Worth",14705,806,752,8,7,1,4176,762,2,2021-06-30
"Wright",2021-06-30,"Wright",21918,1942,1823,40,33,7,8272,1866,3,2021-06-30
"Total",2021-06-30,"Totals",5190057,404706,365989,6134,5416,718,1794229,373706,1583,2021-06-30
