"","EventResidentCounty","Individuals.Tested","Individuals.Positive","Total.Recovered","Total.Deaths","Active","positivity","date"
"Floyd","Floyd","3334","233","188","3","42","0.0698860227954409",2020-09-05
"Franklin","Franklin","2242","308","256","17","35","0.137377341659233",2020-09-05
"Fremont","Fremont","895","62","41","0","21","0.0692737430167598",2020-09-05
"Greene","Greene","1567","62","42","0","20","0.0395660497766433",2020-09-05
"Grundy","Grundy","2313","137","79","1","57","0.0592304366623433",2020-09-05
"Guthrie","Guthrie","2231","178","135","5","38","0.0797848498431197",2020-09-05
"Hamilton","Hamilton","3234","290","243","2","45","0.0896722325293754",2020-09-05
"Hancock","Hancock","2241","162","138","2","22","0.072289156626506",2020-09-05
"Hardin","Hardin","3149","245","183","1","61","0.077802476976818",2020-09-05
"Harrison","Harrison","2095","153","137","2","14","0.0730310262529833",2020-09-05
"Henry","Henry","4130","378","124","4","250","0.0915254237288136",2020-09-05
"Howard","Howard","1652","144","70","3","71","0.0871670702179177",2020-09-05
"Humboldt","Humboldt","1885","153","97","2","54","0.0811671087533156",2020-09-05
"Ida","Ida","1182","48","29","0","19","0.0406091370558376",2020-09-05
"Iowa","Iowa","3208","122","96","1","25","0.0380299251870324",2020-09-05
"Jackson","Jackson","3297","231","154","2","75","0.0700636942675159",2020-09-05
"Jasper","Jasper","6374","618","454","30","134","0.0969563853153436",2020-09-05
"Jefferson","Jefferson","2431","121","85","1","35","0.0497737556561086",2020-09-05
"Johnson","Johnson","33969","4436","2076","26","2334","0.130589655273926",2020-09-05
"Jones","Jones","3204","185","138","2","45","0.0577403245942572",2020-09-05
"Keokuk","Keokuk","1347","70","35","1","34","0.0519673348181143",2020-09-05
"Kossuth","Kossuth","2664","124","89","0","35","0.0465465465465465",2020-09-05
"Lee","Lee","5128","476","112","6","358","0.0928237129485179",2020-09-05
"Linn","Linn","42974","3131","2545","94","492","0.0728580071671243",2020-09-05
"Louisa","Louisa","2171","399","363","14","22","0.183786273606633",2020-09-05
"Lucas","Lucas","1250","99","64","5","30","0.0792",2020-09-05
"Lyon","Lyon","1372","162","135","2","25","0.118075801749271",2020-09-05
"Madison","Madison","2937","171","125","2","44","0.0582226762002043",2020-09-05
"Mahaska","Mahaska","3913","248","163","18","67","0.0633784819831331",2020-09-05
"Marion","Marion","5668","563","231","2","330","0.0993295695130558",2020-09-05
"Marshall","Marshall","9839","1699","1430","32","237","0.172680150421791",2020-09-05
"Mills","Mills","3216","136","90","1","45","0.0422885572139304",2020-09-05
"Mitchell","Mitchell","2352","129","78","0","51","0.0548469387755102",2020-09-05
"Monona","Monona","1438","108","92","1","15","0.0751043115438109",2020-09-05
"Monroe","Monroe","1138","119","66","8","45","0.104569420035149",2020-09-05
"Montgomery","Montgomery","1638","84","69","5","10","0.0512820512820513",2020-09-05
"Muscatine","Muscatine","8292","991","803","52","136","0.119512783405692",2020-09-05
"O'Brien","O'Brien","2432","223","137","8","78","0.0916940789473684",2020-09-05
"Osceola","Osceola","773","100","84","0","16","0.129366106080207",2020-09-05
"Page","Page","2319","121","111","0","10","0.0521776627856835",2020-09-05
"Palo Alto","Palo Alto","1807","122","83","0","39","0.0675152185943553",2020-09-05
"Pending Investigation","Pending Investigation","734","10","0","0","10","0.0136239782016349",2020-09-05
"Plymouth","Plymouth","5447","831","447","18","366","0.15256104277584",2020-09-05
"Pocahontas","Pocahontas","1451","137","112","2","23","0.0944176430048243",2020-09-05
"Polk","Polk","113840","13868","10246","240","3382","0.121820098383696",2020-09-05
"Pottawattamie","Pottawattamie","18405","1705","1441","34","230","0.0926378701439826",2020-09-05
"Poweshiek","Poweshiek","2936","198","167","8","23","0.0674386920980926",2020-09-05
"Ringgold","Ringgold","952","33","27","1","5","0.0346638655462185",2020-09-05
"Sac","Sac","2117","123","87","0","36","0.0581010864430798",2020-09-05
"Scott","Scott","31477","2344","1748","22","574","0.0744670711948407",2020-09-05
"Shelby","Shelby","1991","222","210","1","11","0.111501757910598",2020-09-05
"Sioux","Sioux","5814","957","633","3","321","0.164602683178535",2020-09-05
"Story","Story","26233","2822","1249","16","1557","0.107574429154119",2020-09-05
"Tama","Tama","3930","646","526","29","91","0.164376590330789",2020-09-05
"Taylor","Taylor","1056","114","102","1","11","0.107954545454545",2020-09-05
"Union","Union","2638","93","74","3","16","0.035253980288097",2020-09-05
"Van Buren","Van Buren","1017","106","35","1","70","0.104228121927237",2020-09-05
"Wapello","Wapello","7181","1121","971","54","96","0.156106391867428",2020-09-05
"Warren","Warren","10617","828","566","5","257","0.077988132240746",2020-09-05
"Washington","Washington","3946","360","304","11","45","0.0912316269640142",2020-09-05
"Wayne","Wayne","810","60","34","2","24","0.0740740740740741",2020-09-05
"Webster","Webster","10642","1068","652","11","405","0.100357075737643",2020-09-05
"Winnebago","Winnebago","2517","169","85","10","74","0.0671434247119587",2020-09-05
"Winneshiek","Winneshiek","3315","235","116","4","115","0.0708898944193062",2020-09-05
"Woodbury","Woodbury","25535","4277","3673","56","548","0.167495594282358",2020-09-05
"Worth","Worth","1394","83","67","0","16","0.0595408895265423",2020-09-05
"Wright","Wright","3893","524","455","1","68","0.134600565116876",2020-09-05
"Total","Totals","661816","68933","49487","1158","18288","0.104157348870381",2020-09-05
