"","date","County","Total.Tests","Total.Positive.Tests","Total.Recovered","Total.Deaths","Underlying.Cause.Deaths","Contributing.Factor.Deaths","Individuals.Tested","Individuals.Positive","Active","date"
"Des Moines",2021-04-07,"Des Moines",53363,4704,4245,64,53,11,20990,4366,57,2021-04-07
"Dickinson",2021-04-07,"Dickinson",25092,2521,2024,43,37,6,10313,2333,266,2021-04-07
"Dubuque",2021-04-07,"Dubuque",178863,14136,12276,202,188,14,56583,12870,392,2021-04-07
"Emmet",2021-04-07,"Emmet",16095,1332,1113,40,38,2,5040,1253,100,2021-04-07
"Fayette",2021-04-07,"Fayette",33841,1904,1762,41,36,5,9202,1823,20,2021-04-07
"Floyd",2021-04-07,"Floyd",24204,1700,1451,42,32,10,7650,1534,41,2021-04-07
"Franklin",2021-04-07,"Franklin",18697,1219,1074,21,19,2,5233,1119,24,2021-04-07
"Fremont",2021-04-07,"Fremont",6937,625,553,10,8,2,2626,595,32,2021-04-07
"Greene",2021-04-07,"Greene",14201,807,727,10,10,0,4082,759,22,2021-04-07
"Grundy",2021-04-07,"Grundy",18510,1424,1295,32,27,5,5728,1342,15,2021-04-07
"Guthrie",2021-04-07,"Guthrie",17439,1244,1082,28,23,5,5625,1163,53,2021-04-07
"Hamilton",2021-04-07,"Hamilton",22447,1951,1697,49,45,4,7479,1764,18,2021-04-07
"Hancock",2021-04-07,"Hancock",20041,1517,1350,34,27,7,5946,1416,32,2021-04-07
"Hardin",2021-04-07,"Hardin",32795,1894,1678,40,33,7,8352,1769,51,2021-04-07
"Harrison",2021-04-07,"Harrison",20239,1855,1608,73,69,4,6375,1726,45,2021-04-07
"Henry",2021-04-07,"Henry",34557,2989,2769,37,36,1,10885,2846,40,2021-04-07
"Howard",2021-04-07,"Howard",16115,1065,980,22,18,4,4570,1023,21,2021-04-07
"Humboldt",2021-04-07,"Humboldt",14811,1224,1118,26,23,3,4715,1177,33,2021-04-07
"Ida",2021-04-07,"Ida",11893,990,802,33,31,2,3316,880,45,2021-04-07
"Iowa",2021-04-07,"Iowa",28186,1507,1392,24,22,2,8056,1443,27,2021-04-07
"Jackson",2021-04-07,"Jackson",24489,2289,2070,42,39,3,9059,2163,51,2021-04-07
"Jasper",2021-04-07,"Jasper",48991,4379,3857,69,64,5,18109,4047,121,2021-04-07
"Jefferson",2021-04-07,"Jefferson",19510,1416,1264,35,29,6,7631,1304,5,2021-04-07
"Johnson",2021-04-07,"Johnson",199276,14535,13122,80,75,5,79162,13698,496,2021-04-07
"Jones",2021-04-07,"Jones",24653,3028,2806,55,51,4,9857,2911,50,2021-04-07
"Keokuk",2021-04-07,"Keokuk",14890,1007,901,30,30,0,4197,937,6,2021-04-07
"Kossuth",2021-04-07,"Kossuth",24768,2216,1943,60,53,7,7866,2094,91,2021-04-07
"Lee",2021-04-07,"Lee",51542,3886,3579,55,42,13,15777,3652,18,2021-04-07
"Linn",2021-04-07,"Linn",274345,21347,19206,328,293,35,115920,19998,464,2021-04-07
"Louisa",2021-04-07,"Louisa",16434,1327,1191,48,41,7,5373,1256,17,2021-04-07
"Lucas",2021-04-07,"Lucas",8896,776,708,22,18,4,3778,747,17,2021-04-07
"Lyon",2021-04-07,"Lyon",14863,1531,1424,41,37,4,4573,1521,56,2021-04-07
"Madison",2021-04-07,"Madison",19519,1653,1450,19,15,4,7661,1512,43,2021-04-07
"Mahaska",2021-04-07,"Mahaska",29344,2321,2111,49,44,5,10328,2210,50,2021-04-07
"Marion",2021-04-07,"Marion",40076,3724,3389,75,64,11,15925,3524,60,2021-04-07
"Marshall",2021-04-07,"Marshall",78671,5107,4608,74,66,8,21242,4751,69,2021-04-07
"Mills",2021-04-07,"Mills",20557,1720,1490,20,17,3,7604,1558,48,2021-04-07
"Mitchell",2021-04-07,"Mitchell",16993,1360,1191,41,38,3,5442,1248,16,2021-04-07
"Monona",2021-04-07,"Monona",17391,857,747,30,28,2,3746,801,24,2021-04-07
"Monroe",2021-04-07,"Monroe",9278,965,878,28,21,7,3450,920,14,2021-04-07
"Montgomery",2021-04-07,"Montgomery",13613,1064,934,37,35,2,4228,986,15,2021-04-07
"Muscatine",2021-04-07,"Muscatine",51632,4810,4202,96,87,9,21270,4490,192,2021-04-07
"O'Brien",2021-04-07,"O'Brien",24688,2089,1791,59,54,5,6634,1941,91,2021-04-07
"Osceola",2021-04-07,"Osceola",8172,753,670,16,13,3,2457,726,40,2021-04-07
"Page",2021-04-07,"Page",20412,1943,1797,20,18,2,6321,1880,63,2021-04-07
"Palo Alto",2021-04-07,"Palo Alto",17585,1139,1004,22,20,2,4456,1082,56,2021-04-07
"Pending Investigation",2021-04-07,"Pending Investigation",11429,1021,926,0,0,0,5897,1006,80,2021-04-07
"Plymouth",2021-04-07,"Plymouth",36332,4210,3637,79,71,8,13200,3909,193,2021-04-07
"Pocahontas",2021-04-07,"Pocahontas",12263,875,794,21,21,0,3422,830,15,2021-04-07
"Polk",2021-04-07,"Polk",652372,62017,51962,593,528,65,273122,54964,2409,2021-04-07
"Pottawattamie",2021-04-07,"Pottawattamie",113035,11532,9806,157,139,18,47015,10463,500,2021-04-07
"Poweshiek",2021-04-07,"Poweshiek",40306,1591,1467,33,30,3,8877,1515,15,2021-04-07
"Ringgold",2021-04-07,"Ringgold",9292,550,496,22,18,4,2367,531,13,2021-04-07
"Sac",2021-04-07,"Sac",18895,1332,1184,19,19,0,5318,1250,47,2021-04-07
"Scott",2021-04-07,"Scott",196816,19770,17144,233,213,20,85229,18352,975,2021-04-07
"Shelby",2021-04-07,"Shelby",16084,1305,1145,35,32,3,5390,1244,64,2021-04-07
"Sioux",2021-04-07,"Sioux",42147,5174,4752,73,70,3,15926,4997,172,2021-04-07
"Story",2021-04-07,"Story",154730,10898,9657,47,41,6,55690,10161,457,2021-04-07
"Tama",2021-04-07,"Tama",31311,2181,1964,69,65,4,8371,2056,23,2021-04-07
"Taylor",2021-04-07,"Taylor",8139,669,632,12,10,2,2490,643,-1,2021-04-07
"Union",2021-04-07,"Union",16331,1312,1171,32,26,6,6475,1228,25,2021-04-07
"Van Buren",2021-04-07,"Van Buren",8019,578,521,18,15,3,2725,551,12,2021-04-07
"Wapello",2021-04-07,"Wapello",44855,4590,3987,120,116,4,18269,4229,122,2021-04-07
"Warren",2021-04-07,"Warren",71976,5916,5121,86,76,10,27680,5421,214,2021-04-07
"Washington",2021-04-07,"Washington",38684,2625,2359,49,45,4,11777,2459,51,2021-04-07
"Wayne",2021-04-07,"Wayne",6449,555,458,23,18,5,2430,517,36,2021-04-07
"Webster",2021-04-07,"Webster",65895,5325,4890,90,76,14,21196,5051,71,2021-04-07
"Winnebago",2021-04-07,"Winnebago",16617,1447,1285,31,26,5,6201,1345,29,2021-04-07
"Winneshiek",2021-04-07,"Winneshiek",36474,1985,1812,33,28,5,10223,1908,63,2021-04-07
"Woodbury",2021-04-07,"Woodbury",138247,15936,13771,219,201,18,59507,14658,668,2021-04-07
"Worth",2021-04-07,"Worth",12170,730,663,8,7,1,3734,687,16,2021-04-07
"Wright",2021-04-07,"Wright",19980,1842,1718,35,28,7,7799,1774,21,2021-04-07
"Total",2021-04-07,"Totals",4531576,383340,336118,5835,5191,644,1652328,353901,11948,2021-04-07
